Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,목표과열,목표과냉과열,현재고압,현재저압,현재과열,현재과냉과열,가중평균실내온도,압축비,현재과냉,,4WAY,HOT GAS,예열운전1,Base Pan 히터,흡입 V/V,,,,,,,,,,,,,,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,과냉각기EEV,VI EEV1,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,과냉입구온도,과냉출구온도,액관온도,INV IPM온도,INV토출과열도,습도,,,,,,,,,
979,14:28:39,1,,,2467,804,0.0,15.0,2467,791,9.0,16.5,8.30,2.88,14.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.5,3.6,72.0,29.7,-100.0,20.1,28.2,85,29.5,0,,,,,,,,,
980,14:28:41,1,,,2435,804,0.0,15.0,2467,791,9.0,16.5,8.30,2.88,14.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.5,3.6,72.0,29.7,-100.0,20.1,28.2,85,29.5,0,,,,,,,,,
981,14:28:43,1,,,2435,804,0.0,15.0,2435,791,8.7,16.1,8.30,2.84,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.3,42.0,3.6,72.0,30.1,-65.2,19.7,28.2,85,30.0,0,,,,,,,,,
982,14:28:45,1,,,2435,804,0.0,15.0,2435,791,8.7,16.1,8.30,2.84,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.3,42.0,3.6,72.0,30.1,-65.2,19.7,28.2,85,30.0,0,,,,,,,,,
983,14:28:47,1,,,2435,804,0.0,15.0,2467,804,8.5,15.6,8.30,2.84,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.6,42.5,4.1,72.0,29.7,-100.0,19.7,27.8,85,29.5,0,,,,,,,,,
984,14:28:49,1,,,2435,804,0.0,15.0,2467,804,8.5,15.6,8.30,2.84,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.6,42.5,4.1,72.0,29.7,-100.0,19.7,27.8,85,29.5,0,,,,,,,,,
985,14:28:51,1,,,2435,804,0.0,15.0,2467,804,8.5,15.6,8.30,2.84,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.6,42.5,4.1,72.0,29.7,-100.0,19.7,27.8,85,29.5,0,,,,,,,,,
986,14:28:53,1,,,2467,804,0.0,15.0,2435,804,8.5,16.0,8.30,2.80,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.7,-100.0,20.1,28.2,85,30.0,0,,,,,,,,,
987,14:28:55,1,,,2467,804,0.0,15.0,2435,804,8.5,16.0,8.30,2.80,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.7,-100.0,20.1,28.2,85,30.0,0,,,,,,,,,
988,14:28:58,1,,,2467,804,0.0,15.0,2435,804,8.5,16.0,8.30,2.80,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.7,-100.0,20.1,28.2,85,30.0,0,,,,,,,,,
989,14:29:00,1,,,2467,804,0.0,15.0,2435,804,8.5,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.7,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
990,14:29:02,1,,,2467,804,0.0,15.0,2435,804,8.5,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.7,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
991,14:29:04,1,,,2467,804,0.0,15.0,2435,804,8.5,15.6,8.30,2.80,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.3,-100.0,19.7,28.2,84,30.0,0,,,,,,,,,
992,14:29:06,1,,,2467,804,0.0,15.0,2435,804,8.5,15.6,8.30,2.80,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.3,-100.0,19.7,28.2,84,30.0,0,,,,,,,,,
993,14:29:08,1,,,2467,804,0.0,15.0,2435,804,8.5,15.6,8.30,2.80,13.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.6,42.0,4.1,72.0,29.3,-100.0,19.7,28.2,84,30.0,0,,,,,,,,,
994,14:29:10,1,,,2467,804,0.0,15.0,2467,804,8.5,15.6,8.30,2.84,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.6,42.5,4.1,72.0,29.7,-100.0,19.7,27.8,84,29.5,0,,,,,,,,,
995,14:29:12,1,,,2467,804,0.0,15.0,2467,804,8.5,15.6,8.30,2.84,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.6,42.5,4.1,72.0,29.7,-100.0,19.7,27.8,84,29.5,0,,,,,,,,,
996,14:29:14,1,,,2467,804,0.0,15.0,2467,804,8.5,15.6,8.30,2.84,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.6,42.5,4.1,72.0,29.7,-100.0,19.7,27.8,84,29.5,0,,,,,,,,,
997,14:29:16,1,,,2467,804,0.0,15.0,2435,804,8.8,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.9,42.0,4.1,72.0,29.3,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
998,14:29:18,1,,,2467,804,0.0,15.0,2435,804,8.8,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.9,42.0,4.1,72.0,29.3,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
999,14:29:20,1,,,2435,804,0.0,15.0,2435,804,8.8,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.9,42.0,4.1,72.0,29.3,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
1000,14:29:22,1,,,2435,804,0.0,15.0,2435,804,8.8,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.9,42.0,4.1,72.0,29.3,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
1001,14:29:24,1,,,2435,804,0.0,15.0,2435,804,8.8,15.6,8.30,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,12.9,42.0,4.1,72.0,29.3,-100.0,19.7,27.8,84,30.0,0,,,,,,,,,
1002,14:29:26,1,,,2435,804,0.0,15.0,2402,804,8.8,15.3,8.30,2.77,13.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.9,41.4,4.1,72.0,29.3,-100.0,19.4,28.2,84,30.6,0,,,,,,,,,
1003,14:29:28,1,,,2435,804,0.0,15.0,2402,804,8.8,15.3,8.30,2.77,13.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,12.9,41.4,4.1,72.0,29.3,-100.0,19.4,28.2,84,30.6,0,,,,,,,,,
1004,14:29:30,1,,,2435,804,0.0,15.0,2435,804,9.2,15.6,8.60,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.3,42.0,4.1,72.0,29.3,-65.2,19.7,27.8,84,30.0,0,,,,,,,,,
1005,14:29:32,1,,,2435,804,0.0,15.0,2435,804,9.2,15.6,8.60,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.3,42.0,4.1,72.0,29.3,-65.2,19.7,27.8,84,30.0,0,,,,,,,,,
1006,14:29:34,1,,,2435,804,0.0,15.0,2435,804,9.2,15.6,8.60,2.80,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.3,42.0,4.1,72.0,29.3,-65.2,19.7,27.8,84,30.0,0,,,,,,,,,
1007,14:29:36,1,,,2435,804,0.0,15.0,2435,817,8.8,14.9,8.60,2.76,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.0,4.5,72.0,29.0,-65.2,19.4,27.8,83,30.0,0,,,,,,,,,
1008,14:29:38,1,,,2435,804,0.0,15.0,2435,817,8.8,14.9,8.60,2.76,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.0,4.5,72.0,29.0,-65.2,19.4,27.8,83,30.0,0,,,,,,,,,
1009,14:29:40,1,,,2467,804,0.0,15.0,2435,817,8.8,14.9,8.60,2.76,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.0,4.5,72.0,29.0,-65.2,19.4,27.8,83,30.0,0,,,,,,,,,
1010,14:29:42,1,,,2467,804,0.0,15.0,2435,817,8.8,14.9,8.60,2.76,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.0,4.5,72.0,29.0,-100.0,19.4,27.8,83,30.0,0,,,,,,,,,
1011,14:29:44,1,,,2467,804,0.0,15.0,2435,817,8.8,14.9,8.60,2.76,14.2,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.0,4.5,72.0,29.0,-100.0,19.4,27.8,83,30.0,0,,,,,,,,,
1012,14:29:46,1,,,2467,804,0.0,15.0,2467,817,8.8,14.9,8.60,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,280,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1013,14:29:48,1,,,2467,804,0.0,15.0,2467,817,8.8,14.9,8.60,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,280,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1014,14:29:50,1,,,2467,804,0.0,15.0,2467,817,8.8,14.9,8.60,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,280,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1015,14:29:52,1,,,2435,804,0.0,15.0,2467,817,8.8,14.9,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1016,14:29:54,1,,,2435,804,0.0,15.0,2467,817,8.8,14.9,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1017,14:29:56,1,,,2467,804,0.0,15.0,2467,817,8.8,14.9,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1018,14:29:58,1,,,2467,804,0.0,15.0,2467,817,8.8,14.9,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1019,14:30:00,1,,,2467,804,0.0,15.0,2467,817,8.8,14.9,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.3,42.5,4.5,72.0,29.0,-100.0,19.4,27.8,83,29.5,0,,,,,,,,,
1020,14:30:02,1,,,2467,804,0.0,15.0,2467,817,9.1,15.2,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.6,42.5,4.5,72.0,29.0,-100.0,19.7,27.8,83,29.5,0,,,,,,,,,
1021,14:30:04,1,,,2467,804,0.0,15.0,2467,817,9.1,15.2,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.6,42.5,4.5,72.0,29.0,-100.0,19.7,27.8,83,29.5,0,,,,,,,,,
1022,14:30:06,1,,,2467,804,0.0,15.0,2467,817,9.1,15.2,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.6,42.5,4.5,72.0,29.0,-100.0,19.7,27.8,83,29.5,0,,,,,,,,,
1023,14:30:08,1,,,2467,804,0.0,15.0,2467,817,9.1,15.2,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.6,42.5,4.5,72.0,28.6,-100.0,19.7,27.8,83,29.5,0,,,,,,,,,
1024,14:30:10,1,,,2467,804,0.0,15.0,2467,817,9.1,15.2,9.00,2.80,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.6,13.6,42.5,4.5,72.0,28.6,-100.0,19.7,27.8,83,29.5,0,,,,,,,,,
1025,14:30:12,1,,,2500,804,0.0,15.0,2500,830,8.6,14.7,9.00,2.79,15.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.6,43.1,5.0,72.0,28.6,-100.0,19.7,27.8,83,28.9,0,,,,,,,,,
1026,14:30:14,1,,,2500,804,0.0,15.0,2500,830,8.6,14.7,9.00,2.79,15.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.6,43.1,5.0,72.0,28.6,-100.0,19.7,27.8,83,28.9,0,,,,,,,,,
1027,14:30:16,1,,,2500,804,0.0,15.0,2500,830,8.6,14.7,9.00,2.79,15.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.6,43.1,5.0,72.0,28.6,-100.0,19.7,27.8,83,28.9,0,,,,,,,,,
1028,14:30:18,1,,,2500,804,0.0,15.0,2500,830,8.9,14.7,9.30,2.79,15.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.9,43.1,5.0,72.0,29.0,-100.0,19.7,27.8,83,28.9,0,,,,,,,,,
1029,14:30:20,1,,,2500,804,0.0,15.0,2500,830,8.9,14.7,9.30,2.79,15.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.9,43.1,5.0,72.0,29.0,-100.0,19.7,27.8,83,28.9,0,,,,,,,,,
1030,14:30:22,1,,,2500,804,0.0,15.0,2500,830,8.9,14.7,9.30,2.79,15.3,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,13.9,43.1,5.0,72.0,29.0,-100.0,19.7,27.8,83,28.9,0,,,,,,,,,
1031,14:30:24,1,,,2500,804,0.0,15.0,2533,830,8.9,14.7,9.30,2.83,15.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,13.9,43.6,5.0,72.0,29.0,-100.0,19.7,27.8,83,28.4,0,,,,,,,,,
1032,14:30:26,1,,,2500,804,0.0,15.0,2533,830,8.9,14.7,9.30,2.83,15.8,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,13.9,43.6,5.0,72.0,29.0,-100.0,19.7,27.8,83,28.4,0,,,,,,,,,
1033,14:30:28,1,,,2500,804,0.0,15.0,2533,830,9.3,15.1,9.30,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1034,14:30:30,1,,,2500,804,0.0,15.0,2533,830,9.3,15.1,9.30,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1035,14:30:32,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.30,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1036,14:30:34,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.30,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1037,14:30:36,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.30,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1038,14:30:38,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.30,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1039,14:30:40,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.70,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,28.6,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1040,14:30:42,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.70,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,28.6,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1041,14:30:44,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.70,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,280,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1042,14:30:46,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.70,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,280,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1043,14:30:48,1,,,2533,804,0.0,15.0,2533,830,9.3,15.1,9.70,2.83,15.4,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,280,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.0,72.0,29.0,-100.0,20.1,28.2,83,28.4,0,,,,,,,,,
1044,14:30:50,1,,,2533,804,0.0,15.0,2533,843,8.8,14.9,9.70,2.79,15.0,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.5,72.0,28.6,-65.2,20.4,28.6,83,28.4,0,,,,,,,,,
1045,14:30:52,1,,,2533,804,0.0,15.0,2533,843,8.8,14.9,9.70,2.79,15.0,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.5,72.0,28.6,-65.2,20.4,28.6,83,28.4,0,,,,,,,,,
1046,14:30:54,1,,,2533,804,0.0,15.0,2533,843,8.8,14.9,9.70,2.79,15.0,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.3,43.6,5.5,72.0,28.6,-65.2,20.4,28.6,83,28.4,0,,,,,,,,,
1047,14:30:56,1,,,2533,804,0.0,15.0,2533,843,9.1,14.9,9.70,2.79,15.0,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,43.6,5.5,72.0,29.0,-100.0,20.4,28.6,83,28.4,0,,,,,,,,,
1048,14:30:58,1,,,2533,804,0.0,15.0,2533,843,9.1,14.9,9.70,2.79,15.0,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,43.6,5.5,72.0,29.0,-100.0,20.4,28.6,83,28.4,0,,,,,,,,,
1049,14:31:00,1,,,2533,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,44.1,5.5,72.0,29.0,-100.0,20.8,29.0,83,27.9,0,,,,,,,,,
1050,14:31:02,1,,,2533,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,44.1,5.5,72.0,29.0,-100.0,20.8,29.0,83,27.9,0,,,,,,,,,
1051,14:31:04,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,44.1,5.5,72.0,29.0,-100.0,20.8,29.0,83,27.9,0,,,,,,,,,
1052,14:31:06,1,,,2565,804,0.0,15.0,2565,843,9.1,14.9,10.00,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-100.0,20.4,28.6,83,28.9,0,,,,,,,,,
1053,14:31:08,1,,,2565,804,0.0,15.0,2565,843,9.1,14.9,10.00,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-100.0,20.4,28.6,83,28.9,0,,,,,,,,,
1054,14:31:10,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,10.00,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-100.0,20.8,28.6,83,28.9,0,,,,,,,,,
1055,14:31:12,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,10.00,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-100.0,20.8,28.6,83,28.9,0,,,,,,,,,
1056,14:31:14,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,10.00,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-100.0,20.8,28.6,83,28.9,0,,,,,,,,,
1057,14:31:16,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-65.2,20.8,28.6,83,28.9,0,,,,,,,,,
1058,14:31:18,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-65.2,20.8,28.6,83,28.9,0,,,,,,,,,
1059,14:31:20,1,,,2533,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.6,44.1,5.5,73.0,29.0,-65.2,20.8,28.6,83,28.9,0,,,,,,,,,
1060,14:31:22,1,,,2533,804,0.0,15.0,2565,843,8.8,15.3,9.70,2.82,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.3,44.1,5.5,72.0,29.3,-100.0,20.8,29.0,83,27.9,0,,,,,,,,,
1061,14:31:24,1,,,2533,804,0.0,15.0,2565,843,8.8,15.3,9.70,2.82,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,14.2,14.3,44.1,5.5,72.0,29.3,-100.0,20.8,29.0,83,27.9,0,,,,,,,,,
1062,14:31:26,1,,,2533,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,44.1,5.5,72.0,29.3,-100.0,20.8,28.6,83,27.9,0,,,,,,,,,
1063,14:31:28,1,,,2533,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,290,0,0,600,64,0,,,,,,13.9,14.6,44.1,5.5,72.0,29.3,-100.0,20.8,28.6,83,27.9,0,,,,,,,,,
1064,14:31:30,1,,,2565,804,0.0,15.0,2565,843,9.1,15.3,9.70,2.82,15.5,,0,0,0,0,0,,,,,,,,,,,,,,,,42,42,290,300,0,0,600,64,0,,,,,,13.9,14.6,44.1,5.5,72.0,29.3,-100.0,20.8,28.6,83,27.9,0,,,,,,,,,
