Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,TGT9,TGT29,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,TGT10,TGT210,,,,
894,14:25:48,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
895,14:25:50,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
896,14:25:52,1,,,12,5,1,230,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
897,14:25:54,1,,,12,5,1,230,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
898,14:25:56,1,,,12,5,1,230,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
899,14:25:58,1,,,12,5,1,222,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
900,14:26:00,1,,,12,5,1,222,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
901,14:26:02,1,,,12,5,1,222,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
902,14:26:04,1,,,12,5,1,222,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
903,14:26:06,1,,,12,5,1,222,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
904,14:26:08,1,,,12,5,1,222,30.83,11.00,11.00,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
905,14:26:10,1,,,12,5,1,222,30.83,11.00,11.00,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
906,14:26:12,1,,,12,5,1,222,30.83,11.00,11.00,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
907,14:26:15,1,,,12,5,1,222,30.83,11.00,11.00,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
908,14:26:17,1,,,12,5,1,222,30.83,11.00,11.00,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
909,14:26:19,1,,,12,5,1,222,30.83,11.00,11.34,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
910,14:26:21,1,,,12,5,1,222,30.83,11.00,11.34,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
911,14:26:23,1,,,12,5,1,222,30.83,11.00,11.34,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
912,14:26:25,1,,,12,5,1,222,30.83,11.00,11.34,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
913,14:26:27,1,,,12,5,1,222,30.83,11.00,11.34,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
914,14:26:29,1,,,12,5,1,221,30.46,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
915,14:26:31,1,,,12,5,1,221,30.46,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
916,14:26:33,1,,,12,5,1,221,30.46,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
917,14:26:35,1,,,12,5,1,221,30.46,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
918,14:26:37,1,,,12,5,1,221,30.46,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
919,14:26:39,1,,,12,5,1,221,30.46,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
920,14:26:41,1,,,12,5,1,221,30.46,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
921,14:26:43,1,,,12,5,1,221,30.46,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
922,14:26:45,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
923,14:26:47,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
924,14:26:49,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
925,14:26:51,1,,,12,5,1,221,30.83,11.34,12.01,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
926,14:26:53,1,,,12,5,1,221,30.83,11.34,12.01,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
927,14:26:55,1,,,12,5,1,221,30.83,11.34,12.01,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
928,14:26:57,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
929,14:26:59,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
930,14:27:01,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
931,14:27:03,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
932,14:27:05,1,,,12,5,1,221,30.83,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
933,14:27:07,1,,,12,5,1,221,30.83,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
934,14:27:09,1,,,12,5,1,221,30.83,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
935,14:27:11,1,,,12,5,1,221,30.83,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
936,14:27:13,1,,,12,5,1,221,30.83,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
937,14:27:15,1,,,12,5,1,221,30.83,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
938,14:27:17,1,,,12,5,1,221,30.83,10.66,12.34,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
939,14:27:19,1,,,12,5,1,221,30.83,10.66,12.34,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
940,14:27:21,1,,,12,5,1,221,30.83,10.66,12.34,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
941,14:27:23,1,,,12,5,1,221,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
942,14:27:25,1,,,12,5,1,221,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
943,14:27:27,1,,,12,5,1,221,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
944,14:27:29,1,,,12,5,1,221,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
945,14:27:31,1,,,12,5,1,221,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
946,14:27:33,1,,,12,5,1,221,30.83,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
947,14:27:35,1,,,12,5,1,221,30.83,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
948,14:27:37,1,,,12,5,1,221,30.83,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
949,14:27:39,1,,,12,5,1,221,30.83,9.65,12.34,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
950,14:27:41,1,,,12,5,1,221,30.83,9.65,12.34,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
951,14:27:43,1,,,12,5,1,221,30.83,9.32,12.34,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
952,14:27:45,1,,,12,5,1,221,30.83,9.32,12.34,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
953,14:27:47,1,,,12,5,1,221,30.83,9.32,12.34,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
954,14:27:49,1,,,12,5,1,221,30.83,9.32,12.34,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
955,14:27:51,1,,,12,5,1,221,30.83,9.32,12.34,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
956,14:27:53,1,,,12,5,1,221,30.83,9.32,12.34,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
957,14:27:55,1,,,12,5,1,221,30.83,8.98,12.34,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
958,14:27:57,1,,,12,5,1,221,30.83,8.98,12.34,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
959,14:27:59,1,,,12,5,1,222,30.83,8.98,12.34,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
960,14:28:01,1,,,12,5,1,222,30.83,8.98,12.34,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
961,14:28:03,1,,,12,5,1,222,30.83,8.98,12.34,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
962,14:28:05,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
963,14:28:07,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
964,14:28:09,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
965,14:28:11,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
966,14:28:13,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
967,14:28:15,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
968,14:28:17,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
969,14:28:19,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
970,14:28:21,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
971,14:28:23,1,,,12,5,1,222,30.83,8.64,12.34,3.70,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
972,14:28:25,1,,,12,5,1,225,30.83,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
973,14:28:27,1,,,12,5,1,225,30.83,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
974,14:28:29,1,,,12,5,1,225,30.83,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
975,14:28:31,1,,,12,5,1,225,31.21,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
976,14:28:33,1,,,12,5,1,225,31.21,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
977,14:28:35,1,,,12,5,1,225,30.83,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
978,14:28:37,1,,,12,5,1,225,30.83,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
979,14:28:39,1,,,12,5,1,225,30.83,8.30,12.34,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
980,14:28:41,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
981,14:28:43,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
982,14:28:45,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
983,14:28:47,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
984,14:28:49,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
985,14:28:51,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
986,14:28:53,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
987,14:28:55,1,,,12,5,1,225,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
988,14:28:58,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
989,14:29:00,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
990,14:29:02,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
991,14:29:04,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
992,14:29:06,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
993,14:29:08,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
994,14:29:10,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
995,14:29:12,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
996,14:29:14,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
997,14:29:16,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
998,14:29:18,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
999,14:29:20,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1000,14:29:22,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1001,14:29:24,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1002,14:29:26,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1003,14:29:28,1,,,12,5,1,228,30.83,8.30,12.68,4.38,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1004,14:29:30,1,,,12,5,1,231,30.83,8.64,13.01,4.37,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1005,14:29:32,1,,,12,5,1,231,30.83,8.64,13.01,4.37,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1006,14:29:34,1,,,12,5,1,231,30.83,8.64,12.68,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1007,14:29:36,1,,,12,5,1,231,30.83,8.64,12.68,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1008,14:29:38,1,,,12,5,1,231,30.83,8.64,12.68,4.04,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1009,14:29:40,1,,,12,5,1,231,30.83,8.64,13.01,4.37,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1010,14:29:42,1,,,12,5,1,231,30.83,8.64,13.01,4.37,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1011,14:29:44,1,,,12,5,1,231,30.83,8.64,13.01,4.37,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1012,14:29:46,1,,,12,5,1,231,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1013,14:29:48,1,,,12,5,1,231,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1014,14:29:50,1,,,12,5,1,231,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1015,14:29:52,1,,,12,5,1,231,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1016,14:29:54,1,,,12,5,1,231,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1017,14:29:56,1,,,12,5,1,243,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1018,14:29:58,1,,,12,5,1,243,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1019,14:30:00,1,,,12,5,1,243,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1020,14:30:02,1,,,12,5,1,243,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1021,14:30:04,1,,,12,5,1,243,30.83,8.98,13.01,4.03,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1022,14:30:06,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1023,14:30:08,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1024,14:30:10,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1025,14:30:12,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1026,14:30:14,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1027,14:30:16,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1028,14:30:18,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1029,14:30:20,1,,,12,5,1,243,30.46,9.32,13.01,3.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1030,14:30:22,1,,,12,5,1,243,30.83,9.65,13.01,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1031,14:30:24,1,,,12,5,1,243,30.83,9.65,13.01,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1032,14:30:26,1,,,12,5,1,243,30.83,9.65,13.01,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1033,14:30:28,1,,,12,5,1,256,30.83,9.65,13.01,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1034,14:30:30,1,,,12,5,1,256,30.83,9.65,13.01,3.36,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1035,14:30:32,1,,,12,5,1,256,30.83,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1036,14:30:34,1,,,12,5,1,256,30.83,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1037,14:30:36,1,,,12,5,1,256,30.83,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1038,14:30:38,1,,,12,5,1,256,30.46,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1039,14:30:40,1,,,12,5,1,256,30.46,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1040,14:30:42,1,,,12,5,1,256,30.46,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1041,14:30:44,1,,,12,5,1,256,30.46,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1042,14:30:46,1,,,12,5,1,256,30.46,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1043,14:30:48,1,,,12,5,1,256,30.83,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1044,14:30:50,1,,,12,5,1,256,30.83,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1045,14:30:52,1,,,12,5,1,256,30.83,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1046,14:30:54,1,,,12,5,1,256,30.83,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1047,14:30:56,1,,,12,5,1,256,30.83,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1048,14:30:58,1,,,12,5,1,256,30.83,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1049,14:31:00,1,,,12,5,1,256,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1050,14:31:02,1,,,12,5,1,256,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1051,14:31:04,1,,,12,5,1,256,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1052,14:31:06,1,,,12,5,1,256,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1053,14:31:08,1,,,12,5,1,256,30.83,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1054,14:31:10,1,,,12,5,1,256,30.83,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1055,14:31:12,1,,,12,5,1,256,30.83,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1056,14:31:14,1,,,12,5,1,256,30.46,10.33,11.67,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1057,14:31:16,1,,,12,5,1,256,30.46,10.33,11.67,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1058,14:31:18,1,,,12,5,1,256,30.46,10.33,11.67,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1059,14:31:20,1,,,12,5,1,256,30.46,10.33,11.00,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1060,14:31:22,1,,,12,5,1,256,30.46,10.33,11.00,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1061,14:31:24,1,,,12,5,1,256,30.46,10.33,11.00,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1062,14:31:26,1,,,12,5,1,255,30.46,10.33,10.66,0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1063,14:31:28,1,,,12,5,1,255,30.46,10.33,10.66,0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1064,14:31:30,1,,,12,5,1,255,30.09,10.33,10.66,0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1065,14:31:32,1,,,12,5,1,255,30.09,10.33,10.66,0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1066,14:31:34,1,,,12,5,1,255,30.09,10.33,10.66,0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1067,14:31:36,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1068,14:31:38,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1069,14:31:41,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1070,14:31:43,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1071,14:31:45,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1072,14:31:47,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1073,14:31:49,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1074,14:31:51,1,,,12,5,1,255,30.09,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1075,14:31:53,1,,,12,5,1,255,30.09,10.33,9.99,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1076,14:31:55,1,,,12,5,1,255,30.09,10.33,9.99,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
