Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Friday, December 04 18:51:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V H/P,Multi V 5,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점1,Version:,"0.0.0",LGMV:,8.2.9U,External:,"0"
Installer:,설치자1,EEPROM:,"0.0.0",COMP:,"12.12",FAN:,"2.2"
Model:,모델1,IDU NUM:,10,Connect:,ODU
Site:,현장1,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,목표과열,목표과냉과열,현재고압,현재저압,현재과열,현재과냉과열,가중평균실내온도,압축비,현재과냉,,ACCUM.,4WAY,HEX V/V,균유 V/V,리시버 IN,리시버 OUT,흡입 V/V,오일센서,오일센서2,,열교환기상부,열교환기하부,INV1 예열,INV2 예열,오일제어1,오일제어2,Dry Contact,적설,,,INV 목표/현재,INV 목표/현재,INV2 목표/현재,INV2 목표/현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,,Main EEV,Sub EEV,과냉각기EEV,TVI EEV,VI EEV1,VI EEV2,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,INV2 토출온도,열교환기온도,상부열교환기,하부열교환기,과냉입구온도,과냉출구온도,액관온도,TVI 입구온도,TVI 출구온도,INV IPM온도,INV2 IPM온도,Fan Heatsink,Fan2 Heatsink,습도,소음레벨,
954,19:23:36,2,,,2990,1000,0.5,3.0,2933,611,0.8,20.5,41.10,4.26,17.2,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,71,71.0,66,66.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,8.0,-2.6,49.6,-3.5,67.0,72.0,0.5,220.0,220.0,13.0,17.0,32.4,220.0,220.0,48,43,10,10,23,0,
955,19:23:38,2,,,2990,1000,0.5,3.0,2933,611,0.8,20.5,41.10,4.26,17.2,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,71,71.0,66,66.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,8.0,-2.7,49.6,-3.5,67.0,72.0,0.5,220.0,220.0,13.0,17.0,32.4,220.0,220.0,48,43,10,10,22,0,
956,19:23:40,2,,,2990,1000,0.5,3.0,2933,611,0.8,20.5,41.60,4.26,17.2,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,71,71.0,66,66.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,8.0,-2.7,49.6,-3.5,67.0,72.0,0.5,220.0,220.0,13.0,17.0,32.4,220.0,220.0,48,43,10,10,22,0,
957,19:23:42,2,,,2990,1000,0.5,3.0,2925,611,0.7,20.5,41.60,4.25,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,71.0,68,66.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,7.9,-2.8,49.5,-3.5,66.0,72.0,0.5,220.0,220.0,13.0,17.0,32.8,220.0,220.0,48,43,10,10,22,0,
958,19:23:44,2,,,2990,1000,0.5,3.0,2925,611,0.7,20.9,41.60,4.25,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,7.9,-2.8,49.5,-3.5,66.0,72.0,0.5,220.0,220.0,13.0,17.4,32.8,220.0,220.0,48,43,10,10,22,0,
959,19:23:46,2,,,2990,1000,0.5,3.0,2925,608,0.8,21.0,41.60,4.27,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,7.9,-2.8,49.5,-3.6,66.0,72.0,0.5,220.0,220.0,13.0,17.4,32.8,220.0,220.0,48,43,10,10,22,0,
960,19:23:48,2,,,2990,1000,0.5,3.0,2925,604,0.9,21.1,41.60,4.29,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,7.8,-2.8,49.5,-3.8,66.0,72.0,0.1,220.0,220.0,13.0,17.4,32.8,220.0,220.0,48,43,10,10,22,0,
961,19:23:50,2,,,2990,1000,0.5,3.0,2925,604,0.9,21.1,41.60,4.29,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,7.8,-2.8,49.5,-3.8,66.0,72.0,0.1,220.0,220.0,13.0,17.4,32.8,220.0,220.0,48,43,10,10,22,0,
962,19:23:52,2,,,2990,1000,0.5,3.0,2925,604,0.9,21.1,41.60,4.29,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,42,0,1950,1950,,7.8,-2.8,49.5,-3.8,66.0,72.0,0.1,220.0,220.0,13.0,17.4,32.8,220.0,220.0,48,43,10,10,22,0,
963,19:23:54,2,,,2990,1000,0.5,3.0,2925,604,0.8,21.5,41.10,4.29,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,43,0,1950,1950,,7.8,-2.9,49.5,-3.8,66.0,72.0,0.1,220.0,220.0,13.0,17.7,32.8,220.0,220.0,48,43,10,10,22,0,
964,19:23:56,2,,,2990,1000,0.5,3.0,2925,604,0.8,21.5,41.10,4.29,16.7,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,992,0,43,0,1950,1950,,7.8,-2.9,49.5,-3.8,66.0,71.0,0.1,220.0,220.0,13.0,17.7,32.8,220.0,220.0,48,43,10,10,22,0,
965,19:23:58,2,,,2990,1000,0.5,3.0,2933,604,0.8,21.5,41.10,4.30,16.8,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,1001,0,43,0,1950,1950,,7.8,-3.0,49.6,-3.8,66.0,71.0,0.1,220.0,220.0,13.0,17.7,32.8,220.0,220.0,48,43,10,10,22,0,
966,19:24:00,2,,,2990,1000,0.5,3.0,2933,604,0.8,21.5,41.10,4.30,16.8,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,73,73.0,68,68.0,1000,1000,1000,1000,,1001,0,43,0,1950,1950,,7.8,-3.0,49.6,-3.8,66.0,71.0,0.1,220.0,220.0,13.0,17.7,32.8,220.0,220.0,48,43,10,10,22,0,
967,19:24:02,2,,,2990,1000,0.5,3.0,2933,604,0.8,21.8,41.10,4.30,16.8,,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,73.0,70,68.0,1000,1000,1000,1000,,1001,0,43,0,1950,1950,,7.8,-3.0,49.6,-3.8,66.0,71.0,0.1,220.0,220.0,13.0,18.0,32.8,220.0,220.0,48,43,10,10,22,0,
968,19:24:04,2,,,2990,1000,0.5,3.0,2933,604,0.7,21.8,41.60,4.30,16.8,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,73.0,70,68.0,1000,1000,1000,1000,,1001,0,43,0,1950,1950,,7.8,-3.1,49.6,-3.8,66.0,71.0,0.1,220.0,220.0,13.0,18.0,32.8,220.0,220.0,48,43,10,10,22,0,
969,19:24:06,2,,,2990,1000,0.5,3.0,2933,601,0.8,21.9,41.60,4.32,16.8,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1021,0,43,0,1950,1950,,7.7,-3.1,49.6,-3.9,65.0,71.0,0.1,220.0,220.0,13.0,18.0,32.8,220.0,220.0,48,43,10,10,22,0,
970,19:24:08,2,,,2990,1000,0.5,3.0,2933,601,0.8,21.9,41.60,4.32,16.8,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1021,0,43,0,1950,1950,,7.7,-3.1,49.6,-3.9,65.0,71.0,0.1,220.0,220.0,13.0,18.0,32.8,220.0,220.0,48,43,10,10,22,0,
971,19:24:10,2,,,2990,1000,0.5,3.0,2941,601,0.8,22.3,41.60,4.33,17.0,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1021,0,43,0,1950,1950,,7.7,-3.2,49.8,-3.9,65.0,71.0,0.1,220.0,220.0,13.0,18.4,32.8,220.0,220.0,48,43,10,10,22,0,
972,19:24:12,2,,,2990,1000,0.5,3.0,2941,601,0.8,22.3,41.10,4.33,17.0,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1021,0,43,0,1950,1950,,7.7,-3.2,49.8,-3.9,65.0,71.0,0.1,220.0,220.0,12.7,18.4,32.8,220.0,220.0,48,43,10,10,22,0,
973,19:24:14,2,,,2990,1000,0.5,3.0,2941,598,0.8,22.4,41.10,4.35,17.0,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1021,0,43,0,1950,1950,,7.7,-3.2,49.8,-4.1,65.0,71.0,0.1,220.0,220.0,12.7,18.4,32.8,220.0,220.0,48,43,10,10,22,0,
974,19:24:16,2,,,2990,1000,0.5,3.0,2949,598,0.8,22.4,41.10,4.36,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1021,0,43,0,1950,1950,,7.7,-3.2,49.9,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,18.4,32.8,220.0,220.0,48,43,10,10,22,0,
975,19:24:18,2,,,2990,1000,0.5,3.0,2949,598,0.8,22.8,41.10,4.36,16.7,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1041,0,43,0,1950,1950,,7.6,-3.2,49.9,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,18.7,33.2,220.0,220.0,48,43,10,10,22,0,
976,19:24:20,2,,,2990,1000,0.5,3.0,2949,598,0.8,22.8,41.10,4.36,16.7,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1041,0,43,0,1950,1950,,7.6,-3.3,49.9,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,18.7,33.2,220.0,220.0,48,43,10,10,22,0,
977,19:24:22,2,,,2990,1000,0.5,3.0,2958,598,0.8,22.8,41.10,4.37,16.8,,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1041,0,43,0,1950,1950,,7.6,-3.3,50.0,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,18.7,33.2,220.0,220.0,48,43,10,10,22,0,
978,19:24:24,2,,,2990,1000,0.5,3.0,2966,598,0.8,22.8,41.10,4.39,16.9,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1061,0,47,0,1950,1950,,7.6,-3.3,50.1,-4.1,65.0,71.0,0.1,220.0,220.0,12.7,18.7,33.2,220.0,220.0,48,43,10,10,22,0,
979,19:24:26,2,,,2990,1000,0.5,3.0,2966,598,0.8,22.8,41.10,4.39,16.9,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1061,0,47,0,1950,1950,,7.6,-3.3,50.1,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,18.7,33.2,220.0,220.0,48,43,10,10,22,0,
980,19:24:28,2,,,2990,1000,0.5,3.0,2974,598,0.7,22.8,41.10,4.40,17.0,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1082,0,47,0,1950,1950,,7.6,-3.4,50.2,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,18.7,33.2,220.0,220.0,48,43,10,10,22,0,
981,19:24:30,2,,,2990,1000,0.5,3.0,2974,598,0.7,23.2,41.10,4.40,17.0,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1082,0,47,0,1950,1950,,7.6,-3.4,50.2,-4.1,65.0,71.0,-0.2,220.0,220.0,12.7,19.1,33.2,220.0,220.0,48,43,10,10,22,0,
982,19:24:32,2,,,2990,1000,0.5,3.0,2982,598,0.7,23.2,41.10,4.41,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1082,0,47,0,1950,1950,,7.6,-3.4,50.3,-4.1,65.0,71.0,-0.2,220.0,220.0,13.0,19.1,33.2,220.0,220.0,48,43,10,10,22,0,
983,19:24:34,2,,,2990,1000,0.5,3.0,2982,598,0.7,23.2,41.60,4.41,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1103,0,47,0,1950,1950,,7.6,-3.4,50.3,-4.1,65.0,71.0,0.1,220.0,220.0,13.0,19.1,33.2,220.0,220.0,48,43,10,10,22,0,
984,19:24:36,2,,,2990,1000,0.5,3.0,2990,598,0.6,23.4,41.60,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1103,0,47,0,1950,1950,,7.6,-3.5,50.4,-4.1,65.0,71.0,-0.2,220.0,220.0,13.3,19.4,33.2,220.0,220.0,48,43,10,10,22,0,
985,19:24:38,2,,,2990,1000,0.5,3.0,2990,598,0.6,23.4,41.60,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1103,0,47,0,1950,1950,,7.6,-3.5,50.4,-4.1,65.0,71.0,-0.2,220.0,220.0,13.3,19.4,33.2,220.0,220.0,48,43,10,10,22,0,
986,19:24:40,2,,,2990,1000,0.5,3.0,2990,598,0.6,23.8,41.60,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1125,0,47,0,1950,1950,,7.6,-3.5,50.4,-4.1,65.0,71.0,-0.2,220.0,220.0,13.3,19.7,33.2,220.0,220.0,48,43,10,10,22,0,
987,19:24:42,2,,,2990,1000,0.5,3.0,2990,598,0.6,23.8,41.60,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1125,0,47,0,1950,1950,,7.6,-3.5,50.4,-4.1,65.0,71.0,0.1,220.0,220.0,13.3,19.7,33.2,220.0,220.0,48,43,10,10,22,0,
988,19:24:44,2,,,2990,1000,0.5,3.0,2990,598,0.6,23.8,41.60,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1147,0,47,0,1950,1950,,7.6,-3.5,50.4,-4.1,65.0,71.0,0.1,220.0,220.0,13.7,19.7,33.2,220.0,220.0,48,43,10,10,22,0,
989,19:24:46,2,,,2990,1000,0.5,3.0,2990,598,0.6,24.2,42.10,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1147,0,47,0,1950,1950,,7.5,-3.5,50.4,-4.1,65.0,71.0,0.1,220.0,220.0,13.7,20.1,33.2,220.0,220.0,48,43,10,10,22,0,
990,19:24:48,2,,,2990,1000,0.5,3.0,2990,598,0.6,24.2,42.10,4.42,17.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1147,0,47,0,1950,1950,,7.5,-3.5,50.4,-4.1,65.0,71.0,0.1,220.0,220.0,13.7,20.1,33.2,220.0,220.0,48,42,10,10,22,0,
991,19:24:50,2,,,2990,1000,0.5,3.0,2982,601,0.5,24.0,42.10,4.39,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1169,0,47,0,1950,1950,,7.5,-3.5,50.3,-3.9,65.0,71.0,0.1,220.0,220.0,13.7,20.1,33.2,220.0,220.0,48,42,10,10,22,0,
992,19:24:52,2,,,2990,1000,0.5,3.0,2982,601,0.4,24.3,42.10,4.39,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1169,0,47,0,1950,1950,,7.6,-3.5,50.3,-3.9,65.0,71.0,0.1,220.0,220.0,13.7,20.4,33.2,220.0,220.0,48,42,10,10,22,0,
993,19:24:54,2,,,2990,1000,0.5,3.0,2982,601,0.5,24.3,42.50,4.39,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1192,0,53,0,1950,1950,,7.6,-3.5,50.3,-3.9,65.0,71.0,0.1,220.0,220.0,13.7,20.4,33.2,220.0,220.0,48,42,10,10,22,0,
994,19:24:56,2,,,2990,1000,0.5,3.0,2982,601,0.5,24.3,42.50,4.39,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1192,0,53,0,1950,1950,,7.6,-3.5,50.3,-3.9,65.0,71.0,0.1,220.0,220.0,13.7,20.4,33.2,220.0,220.0,48,42,10,10,22,0,
995,19:24:58,2,,,2990,1000,0.5,3.0,2982,604,0.3,24.5,42.50,4.37,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1215,0,53,0,1950,1950,,7.6,-3.5,50.3,-3.8,65.0,71.0,0.1,220.0,220.0,13.7,20.8,33.2,220.0,220.0,48,42,10,10,22,0,
996,19:25:00,2,,,2990,1000,0.5,3.0,2982,608,0.1,24.4,42.50,4.35,17.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1215,0,53,0,1950,1950,,7.6,-3.5,50.3,-3.6,65.0,71.0,0.5,220.0,220.0,14.0,20.8,33.2,220.0,220.0,48,42,10,10,22,0,
997,19:25:02,2,,,2990,1000,0.5,3.0,2982,608,0.1,24.4,42.50,4.35,16.7,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1215,0,53,0,1950,1950,,7.6,-3.5,50.3,-3.6,65.0,71.0,0.5,220.0,220.0,14.0,20.8,33.6,220.0,220.0,48,42,10,10,22,0,
998,19:25:04,2,,,2990,1000,1.5,3.0,2982,611,0.1,24.6,43.00,4.33,16.7,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1239,0,53,0,1950,1950,,7.6,-3.4,50.3,-3.5,65.0,71.0,0.5,220.0,220.0,14.3,21.1,33.6,220.0,220.0,48,42,10,10,22,0,
999,19:25:06,2,,,2990,1000,1.5,3.0,2982,611,0.1,24.6,43.00,4.33,16.7,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1239,0,53,0,1950,1950,,7.6,-3.4,50.3,-3.5,65.0,71.0,0.5,220.0,220.0,14.3,21.1,33.6,220.0,220.0,48,42,10,10,22,0,
1000,19:25:08,2,,,2990,1000,1.5,3.0,2982,611,0.2,24.6,43.00,4.33,16.7,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1239,0,53,0,1950,1950,,7.6,-3.3,50.3,-3.5,65.0,71.0,0.5,220.0,220.0,14.7,21.1,33.6,220.0,220.0,48,42,10,10,22,0,
1001,19:25:10,2,,,2990,1000,1.5,3.0,2982,611,0.2,24.6,43.50,4.33,16.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1263,0,53,0,1950,1950,,7.7,-3.3,50.3,-3.5,65.0,71.0,0.5,220.0,220.0,14.7,21.1,34.1,220.0,220.0,48,42,10,10,22,0,
1002,19:25:12,2,,,2990,1000,1.5,3.0,2982,611,0.3,24.9,43.50,4.33,16.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1263,0,53,0,1950,1950,,7.7,-3.2,50.3,-3.5,65.0,71.0,0.5,220.0,220.0,15.0,21.4,34.1,220.0,220.0,48,42,10,10,22,0,
1003,19:25:14,2,,,2990,1000,1.5,3.0,2990,611,0.3,24.9,43.50,4.34,16.3,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1288,0,53,0,1950,1950,,7.7,-3.2,50.4,-3.5,65.0,71.0,0.9,220.0,220.0,15.0,21.4,34.1,220.0,220.0,48,42,10,10,22,0,
1004,19:25:16,2,,,2990,1000,1.5,3.0,2982,611,0.3,24.9,43.50,4.33,15.8,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1288,0,53,0,1950,1950,,7.7,-3.2,50.3,-3.5,65.0,71.0,0.5,220.0,220.0,15.0,21.4,34.5,220.0,220.0,48,42,10,10,22,0,
1005,19:25:18,2,,,2990,1000,1.5,3.0,2982,611,0.3,25.3,44.10,4.33,15.8,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1288,0,53,0,1950,1950,,7.8,-3.2,50.3,-3.5,65.0,71.0,0.9,220.0,220.0,15.4,21.8,34.5,220.0,220.0,48,42,10,10,22,0,
1006,19:25:20,2,,,2990,1000,1.5,3.0,2982,611,0.3,25.3,44.10,4.33,15.4,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1313,0,53,0,1950,1950,,7.8,-3.2,50.3,-3.5,65.0,71.0,0.9,220.0,220.0,15.4,21.8,34.9,220.0,220.0,48,42,10,10,22,0,
1007,19:25:22,2,,,2990,1000,1.5,3.0,2974,614,0.2,25.1,44.10,4.30,14.9,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1313,0,53,0,1950,1950,,7.8,-3.2,50.2,-3.3,65.0,71.0,0.9,220.0,220.0,15.4,21.8,35.3,220.0,220.0,48,43,10,10,22,0,
1008,19:25:24,2,,,2990,1000,1.5,3.0,2982,614,0.2,25.5,44.10,4.31,15.0,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1333,0,59,0,1950,1950,,7.8,-3.2,50.3,-3.3,65.0,71.0,0.9,220.0,220.0,15.4,22.1,35.3,220.0,220.0,48,43,10,10,22,0,
1009,19:25:26,2,,,2990,1000,1.5,3.0,2974,614,0.3,25.5,44.60,4.30,14.5,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1339,0,59,0,1950,1950,,7.8,-3.1,50.2,-3.3,65.0,70.0,0.9,220.0,220.0,15.4,22.1,35.7,220.0,220.0,48,43,10,10,22,0,
1010,19:25:28,2,,,2990,1000,1.5,3.0,2974,617,0.1,25.7,44.60,4.28,14.5,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1339,0,59,0,1950,1950,,7.8,-3.1,50.2,-3.2,65.0,70.0,0.9,220.0,220.0,15.7,22.5,35.7,220.0,220.0,48,43,10,10,22,0,
1011,19:25:30,2,,,2990,1000,1.5,3.0,2974,617,0.1,25.7,45.10,4.28,14.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1365,0,59,0,1950,1950,,7.8,-3.1,50.2,-3.2,65.0,70.0,0.9,220.0,220.0,15.7,22.5,36.1,220.0,220.0,48,43,10,10,22,0,
1012,19:25:32,2,,,2990,1000,1.5,3.0,2974,621,0.1,25.9,45.10,4.26,14.1,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1365,0,59,0,1950,1950,,7.8,-3.0,50.2,-3.1,65.0,70.0,0.9,220.0,220.0,15.7,22.8,36.1,220.0,220.0,48,43,10,10,22,0,
1013,19:25:34,2,,,2990,1000,1.5,3.0,2974,621,0.1,25.9,45.10,4.26,13.6,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1365,0,59,0,1950,1950,,7.8,-3.0,50.2,-3.1,65.0,70.0,0.9,220.0,220.0,15.7,22.8,36.6,220.0,220.0,48,43,10,10,22,0,
1014,19:25:36,2,,,2990,1000,1.5,3.0,2974,621,0.2,26.3,45.10,4.26,13.6,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1392,0,59,0,1950,1950,,7.8,-2.9,50.2,-3.1,65.0,70.0,0.9,220.0,220.0,16.0,23.2,36.6,220.0,220.0,48,43,10,10,23,0,
1015,19:25:38,2,,,2990,1000,1.5,3.0,2974,621,0.2,26.3,45.10,4.26,13.2,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1392,0,59,0,1950,1950,,7.8,-2.9,50.2,-3.1,65.0,71.0,0.9,220.0,220.0,16.0,23.2,37.0,220.0,220.0,49,43,10,10,23,0,
1016,19:25:40,2,,,2990,1000,1.5,3.0,2974,621,0.3,26.6,45.10,4.26,12.8,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1419,0,59,0,1950,1950,,7.8,-2.8,50.2,-3.1,65.0,71.0,1.2,220.0,220.0,16.0,23.5,37.4,220.0,220.0,49,44,10,10,22,0,
1017,19:25:42,2,,,2990,1000,1.5,3.0,2974,621,0.3,26.6,45.10,4.26,12.8,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1419,0,59,0,1950,1950,,7.8,-2.8,50.2,-3.1,65.0,71.0,1.2,220.0,220.0,16.4,23.5,37.4,220.0,220.0,49,44,10,10,22,0,
1018,19:25:44,2,,,2990,1000,1.5,3.0,2982,617,0.4,27.1,45.60,4.29,12.4,,1,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,,75,75.0,70,70.0,1000,1000,1000,1000,,1447,0,59,0,1950,1950,,7.8,-2.8,50.3,-3.2,65.0,71.0,1.2,220.0,220.0,16.4,23.9,37.9,220.0,220.0,49,44,10,10,22,0,
