Micom FDD Data,Time Interval = 2 sec,Save Start Time:,"Friday, December 04 18:51:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V H/P,Multi V 5,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점1,Version:,"0.0.0",LGMV:,8.2.9U,External:,"0"
Installer:,설치자1,EEPROM:,"0.0.0",COMP:,"12.12",FAN:,"2.2"
Model:,모델1,IDU NUM:,10,Connect:,ODU
Site:,현장1,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,시운전 종류,시운전 스텝,총봉입냉매량,시운전완료여부,남은시간(min),시운전 에러,실외기 EEV 판정,실내기 EEV 판정,냉매량 판정,냉매량 과부족,실시간 계산값,실시간 계산값,FDD 표시 스텝,기본봉입냉매량
819,19:19:05,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
820,19:19:07,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
821,19:19:09,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
822,19:19:11,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
823,19:19:13,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
824,19:19:15,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
825,19:19:17,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
826,19:19:19,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
827,19:19:21,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
828,19:19:23,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
829,19:19:25,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
830,19:19:27,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
831,19:19:29,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
832,19:19:31,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
833,19:19:33,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
834,19:19:35,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
835,19:19:37,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
836,19:19:39,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
837,19:19:41,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
838,19:19:43,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
839,19:19:45,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
840,19:19:47,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
841,19:19:49,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
842,19:19:51,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
843,19:19:53,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
844,19:19:55,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
845,19:19:57,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
846,19:19:59,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
847,19:20:01,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
848,19:20:03,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
849,19:20:05,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
850,19:20:07,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
851,19:20:09,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
852,19:20:11,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
853,19:20:13,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
854,19:20:15,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
855,19:20:17,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
856,19:20:19,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
857,19:20:21,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
858,19:20:23,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
859,19:20:25,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
860,19:20:27,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
861,19:20:29,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
862,19:20:31,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
863,19:20:33,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
864,19:20:35,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
865,19:20:37,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
866,19:20:39,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
867,19:20:41,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
868,19:20:43,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
869,19:20:45,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
870,19:20:47,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
871,19:20:49,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
872,19:20:51,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
873,19:20:53,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
874,19:20:55,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
875,19:20:57,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
876,19:20:59,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
877,19:21:01,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
878,19:21:03,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
879,19:21:05,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
880,19:21:07,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
881,19:21:09,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
882,19:21:11,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
883,19:21:13,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
884,19:21:15,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
885,19:21:17,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
886,19:21:19,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
887,19:21:21,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
888,19:21:23,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
889,19:21:25,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
890,19:21:27,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
891,19:21:29,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
892,19:21:31,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
893,19:21:33,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
894,19:21:35,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
895,19:21:37,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
896,19:21:39,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
897,19:21:41,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
898,19:21:43,2,,,TXT_FDD_ITR_HEAT,0,25.00,TXT_FDD_COMPLETED,0,TXT_FDD_NORMAL,TXT_REPORT_EEV_MESSAGE2_CN,TXT_REPORT_EEV_MESSAGE3_C1,TXT_REPORT_MESSAGE3_DISABLE,TXT_FDD_DEFAULT,0.000000,0.00,0,0.00
