CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
187,2.8,2.4,1.3,2.6,0.8,2.1,1.2,1.5,1.4,1.0,1.2,1.6,112,56,56,112,14,112,112,120,56,120,112,112
188,3.1,2.1,1.3,2.7,0.8,2.2,1.3,1.7,1.5,0.9,1.2,1.7,114,57,57,114,14,114,114,57,57,120,114,114
189,2.9,1.8,1.4,2.8,0.7,2.1,1.3,1.5,1.4,1.0,1.3,1.7,116,58,58,116,14,116,116,58,58,116,116,116
190,2.8,2.0,1.4,2.7,0.7,2.4,1.2,1.7,1.4,1.0,1.4,1.9,118,59,59,118,59,118,118,59,59,118,118,118
191,2.2,1.5,1.0,2.2,0.7,1.9,1.0,1.5,1.2,0.9,1.2,1.7,120,60,60,120,60,120,120,120,60,120,120,120
192,2.4,2.1,1.0,2.3,0.7,2.0,1.3,1.8,1.3,1.2,1.6,2.1,122,61,61,122,61,122,122,61,61,122,122,122
193,2.0,2.2,1.1,2.2,0.7,1.9,1.4,1.9,1.5,1.3,1.6,2.1,123,61,61,123,14,123,123,123,123,123,123,123
194,2.1,2.2,1.1,2.2,0.7,2.0,1.3,2.0,1.4,1.3,1.6,2.1,123,61,61,123,14,123,123,123,123,123,123,123
195,2.1,2.4,1.2,2.1,0.8,1.9,1.4,1.9,1.5,1.1,1.7,2.2,123,61,61,123,14,123,123,123,123,123,123,123
196,2.1,2.2,1.3,2.2,0.8,1.9,1.5,2.0,1.6,1.2,1.6,2.1,123,61,61,123,61,123,123,123,123,123,123,123
197,2.1,2.2,1.1,2.1,0.7,1.9,1.4,2.1,1.5,1.2,1.6,2.3,123,61,61,123,14,123,123,123,123,123,123,123
198,2.1,2.1,1.1,2.2,0.8,1.9,1.6,2.0,1.5,1.2,1.6,2.1,123,61,61,123,14,123,123,123,123,123,123,123
199,2.0,2.3,1.1,2.1,0.7,2.0,1.4,2.0,1.4,1.3,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
200,2.2,2.3,1.1,2.1,0.8,2.0,1.4,1.8,1.6,1.2,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
201,2.1,2.4,1.2,2.2,0.7,1.9,1.3,2.0,1.4,1.1,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
202,2.1,2.4,1.1,2.0,0.7,1.9,1.2,2.0,1.5,1.2,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
203,2.1,2.0,1.2,2.1,0.7,1.9,1.4,1.9,1.5,1.2,1.6,2.3,123,61,61,123,14,123,123,123,123,123,123,123
204,2.1,2.2,1.2,2.3,0.7,1.9,1.4,2.0,1.5,1.2,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
205,2.1,2.4,1.1,2.1,0.8,2.0,1.4,2.0,1.3,1.1,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
206,2.0,2.0,1.1,2.0,0.7,1.9,1.4,1.9,1.5,1.1,1.5,2.2,123,61,61,123,14,123,123,123,123,123,123,123
207,2.0,2.1,1.1,2.0,0.7,1.9,1.3,1.9,1.5,1.2,1.5,2.2,123,61,61,123,14,123,123,123,123,123,123,123
208,2.0,2.1,1.1,2.1,0.8,1.9,1.4,2.1,1.3,1.2,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
209,2.2,2.2,1.1,2.2,0.7,2.0,1.6,2.0,1.6,1.1,1.6,2.2,123,61,61,123,14,123,123,123,123,123,123,123
210,2.0,2.4,1.1,2.1,0.7,2.0,1.3,2.0,1.5,1.1,1.6,2.3,123,61,61,123,14,123,123,123,123,123,123,123
211,2.0,2.4,1.2,2.0,0.7,1.9,1.4,2.1,1.5,1.3,1.6,2.2,124,62,62,124,62,124,124,124,62,124,124,124
212,1.9,2.5,1.2,1.9,0.8,1.8,1.6,2.3,1.7,1.2,1.6,2.3,126,63,63,126,14,126,126,126,63,126,126,126
213,1.7,3.1,1.1,2.0,0.9,1.9,1.5,2.4,1.7,1.3,1.6,1.9,128,64,64,128,128,128,128,128,64,128,128,128
214,1.6,2.7,1.1,1.7,0.9,1.7,1.4,2.5,1.8,1.4,1.6,1.9,130,65,65,130,130,130,130,130,130,130,130,130
215,1.5,3.0,1.1,1.5,0.8,1.9,1.3,2.6,1.7,1.4,1.5,1.9,132,66,66,132,66,132,132,132,132,132,132,132
216,1.6,3.0,1.0,1.5,0.9,2.0,1.4,2.7,1.6,1.4,1.5,1.9,134,134,67,134,67,134,134,134,134,134,134,134
217,1.7,3.2,1.0,1.6,1.1,2.3,1.5,2.7,1.8,1.5,1.6,1.9,136,136,68,136,136,136,68,136,136,136,136,136
218,1.7,2.9,1.0,1.8,1.4,2.9,1.5,2.8,1.7,1.5,1.7,1.8,138,138,69,138,138,138,69,138,138,138,138,138
219,1.7,2.7,1.0,1.8,1.4,3.1,1.3,2.8,1.5,1.5,1.6,1.9,140,140,70,140,140,140,70,140,70,140,140,140
220,1.5,2.9,1.1,1.9,1.4,3.0,1.4,3.0,1.9,1.5,1.5,1.9,142,142,71,142,142,142,71,142,71,142,142,142
221,1.4,2.9,1.1,1.7,1.4,2.7,1.4,2.9,1.8,1.4,1.7,1.8,143,143,72,215,143,143,72,143,72,143,143,143
222,1.4,2.8,1.0,1.6,1.3,2.6,1.3,2.9,1.6,1.5,1.6,1.9,144,144,72,217,144,144,72,72,72,144,144,144
223,1.5,2.8,1.3,1.6,1.3,2.5,1.3,3.0,1.8,1.5,1.4,1.8,73,146,73,218,146,145,73,73,73,145,146,146
224,1.3,2.8,1.0,1.5,1.4,2.5,1.3,2.8,1.4,1.4,1.3,1.6,73,147,73,220,147,147,73,73,73,147,147,147
225,1.2,2.5,1.0,1.5,1.2,2.4,1.3,2.9,1.3,1.4,1.3,1.6,147,147,73,220,147,147,120,147,147,147,147,147
226,1.2,2.4,1.0,1.4,1.2,2.4,1.2,3.0,1.4,1.3,1.3,1.5,147,147,73,220,147,147,120,147,147,147,147,147
227,1.3,2.5,0.9,1.6,1.3,2.4,1.3,3.1,1.6,1.4,1.4,1.6,147,147,74,221,147,147,120,147,147,147,147,147
228,1.3,2.4,1.1,1.5,1.4,2.6,1.3,3.0,1.6,1.5,1.3,1.5,147,147,73,14,147,147,147,147,147,147,147,147
229,1.3,2.4,0.9,1.5,1.2,2.4,1.2,2.9,1.5,1.4,1.3,1.5,147,147,73,220,147,147,73,147,147,147,147,147
230,1.3,2.5,1.0,1.5,1.3,2.5,1.2,2.9,1.4,1.4,1.4,1.4,147,147,73,220,147,147,147,147,147,147,147,147
231,1.3,2.4,1.1,1.5,1.3,2.4,1.2,2.9,1.5,1.5,1.4,1.5,147,147,73,14,147,147,147,147,147,147,147,147
232,1.4,2.5,1.0,1.5,1.3,2.5,1.2,2.9,1.3,1.5,1.3,1.4,147,147,73,14,147,147,147,147,147,147,147,147
233,1.3,2.3,0.9,1.4,1.2,2.5,1.2,3.0,1.6,1.4,1.4,1.6,147,147,73,220,147,147,147,147,147,147,147,147
234,1.4,2.4,1.0,1.5,1.3,2.5,1.3,3.0,1.5,1.4,1.3,1.7,147,147,74,14,147,147,147,147,147,147,147,147
235,1.5,2.4,1.0,1.5,1.3,2.5,1.3,2.8,1.6,1.4,1.3,1.6,147,147,74,221,147,147,147,147,147,147,147,147
236,1.4,2.5,1.1,1.5,1.3,2.4,1.2,3.0,1.5,1.5,1.4,1.6,147,147,73,14,147,147,147,147,147,147,147,147
237,1.4,2.4,1.0,1.5,1.3,2.5,1.3,2.9,1.4,1.5,1.3,1.5,147,147,73,220,147,147,147,147,147,147,147,147
238,1.5,2.4,1.0,1.4,1.3,2.5,1.2,3.1,1.5,1.4,1.4,1.5,147,147,74,220,147,147,147,147,147,147,147,147
239,1.5,2.4,1.0,1.5,1.3,2.5,1.2,2.9,1.4,1.5,1.3,1.6,147,147,74,221,147,147,147,147,147,147,147,147
240,1.5,2.4,1.2,1.4,1.3,2.4,1.2,3.0,1.5,1.4,1.4,1.7,147,147,73,14,147,147,147,147,147,147,147,147
241,1.5,2.2,0.9,1.4,1.3,2.3,1.2,2.9,1.3,1.3,1.4,1.4,148,148,74,222,148,148,74,148,148,148,148,148
242,1.5,2.3,1.0,1.4,1.2,2.4,1.2,3.0,1.5,1.4,1.3,1.5,149,149,74,223,149,149,74,149,149,149,149,149
243,1.3,2.0,1.0,1.3,1.1,1.9,1.1,2.7,1.1,1.3,1.1,1.4,150,150,75,225,150,150,75,150,150,150,150,150
244,1.2,2.0,1.1,1.5,0.9,1.8,1.1,2.7,1.2,1.2,1.1,1.3,151,151,75,226,151,151,75,151,151,151,151,151
245,1.2,2.2,1.0,1.3,1.0,1.8,1.2,3.1,1.3,1.4,1.3,1.4,76,152,76,14,152,152,76,152,152,152,152,152
246,1.2,2.3,1.1,1.3,1.1,1.8,1.2,3.3,1.3,1.4,1.3,1.5,76,153,76,14,153,153,120,153,153,153,153,153
247,1.1,2.3,0.9,1.3,1.0,1.7,1.2,3.1,1.2,1.4,1.2,1.3,77,154,77,14,154,154,77,154,154,154,154,154
248,1.1,2.3,1.0,1.3,1.1,1.6,1.2,3.1,1.3,1.4,1.2,1.4,77,155,77,14,155,155,77,155,155,155,155,155
249,1.0,2.2,1.0,1.4,0.9,1.5,1.2,3.2,1.4,1.5,1.2,1.3,78,156,78,78,156,156,78,156,156,156,156,156
250,1.0,2.3,1.0,1.3,0.9,1.5,1.2,3.2,1.3,1.4,1.1,1.4,78,157,78,14,157,157,157,157,157,157,157,157
251,1.0,2.4,1.0,1.3,1.0,1.4,1.2,3.2,1.3,1.4,1.1,1.4,79,158,79,79,158,158,79,158,158,158,158,158
252,1.0,2.4,0.9,1.4,0.9,1.2,1.2,3.4,1.2,1.4,1.1,1.3,79,159,79,14,159,159,159,159,159,159,159,159
253,1.0,2.8,0.9,1.4,1.0,1.2,1.3,3.4,1.2,1.4,1.1,1.4,80,160,80,80,160,160,80,160,160,160,160,160
254,0.9,2.9,0.9,1.5,1.0,1.2,1.2,3.5,1.2,1.4,1.1,1.6,80,161,80,14,161,161,161,161,161,161,161,161
255,0.9,2.9,0.9,1.4,0.9,1.2,1.2,3.4,1.2,1.4,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
256,0.9,2.9,1.0,1.3,0.9,1.0,1.2,3.6,1.2,1.5,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
257,0.9,2.9,1.0,1.4,1.0,1.2,1.2,3.6,1.2,1.4,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
258,1.0,3.0,0.9,1.4,0.8,1.1,1.3,3.6,1.2,1.4,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
259,1.0,2.9,1.0,1.4,0.9,1.0,1.2,3.6,1.2,1.5,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
260,1.1,2.9,1.0,1.4,0.9,1.1,1.2,3.5,1.2,1.3,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
261,1.0,2.8,0.9,1.4,0.9,1.1,1.2,3.7,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
262,1.0,2.9,1.0,1.4,0.9,1.1,1.4,3.6,1.2,1.5,1.2,1.7,81,161,81,14,161,161,161,161,161,161,161,161
263,1.0,3.0,1.0,1.4,0.9,1.0,1.3,3.6,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
264,1.0,2.9,1.0,1.4,1.0,1.1,1.2,3.6,1.1,1.4,1.1,1.7,81,161,81,14,161,161,161,161,161,161,161,161
265,1.0,2.9,1.1,1.4,0.9,1.1,1.3,3.6,1.3,1.4,1.1,1.7,81,161,81,14,161,161,161,161,161,161,161,161
266,1.0,2.9,0.9,1.4,0.9,1.1,1.3,3.6,1.1,1.4,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
267,1.0,2.8,1.0,1.3,0.9,1.1,1.2,3.7,1.3,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
268,0.9,2.8,0.9,1.5,0.9,1.1,1.2,3.5,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
269,0.9,2.8,0.9,1.4,0.9,1.1,1.2,3.6,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
270,1.0,2.8,0.9,1.3,1.0,1.2,1.2,3.5,1.2,1.5,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
271,0.9,2.9,0.9,1.3,0.9,1.2,1.2,3.6,1.3,1.4,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
272,1.0,2.9,0.9,1.4,0.9,1.1,1.2,3.6,1.2,1.4,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
273,1.0,2.9,1.0,1.4,0.9,1.2,1.2,3.6,1.2,1.5,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
274,0.9,2.9,1.0,1.5,0.9,1.1,1.3,3.6,1.3,1.4,1.1,1.7,81,161,81,14,161,161,161,161,161,161,161,161
275,1.0,2.8,1.0,1.5,1.0,1.1,1.2,3.6,1.3,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
276,1.0,2.8,1.0,1.4,0.9,1.1,1.3,3.5,1.2,1.4,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
277,1.1,2.9,0.9,1.5,0.9,1.2,1.3,3.6,1.2,1.5,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
278,1.0,2.8,1.0,1.4,1.0,1.1,1.3,3.5,1.1,1.5,1.2,1.7,81,161,81,14,161,161,161,161,161,161,161,161
279,1.0,2.8,0.9,1.4,0.9,1.2,1.3,3.6,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
280,0.9,2.8,0.9,1.4,0.9,1.3,1.3,3.5,1.2,1.5,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
281,0.9,2.9,0.9,1.4,0.9,1.2,1.2,3.6,1.1,1.5,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
282,0.9,2.9,0.9,1.3,1.0,1.2,1.3,3.6,1.2,1.4,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
283,1.0,2.9,0.9,1.4,0.9,1.2,1.2,3.6,1.2,1.4,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
284,1.0,2.9,0.9,1.5,0.9,1.2,1.3,3.7,1.2,1.3,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
285,1.0,2.9,0.9,1.4,1.0,1.1,1.2,3.5,1.2,1.4,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
286,1.0,3.0,0.9,1.5,0.9,1.2,1.2,3.6,1.2,1.5,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
287,1.0,3.0,1.0,1.3,0.9,1.2,1.2,3.5,1.4,1.4,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
288,1.0,2.9,1.1,1.5,0.9,1.1,1.2,3.6,1.1,1.5,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
289,1.0,2.9,1.0,1.4,0.9,1.1,1.3,3.6,1.2,1.5,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
290,1.1,3.0,0.9,1.4,0.9,1.1,1.2,3.7,1.2,1.5,1.1,1.5,81,161,81,14,161,161,161,161,161,161,161,161
291,1.0,2.9,1.0,1.4,0.9,1.2,1.2,3.6,1.2,1.4,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
292,1.0,2.9,1.0,1.4,0.9,1.2,1.2,3.6,1.2,1.4,1.2,1.7,81,161,81,14,161,161,161,161,161,161,161,161
293,1.0,2.9,0.9,1.3,0.9,1.1,1.3,3.6,1.2,1.3,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
294,1.0,2.9,0.9,1.4,0.9,1.2,1.2,3.6,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
295,1.0,3.0,1.0,1.4,0.9,1.1,1.3,3.6,1.3,1.4,1.2,1.5,81,161,81,14,161,161,161,161,161,161,161,161
296,1.0,3.0,1.0,1.4,0.9,1.2,1.2,3.7,1.1,1.3,1.1,1.6,81,161,81,14,161,161,161,161,161,161,161,161
297,1.0,2.9,1.0,1.4,0.9,1.2,1.2,3.6,1.2,1.4,1.1,1.7,81,161,81,14,161,161,161,161,161,161,161,161
298,1.0,2.9,0.9,1.4,0.9,1.2,1.3,3.5,1.2,1.4,1.2,1.6,81,161,81,14,161,161,161,161,161,161,161,161
299,1.0,2.9,1.0,1.4,0.9,1.3,1.3,3.7,1.0,1.4,1.2,1.7,81,161,81,14,161,161,161,161,161,161,161,161
300,1.0,2.9,1.0,1.4,0.9,1.2,1.2,3.6,1.2,1.4,1.2,1.8,81,161,81,14,161,161,161,161,161,161,161,81
301,1.0,3.1,1.0,1.4,0.9,1.1,1.2,3.7,1.2,1.5,1.1,1.8,81,162,81,81,162,162,81,162,162,162,162,81
302,1.0,3.1,1.0,1.5,0.9,1.2,1.2,3.8,1.2,1.4,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,81
303,1.0,3.1,1.0,1.3,0.8,1.0,1.2,3.9,1.3,1.5,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
304,1.0,3.1,1.0,1.5,0.8,1.1,1.3,4.0,1.3,1.6,1.1,1.7,82,163,82,14,163,163,163,163,163,163,163,82
305,1.0,3.2,0.8,1.4,0.8,1.1,1.3,3.8,1.2,1.6,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,82
306,1.0,3.2,0.9,1.4,0.8,1.1,1.3,3.7,1.2,1.5,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,82
307,1.0,3.3,1.1,1.4,0.8,1.1,1.2,3.8,1.4,1.5,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
308,1.1,3.1,1.0,1.5,0.9,1.1,1.2,3.8,1.3,1.5,1.2,1.7,82,163,82,14,163,163,163,163,163,163,163,82
309,1.0,3.1,1.0,1.4,0.8,1.3,1.2,3.8,1.2,1.4,1.2,1.7,82,163,82,14,163,163,163,163,163,163,163,82
310,1.0,3.3,1.0,1.4,0.8,1.2,1.3,3.8,1.4,1.5,1.2,1.7,82,163,82,14,163,163,163,163,163,163,163,82
311,1.1,3.2,0.9,1.5,0.9,1.0,1.2,3.7,1.3,1.5,1.2,1.7,82,163,82,14,163,163,163,163,163,163,163,82
312,1.1,3.1,0.9,1.5,0.9,1.1,1.2,3.8,1.4,1.4,1.2,1.7,82,163,82,14,163,163,163,163,163,163,163,82
313,1.1,3.1,1.0,1.4,0.8,1.1,1.3,3.9,1.2,1.5,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
314,1.1,3.1,0.9,1.4,0.9,1.2,1.3,3.7,1.3,1.4,1.2,1.7,82,163,82,14,163,163,163,163,163,163,163,82
315,1.0,3.2,1.0,1.4,0.8,1.1,1.2,3.8,1.3,1.5,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
316,1.1,3.1,1.0,1.5,0.9,1.1,1.4,3.7,1.2,1.5,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
317,1.1,3.1,1.1,1.4,0.9,1.0,1.3,3.8,1.2,1.5,1.1,1.9,82,163,82,14,163,163,163,163,163,163,163,82
318,1.1,3.2,1.1,1.5,0.8,1.1,1.2,3.8,1.3,1.4,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,82
319,1.1,3.2,1.0,1.4,0.8,1.1,1.2,3.9,1.3,1.4,1.2,1.9,82,163,82,14,163,163,163,163,163,163,163,82
320,1.1,3.2,1.0,1.5,0.9,1.1,1.3,3.9,1.3,1.5,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
321,1.0,3.1,1.1,1.4,0.9,1.0,1.3,3.7,1.3,1.4,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,82
322,1.1,3.2,1.0,1.4,0.8,1.1,1.3,3.8,1.3,1.5,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,82
323,1.0,3.1,1.0,1.4,0.9,1.1,1.3,3.8,1.3,1.4,1.1,1.8,82,163,82,14,163,163,163,163,163,163,163,82
324,1.1,3.1,1.0,1.5,0.9,1.1,1.3,3.8,1.3,1.4,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
325,1.1,3.1,1.0,1.4,0.9,1.0,1.3,3.8,1.4,1.4,1.2,2.0,82,163,82,14,163,163,163,163,163,163,163,82
326,1.1,3.2,1.1,1.4,0.8,1.0,1.3,3.9,1.3,1.4,1.2,1.9,82,163,82,14,163,163,163,163,163,163,163,82
327,1.1,3.3,1.0,1.4,0.8,1.1,1.2,3.8,1.3,1.5,1.1,1.9,82,163,82,14,163,163,163,163,163,163,163,82
328,1.1,3.1,1.0,1.5,0.8,1.0,1.3,3.9,1.3,1.5,1.2,1.9,82,163,82,14,163,163,163,163,163,163,163,82
329,1.0,3.1,1.0,1.5,1.0,1.0,1.2,3.9,1.4,1.4,1.2,1.8,82,163,82,14,163,163,163,163,163,163,163,82
330,1.1,3.2,1.0,1.5,0.9,1.0,1.3,3.9,1.4,1.6,1.2,1.9,82,163,82,82,163,163,163,163,163,163,163,82
331,1.1,3.2,1.1,1.6,0.8,1.1,1.5,4.1,1.4,1.4,1.3,2.0,82,164,82,82,164,164,82,164,164,164,164,82
332,1.1,3.2,0.9,1.6,0.7,1.1,1.4,4.2,1.4,1.4,1.1,2.1,83,165,83,14,165,165,165,165,165,165,165,83
333,1.1,3.0,1.0,1.5,0.7,1.1,1.3,4.1,1.5,1.5,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
334,1.1,3.0,1.0,1.6,0.7,1.1,1.3,4.0,1.5,1.5,1.2,1.9,83,165,83,14,165,165,165,165,165,165,165,83
335,1.1,3.1,1.1,1.7,0.7,1.1,1.3,4.1,1.4,1.4,1.1,1.8,83,165,83,14,165,165,165,165,165,165,165,83
336,1.2,3.1,1.0,1.6,0.8,1.2,1.2,4.1,1.3,1.3,1.1,2.0,83,165,83,14,165,165,165,165,165,165,165,83
337,1.2,3.1,1.1,1.6,0.8,1.1,1.3,4.2,1.4,1.4,1.2,2.0,83,165,83,83,165,165,165,165,165,165,165,83
338,1.1,3.0,1.0,1.6,0.7,1.0,1.3,4.1,1.3,1.4,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
339,1.2,3.1,0.9,1.6,0.7,1.1,1.3,4.1,1.4,1.4,1.1,2.0,83,165,83,14,165,165,165,165,165,165,165,83
340,1.2,3.0,1.0,1.5,0.7,1.1,1.4,4.2,1.4,1.4,1.2,2.1,83,165,83,14,165,165,165,165,165,165,165,83
341,1.1,3.1,1.0,1.6,0.8,1.1,1.3,4.0,1.4,1.4,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
342,1.2,3.0,1.0,1.7,0.7,1.1,1.3,4.1,1.3,1.4,1.1,2.1,83,165,83,14,165,165,165,165,165,165,165,83
343,1.2,3.2,1.1,1.6,0.7,1.2,1.3,4.2,1.4,1.4,1.2,1.9,83,165,83,14,165,165,165,165,165,165,165,83
344,1.2,3.0,1.1,1.5,0.8,1.1,1.3,4.2,1.4,1.4,1.1,2.0,83,165,83,83,165,165,165,165,165,165,165,83
345,1.2,3.0,0.9,1.6,0.8,1.2,1.3,4.0,1.3,1.4,1.2,1.9,83,165,83,14,165,165,165,165,165,165,165,83
346,1.1,2.9,1.1,1.5,0.7,1.1,1.4,4.1,1.3,1.5,1.1,2.0,83,165,83,14,165,165,165,165,165,165,165,83
347,1.1,3.0,1.0,1.5,0.7,1.1,1.4,4.0,1.4,1.5,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
348,1.1,3.0,0.9,1.5,0.7,1.1,1.3,3.9,1.5,1.4,1.1,2.0,83,165,83,14,165,165,165,165,165,165,165,83
349,1.1,2.9,1.0,1.6,0.7,1.2,1.3,4.0,1.4,1.5,1.2,2.0,83,165,83,14,165,165,165,165,165,165,165,83
350,1.1,2.9,1.1,1.5,0.7,1.1,1.2,4.1,1.4,1.4,1.1,2.0,83,165,83,14,165,165,165,165,165,165,165,83
351,1.1,3.0,1.0,1.5,0.8,1.1,1.3,4.0,1.3,1.4,1.2,1.9,83,165,83,14,165,165,165,165,165,165,165,83
352,1.1,2.9,1.0,1.5,0.7,1.1,1.2,4.0,1.4,1.5,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
353,1.2,3.0,1.0,1.6,0.8,1.2,1.3,4.1,1.3,1.5,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
354,1.1,3.0,1.1,1.6,0.7,1.2,1.3,4.0,1.3,1.5,1.1,2.0,83,165,83,14,165,165,165,165,165,165,165,83
355,1.1,2.9,1.0,1.6,0.7,1.2,1.3,4.0,1.4,1.4,1.1,1.9,83,165,83,14,165,165,165,165,165,165,165,83
356,1.2,3.0,0.9,1.5,0.7,1.2,1.3,4.0,1.4,1.4,1.2,2.0,83,165,83,14,165,165,165,165,165,165,165,83
357,1.1,3.0,1.1,1.5,0.7,1.1,1.3,3.9,1.4,1.4,1.1,2.1,83,165,83,14,165,165,165,165,165,165,165,83
358,1.2,3.0,0.9,1.5,0.8,1.2,1.3,4.3,1.2,1.4,1.1,1.9,83,165,83,83,165,165,165,165,165,165,165,83
359,1.2,2.9,1.0,1.6,0.7,1.1,1.3,4.2,1.2,1.4,1.3,2.0,83,165,83,14,165,165,165,165,165,165,165,83
360,1.1,3.0,1.0,1.6,0.7,1.1,1.4,4.1,1.4,1.5,1.2,1.9,83,165,83,83,83,83,120,165,165,165,165,83
361,1.2,2.9,1.1,1.5,0.7,1.2,1.3,4.2,1.5,1.4,1.1,2.0,83,166,83,83,83,83,120,166,166,166,166,83
362,1.2,3.0,0.9,1.6,0.7,1.3,1.3,4.2,1.4,1.4,1.1,2.0,84,167,84,84,14,167,167,167,167,167,167,84
363,1.1,3.0,1.0,1.6,0.7,1.2,1.3,4.2,1.4,1.4,1.1,2.0,84,167,84,84,84,167,167,167,167,167,167,84
364,1.2,3.0,0.9,1.6,0.7,1.2,1.3,4.1,1.4,1.4,1.1,2.1,84,167,84,84,84,167,167,167,167,167,167,84
365,1.2,3.0,1.1,1.6,0.7,1.2,1.3,4.1,1.5,1.3,1.1,1.9,84,167,84,84,14,167,167,167,167,167,167,84
366,1.1,3.0,0.8,1.8,0.6,1.2,1.3,4.2,1.4,1.4,1.1,1.9,84,167,84,84,14,167,167,167,167,167,167,84
367,1.2,2.9,0.9,1.6,0.6,1.2,1.3,4.2,1.4,1.4,1.1,2.0,84,167,84,84,14,167,167,167,167,167,167,84
368,1.2,3.1,1.0,1.7,0.6,1.2,1.3,4.1,1.4,1.5,1.1,2.0,84,167,84,84,14,167,167,167,167,167,167,84
369,1.2,3.0,0.9,1.7,0.7,1.2,1.2,4.1,1.3,1.4,1.1,1.9,84,167,84,84,14,167,167,167,167,167,167,84
370,1.2,3.0,1.0,1.6,0.6,1.3,1.4,4.2,1.4,1.5,1.2,2.0,84,167,84,84,14,167,167,167,167,167,167,84
371,1.2,3.0,1.0,1.5,0.8,1.2,1.3,4.2,1.4,1.4,1.1,1.9,84,167,84,84,14,167,167,167,167,167,167,84
372,1.1,3.0,0.9,1.6,0.7,1.3,1.2,4.2,1.4,1.5,1.1,2.0,84,167,84,84,14,167,167,167,167,167,167,84
