CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32
318,2,2.6,1.4,2.2,4.1,4.2,4.6,6,1.6,6.1,2.5,2.4,6.7,4.7,0.5,1.2,1.8,3.9,1.4,2.9,83,83,83,83,83,83,83,83,83,83,83,83,83,83,414,83,83,83,83,83
319,1.9,2.5,1.5,1,4,4.1,4.5,6,1.6,6.3,2.5,2.4,6.8,4.7,0.5,1.1,1.8,3.8,1.6,3,83,83,83,83,83,83,83,83,83,83,83,83,83,83,414,83,83,83,83,83
320,1.9,2.6,1.4,1,3.8,4.2,4.5,6,1.7,6.3,2.5,2.4,6.9,4.6,0.5,1.1,1.8,4,1.4,2.7,83,83,83,83,83,83,83,83,83,83,83,83,83,83,414,83,83,83,83,83
321,1.9,2.5,1.5,0.9,4.6,4.3,4.6,6.1,1.5,6.3,2.5,2.4,6.7,4.7,0.5,1.2,1.8,3.9,1.4,2.6,83,83,83,83,83,83,83,83,83,83,83,83,83,83,414,83,83,83,83,83
322,1.8,2.9,1.4,0.8,3.6,4.1,5.3,5.9,1.9,6.1,2.4,2.3,7.3,5.5,0.5,1,2.1,5.4,2.3,3,85,85,84,87,85,85,85,85,85,85,85,85,85,85,168,84,85,85,85,85
323,1.6,2.9,0.8,1.3,3.3,3.3,5.6,4.7,2.1,5.1,2.1,1.9,6.8,5.8,0.3,0.9,2.2,6,2.5,2.7,87,87,261,87,87,87,87,87,87,87,87,87,87,87,434,87,87,87,87,87
324,1.7,2.8,0.8,0.9,3.3,3.4,5.6,4.8,2.1,5.1,2.1,1.9,6.4,5.8,0.3,0.9,2.2,6,2.5,2.2,87,87,260,87,87,87,87,87,87,87,87,87,87,87,434,87,87,87,87,87
325,1.7,2.9,0.7,1.7,3.5,3.4,5.6,4.8,2,5,2.1,2,6.1,5.8,0.3,1,2.2,6.1,2.5,2.2,87,87,261,88,87,87,87,87,87,87,87,87,87,87,434,87,87,87,87,87
326,1.5,2.9,0.8,2,4,3.6,5.8,4.8,2.1,5,2.2,2,6,5.8,0.3,1,2.2,6.6,2.6,2.1,87,87,261,87,87,87,87,87,87,87,87,87,87,87,434,87,87,87,87,87
327,1.6,2.9,0.8,1.4,4.2,3.4,5.9,4.8,2.3,4.9,2.2,1.9,5.9,5.9,0.3,1.1,2.3,6.8,2.6,2,87,87,261,87,87,87,87,87,87,87,87,87,87,87,434,87,87,87,87,87
328,1.7,2.9,0.8,1.2,3.8,3.4,5.8,4.7,1.9,5.1,2.2,1.9,5.7,6.4,0.3,1.2,2.3,7.7,2.9,2.4,87,87,261,87,87,87,87,87,87,87,87,87,87,87,174,87,87,87,87,87
329,2.3,3.5,1.3,0.8,3.9,3,6,4,2.1,4.1,1.9,1.7,4.3,6.8,0.5,1.5,2.6,11.1,3.5,3,90,90,90,91,90,90,90,90,90,90,90,90,90,90,272,90,90,90,90,90
330,2.3,3.5,1.4,0.7,2.8,2.8,5.7,3.7,2,4,1.8,1.6,2.6,6.7,0.5,1.6,2.2,10.7,3.5,2.8,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
331,2.2,3.5,1.3,0.5,2.5,2.8,5.4,3.6,2.2,3.9,1.9,1.5,2.4,6.6,0.5,1.5,2.1,10.6,3.6,2.6,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
332,2.2,3.4,1.4,0.4,2.5,2.8,5.7,3.6,2.2,3.9,1.9,1.5,2.4,6.6,0.5,1.5,2.2,10.6,3.6,3,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
333,2.1,3.3,1.3,0.4,2.6,2.8,5.6,3.7,2,3.9,2,1.5,2.4,6.6,0.5,1.5,2.2,10.9,3.6,3,91,91,91,91,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
334,2.1,3.4,1.4,0.4,2.7,2.9,5.5,3.7,2,4.1,2,1.6,2.4,6.6,0.5,1.5,2.2,10.9,3.7,3.5,91,91,91,273,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
335,2.1,3.4,1.4,0.6,2.5,2.9,5.4,3.8,2.1,4.5,2,1.6,2.4,6.6,0.6,1.5,2.1,11,3.7,3.8,91,91,91,273,91,91,91,91,91,91,91,91,91,91,273,91,91,91,91,91
336,2.3,3.7,1.5,0.5,2.4,2.8,5.1,3.5,1.9,4,1.9,1.4,2.8,6.4,0.5,1.5,1.9,11.9,3.5,3.8,93,93,93,94,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
337,2.3,3.5,1.6,0.5,2,2.3,4.3,2.5,1.8,3,1.7,1.1,2.8,5.6,0.4,1.4,1.4,8.4,2.7,3.3,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
338,2.4,3.6,1.6,0.6,2,2.2,4.3,2.6,1.7,3.1,1.7,1.2,3,5.4,0.4,1.3,1.4,8.6,2.6,3.4,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
339,2.3,3.5,1.6,0.5,1.9,2.2,4.2,2.6,1.8,3,1.7,1.1,3,5.5,0.4,1.4,1.4,8.8,2.6,3.2,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
340,2.4,3.6,1.7,0.5,2,2.2,4.3,2.6,1.8,3.2,1.7,1.2,3,5.4,0.4,1.3,1.5,8.6,2.7,3.7,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
341,2.4,3.6,1.6,0.5,1.9,2.2,4.3,2.6,1.8,3.1,1.7,1.2,2.8,5.4,0.4,1.4,1.5,8.3,2.6,3.4,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
342,2.5,3.7,1.7,0.5,2,2.2,4.4,2.5,1.8,2.8,1.7,1.2,3,5.3,0.4,1.3,1.5,8.2,2.6,3.6,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
343,2.8,4,1.7,0.5,1.8,2,4,2.3,1.9,2.5,1.5,1,2.8,5,0.4,1,1.5,6.8,2.2,2.7,98,98,99,98,98,98,98,98,98,98,98,98,98,98,98,98,198,98,98,98
344,2.7,3.8,1.7,0.6,1.8,1.9,3.7,2.1,1.5,2.6,1.4,0.9,2.3,3.9,0.3,1,1.5,6.1,2,2.7,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
345,2.6,3.8,1.8,0.6,1.7,1.8,3.7,2.1,1.3,2.5,1.4,0.9,2.4,4,0.4,1.1,1.5,6.1,2,2.4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
346,2.6,3.8,1.8,0.5,1.6,2,3.7,2.1,1.6,2.5,1.4,0.9,2.4,3.9,0.3,1,1.6,5.7,2,2.2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
347,2.6,3.8,1.9,0.6,1.7,1.8,3.7,2.2,1.5,2.5,1.4,1,2.4,3.9,0.3,1.1,1.5,5.8,2,2.5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
348,2.7,3.8,1.8,0.6,1.7,1.8,3.7,2.2,1.3,2.4,1.4,1,2.4,4,0.3,1.1,1.5,6,2,2.3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
349,2.6,3.8,1.8,0.6,1.7,1.8,3.7,2.2,1.4,2.4,1.4,0.9,2.5,3.9,0.3,1.1,1.5,5.8,2.1,2.3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
350,2.7,3.8,1.8,0.6,1.7,1.9,3.6,2.2,1.6,2.5,1.5,0.9,2.4,3.9,0.3,1,1.5,5.9,2.1,2.3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,198,99,99,99
351,2.7,4,1.8,0.5,1.6,1.8,3.6,2.3,1.3,2.3,1.4,1,2.4,4.2,0.3,1,1.4,5.7,1.9,2.2,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,203,101,101,101
352,2.9,4.1,2.1,0.6,1.5,1.6,2.9,2,1.2,2.1,1.2,0.8,2.1,3.2,0.4,0.9,1.5,4.8,1.6,2.5,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,206,103,103,103
353,2.9,4.1,2.1,0.6,1.5,1.7,3,1.8,1.2,2.1,1.2,0.8,2,3.3,0.3,0.9,1.5,4.5,1.6,2.7,103,103,103,103,103,103,103,103,103,103,103,103,103,103,412,103,206,103,103,103
354,2.9,4.1,2.1,0.6,1.5,1.7,2.9,1.8,1.1,2.3,1.3,0.8,2,3.2,0.3,0.9,1.5,4.5,1.6,2.6,103,103,103,103,103,103,103,103,103,103,103,103,103,103,412,103,206,103,103,103
355,2.8,4.1,2.2,0.6,1.6,1.6,3,1.9,1.3,2.4,1.3,0.8,2,3.3,0.4,0.9,1.5,4.6,1.7,2.5,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,206,103,103,103
356,2.8,4,2.1,0.6,1.4,1.6,2.9,1.9,1.2,2.3,1.3,0.8,2.1,3.3,0.4,0.9,1.6,4.8,1.7,2.5,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,206,103,103,103
357,2.9,4.2,2.2,0.6,1.5,1.6,3,1.9,1.2,2.2,1.2,0.8,2.2,3.3,0.4,0.9,1.9,4.8,1.6,2.3,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,206,103,103,103
358,2.9,4.3,2.3,0.6,1.3,1.5,3,1.6,1.3,1.9,1.1,0.8,2.1,2.9,0.4,0.8,2.5,4.1,1.5,2,106,106,106,106,106,106,106,106,106,106,106,106,106,106,213,106,213,106,106,106
359,2.9,4.1,2.3,0.6,1.2,1.3,2.8,1.6,1.2,2,1.1,0.7,2,2.9,0.4,0.8,2.5,3.1,1.4,2,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
360,2.8,4.1,2.3,0.6,1.3,1.3,2.9,1.5,1.4,1.8,1.1,0.8,1.9,2.9,0.5,0.9,2.5,2.8,1.4,1.8,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
361,2.9,4.1,2.5,0.6,1.2,1.3,2.8,1.5,1.3,2.2,1,0.8,2,2.9,0.4,0.9,2.4,2.7,1.4,1.9,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
362,2.9,4.1,2.4,0.6,1.2,1.3,2.8,1.5,1.4,1.9,1.1,0.7,1.9,2.9,0.5,0.8,2.4,2.7,1.4,2.2,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
363,2.9,4.1,2.5,0.6,1.2,1.4,2.8,1.5,1.2,1.8,1.1,0.7,2,2.9,0.4,0.8,2.4,2.9,1.5,1.9,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
364,2.9,4.1,2.4,0.6,1.3,1.3,2.7,1.6,1.2,2,1.1,0.8,2,2.9,0.4,0.8,2.3,2.8,1.4,2.2,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
365,3.2,4.6,2.6,0.6,1.3,1.3,2.7,1.6,1.4,1.8,1.1,0.7,2,2.9,0.4,0.9,2.3,2.7,1.4,2.3,107,107,107,107,107,107,107,107,107,107,107,107,107,107,214,107,214,107,107,107
366,3.2,4.7,3.1,0.7,1.5,1.3,2.7,1.6,1.4,1.7,1,0.8,2.4,3.1,0.6,0.9,2.1,2,1.7,2.5,111,110,110,111,110,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
367,2.7,3.6,2.6,0.5,1.1,1.1,2.8,1.5,1.5,1.8,1,0.7,2.3,3,0.6,1,2,1.7,1.7,2.2,111,111,111,111,111,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
368,2.7,3.6,2.6,0.6,1.1,1.2,2.8,1.5,1.5,2,1,0.7,2.3,3,0.6,0.8,2.1,1.6,1.7,2.1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
369,2.7,3.5,2.7,0.5,1.1,1.1,2.7,1.5,1.6,1.9,1,0.7,2.2,3.1,0.6,0.9,2,1.8,1.8,2.2,111,111,111,111,111,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
370,2.7,3.5,2.7,0.6,1.1,1.2,2.8,1.5,1.4,1.8,1,0.7,2.3,3.2,0.6,0.9,2,1.7,1.8,2,111,111,111,111,111,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
371,2.6,3.4,2.6,0.5,1.1,1.2,2.8,1.6,1.5,2.1,1.1,0.7,2.3,3.1,0.6,0.9,2,1.8,1.7,1.9,111,111,111,111,111,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
372,2.7,3.4,2.5,0.6,1,1.2,2.7,1.5,1.4,1.7,1.1,0.7,2.3,3.1,0.6,0.9,1.9,1.7,1.6,2.1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,222,111,222,222,111,111
373,2.4,3,2.2,0.5,0.9,1,2.6,1.7,1.3,2,1.1,0.8,2.1,3,0.9,0.8,1.9,1.6,1.9,2.1,114,114,114,114,229,114,114,114,114,114,114,114,114,114,229,114,226,460,114,114
374,2.3,2.9,2.1,0.5,0.6,0.9,2.5,1.7,1.4,2.2,1,0.8,1.9,2.9,0.9,0.8,1.6,1.1,1.8,2.1,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
375,2.3,3,2.1,0.5,0.6,1,2.6,1.7,1.3,2.2,1,0.8,1.9,2.8,0.9,0.7,1.6,1.2,1.8,2.1,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
376,2.3,2.9,2.1,0.5,0.8,0.9,2.5,1.8,1.4,2,1,0.8,1.9,2.9,0.9,0.9,1.7,1.3,1.9,2.2,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
377,2.2,3,2.1,0.5,0.6,0.9,2.6,1.8,1.4,2,1,0.8,1.9,2.9,0.9,0.9,1.6,1.2,1.9,2,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
378,2.2,2.8,2,0.5,0.6,1,2.5,1.7,1.5,2.1,1,0.8,1.9,2.9,0.9,0.7,1.5,1.2,1.9,2.2,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
379,2.2,2.8,2,0.5,0.6,1,2.5,1.8,1.3,2.1,1,0.8,2,2.9,0.9,0.8,1.6,1.3,1.9,2.1,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
380,2.2,2.9,2.2,0.5,0.6,1,2.5,1.8,1.3,1.8,1.1,0.8,1.9,2.8,1,0.8,1.6,1.3,1.9,2,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
381,2.3,3,2.1,0.5,0.7,1,2.6,2,1.4,2.1,1,0.8,1.9,2.9,0.9,0.8,1.6,1.3,2,2.4,115,115,115,115,230,115,115,115,115,115,115,115,115,115,230,115,230,461,115,115
382,2.5,3.2,2.3,0.5,0.9,1,2.9,1.9,1.3,2.1,1,1.2,2.1,3.1,1,0.8,1.4,1.5,2.2,2.2,117,117,118,117,237,117,474,117,118,118,117,117,118,118,233,118,474,474,118,117
383,2.2,3.2,2.3,0.5,1,0.9,2.9,1.6,1.5,2.1,0.9,0.9,2.3,3,0.8,0.9,1.3,1.5,2.5,1.8,119,119,119,119,238,119,477,119,119,119,119,119,119,119,238,119,477,477,119,119
384,2.2,3.3,2.4,0.5,0.9,0.9,3,1.6,1.6,1.9,0.9,0.8,2.1,3,0.8,0.8,1.3,1.4,2.5,1.9,119,119,119,119,238,119,477,119,119,119,119,119,119,119,238,119,477,477,119,119
385,2.2,3,2.4,0.4,0.9,0.8,3.1,1.6,1.5,2,0.9,0.8,2.1,3.1,0.7,0.8,1.1,1.4,2.4,1.8,119,119,119,119,238,119,477,119,119,119,119,119,119,119,238,119,477,477,119,119
386,2.3,3.1,2.4,0.4,0.9,0.9,2.9,1.6,1.5,1.9,1,0.8,2.1,3,0.7,0.9,1.1,1.4,2.4,1.9,119,119,119,119,238,119,477,119,119,119,119,119,119,119,238,119,477,477,119,119
387,2.2,3.2,2.4,0.5,0.9,1,2.9,1.6,1.6,2.1,1,0.8,2.2,3,0.8,0.9,1.2,1.6,2.5,1.8,119,119,119,119,238,119,477,119,119,119,119,119,119,119,238,119,477,477,119,119
388,2.2,3,2.4,0.5,0.9,0.9,3,1.6,1.4,2,1,0.9,2.2,3.1,0.8,0.9,1.2,1.5,2.6,1.8,119,119,119,119,238,119,477,119,119,119,119,119,119,119,238,119,477,477,119,119
389,2.1,3,2.2,0.4,1.4,0.8,3,1.6,1.5,1.7,0.9,0.7,2.1,3,0.8,0.8,1.2,1.4,2.7,1.6,120,121,121,120,243,120,478,120,121,120,120,120,120,120,239,120,478,478,121,120
390,2,3.1,2.3,0.5,1.3,0.8,2.8,1.3,1.7,2,0.7,0.8,2.2,3.1,0.9,0.9,1.1,1.3,3.1,1.2,123,123,123,123,246,123,123,123,123,123,246,123,123,123,123,123,246,246,123,123
391,2.1,3.2,2.4,0.4,1.4,0.8,2.8,1.4,1.8,2,0.7,0.8,2.2,3,0.8,0.8,1,1.3,3.2,1.4,123,123,123,123,246,123,123,123,123,123,246,123,123,123,123,123,246,493,123,123
392,2,3.2,2.4,0.4,1.3,0.8,2.8,1.3,1.6,1.8,0.7,0.8,2.2,3.1,0.8,0.8,1.1,1.3,3,1.2,123,123,123,123,246,123,123,123,123,123,246,123,123,123,123,123,246,493,123,123
393,2.1,3.2,2.3,0.4,1.3,0.8,2.7,1.4,1.6,2,0.7,0.8,2.2,3,0.8,0.9,1.1,1.4,3.1,1.2,123,123,123,123,246,123,123,123,123,123,246,123,123,123,123,123,246,493,123,123
394,2.1,3.1,2.4,0.4,1.2,0.8,2.8,1.5,1.8,2,0.7,0.8,2.2,3,0.8,0.8,1.1,1.3,3.2,1.5,123,123,123,123,246,123,123,123,123,123,123,123,123,123,123,123,493,493,123,123
395,2.1,3.4,2.7,0.4,1.4,0.8,3,1.5,2.1,1.9,0.8,0.8,2.5,3.3,0.9,1,1.2,1.5,3.9,1.3,124,124,124,124,247,125,124,124,124,124,124,124,124,124,124,124,247,250,124,124
396,1.9,3.7,3.2,0.4,1.7,1,3.1,1.4,2.6,2.1,0.6,0.9,2.6,3.5,1.1,1.1,1.2,1.4,4.7,1.3,127,127,127,127,127,127,127,127,127,127,254,127,127,127,127,127,254,254,127,127
397,1.9,3.7,3.2,0.4,1.7,1,3,1.5,2.7,2.2,0.6,1,2.6,3.5,1.1,1.1,1.1,1.4,4.7,1.2,127,127,127,127,127,127,127,127,127,127,255,127,127,127,127,127,255,255,127,127
398,2,4,3.4,0.4,1.9,1.1,3.1,1.5,2.5,2,0.7,1,2.6,3.5,1.1,1,1.2,1.6,4.7,1.1,127,127,127,127,127,127,127,127,127,127,255,127,127,127,127,127,255,255,127,382
399,2,3.9,3.4,0.4,1.9,1.1,3,1.5,2.6,2.1,0.7,0.9,2.6,3.5,1.1,1.1,1.1,1.6,4.6,1.3,127,127,127,127,127,127,127,127,127,127,255,127,127,127,127,127,255,255,127,382
400,2,3.9,3.4,0.4,1.9,1.2,3.2,1.5,2.6,2.2,0.7,0.9,2.6,3.6,1.2,1.1,1.2,1.5,4.8,1.5,127,127,127,127,127,127,127,127,127,127,255,127,127,127,127,127,255,255,127,127
401,2,4,3.6,0.4,2,1.2,3.1,1.5,2.6,2.3,0.7,1,2.7,3.6,1.2,1,1.1,1.6,4.8,1.6,127,127,127,127,127,127,127,127,127,127,254,127,127,127,127,127,254,254,127,127
402,2,4,3.7,0.4,2.1,1.2,3.1,1.6,3.1,2.2,1,0.9,2.7,3.8,1.4,1.3,1.1,1.5,5.8,3.3,128,128,128,128,128,128,128,128,128,128,255,128,128,128,128,128,255,255,128,128
403,2,4.1,4.3,0.3,2.7,1.8,3.7,1.5,4.1,2.3,1.8,1,3.2,4.2,1.8,2,1,1.9,7.4,4.7,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,262,262,131,131
404,2.1,3.6,4,0.3,2.6,1.8,3.7,1.5,4.1,2.4,1.9,1,3.2,4.2,1.9,2.1,1,1.8,7.6,4.4,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
405,2.1,3.7,4.1,0.3,2.7,1.8,3.7,1.5,4.1,2.4,1.9,1,3.1,4.3,1.8,2,1.1,1.7,7.6,4.5,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
406,2,3.6,4.1,0.3,2.6,1.8,3.8,1.5,4.2,2.3,1.9,1,3.2,4.3,1.9,2.1,1.1,1.7,7.6,4.5,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
407,2,3.7,4.3,0.3,2.8,1.7,3.8,1.5,4.3,2.2,1.9,1.1,3.3,4.3,1.9,2.2,1,1.7,7.6,4.4,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
408,1.9,3.8,4.4,0.3,2.9,1.8,3.8,1.5,4.2,2.2,1.9,1,3.3,4.2,1.9,2.1,1,1.7,7.7,4.2,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
409,1.9,4,4.5,0.3,2.9,1.7,3.8,1.5,4.2,2.4,1.9,1.1,3.2,4.2,1.9,2.1,1,1.7,7.8,4.6,131,131,131,394,131,131,131,131,131,131,131,131,131,131,131,131,263,263,131,131
410,2.2,3.9,4.6,0.4,3,2,3.8,1.5,4.3,2.4,2.5,1,3.2,4.2,2,2.2,1.1,1.8,8,4.5,132,132,132,263,132,132,132,132,132,132,132,132,132,132,132,132,263,263,132,132
411,2.5,2.8,3.9,0.5,2.9,2.2,3.5,1,4.2,1.7,2.7,0.8,3,3.5,2,2.1,1,1.6,7.7,5.3,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,270,270,135,135
412,2.5,2.3,3.7,0.4,2.8,2.1,3.3,1,4,1.6,2.6,0.8,3,3.1,1.9,2.1,0.9,1.5,7.4,5.3,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,271,135,135
413,2.5,2.2,3.4,0.3,2.8,2.1,3.3,0.9,4,1.7,2.7,0.8,2.9,3.2,1.9,2.1,0.9,1.5,7.4,5.3,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,271,135,135
414,2.5,2.4,3.7,0.2,2.9,2.1,3.3,0.9,4,1.7,2.7,0.8,2.9,3.1,1.9,2.1,0.9,1.7,7.3,5.3,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,271,135,135
415,2.5,2.5,3.8,0.3,3.3,2.1,3.3,0.9,4,1.6,2.8,0.8,2.9,3.1,1.9,2.1,0.9,1.8,7.3,5.4,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,271,135,135
416,2.4,2.4,3.8,0.3,3,2.2,3.2,0.9,3.8,1.5,2.7,0.8,3,3.1,1.9,2.2,0.9,1.7,7.3,5.5,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,271,135,135
417,2.4,2.5,3.7,0.3,3,2.2,3.3,0.9,4,1.6,2.7,0.7,2.9,3.2,1.9,2.1,0.9,1.7,7.3,5.6,135,135,135,406,135,135,135,271,135,135,135,135,135,135,135,135,271,271,135,135
418,2.6,2.5,3.5,0.3,2.9,2.1,3.3,0.9,3.9,1.6,2.7,0.8,2.9,3.2,1.9,2.2,0.9,1.9,7.4,5.7,136,136,136,137,136,136,136,272,136,136,136,136,136,136,136,136,272,272,136,136
419,2.7,1.6,1.7,0.4,2.1,2.1,2.5,0.9,2.9,1.4,2.3,0.6,2.4,2.2,1.6,1.9,0.9,2.7,5.7,4.6,139,139,139,139,139,139,139,279,139,139,139,139,139,139,139,139,279,139,139,139
420,2.6,1.5,1.6,0.4,1.9,2,2.5,0.8,2.8,1.1,2.3,0.5,2.4,2,1.6,1.6,0.9,2.6,5.6,4.6,139,139,139,139,139,139,139,279,139,139,139,139,139,139,139,139,279,279,139,139
421,2.6,1.4,1.7,0.4,1.9,2,2.6,0.9,2.9,1.1,2.3,0.6,2.3,2.1,1.6,1.7,0.9,2.5,5.6,4.2,139,139,139,139,139,139,139,279,139,139,139,139,139,139,139,139,279,279,139,139
422,2.6,1.3,1.6,0.4,2,2,2.6,0.9,2.8,1.1,2.3,0.6,2.3,2,1.5,1.7,0.9,2.6,5.6,4.3,139,139,139,279,139,139,139,279,139,139,139,139,139,139,139,139,279,279,139,139
423,2.7,1.3,1.6,0.4,1.9,2,2.6,0.9,2.8,1.2,2.3,0.6,2.3,2.1,1.5,1.6,0.9,2.5,5.6,4.2,139,139,139,279,139,139,139,279,139,139,139,139,139,139,139,139,279,279,139,139
424,2.6,1.3,1.7,0.5,2,2.1,2.5,1,2.9,1.1,2.3,0.6,2.4,2.1,1.6,1.6,0.9,2.6,5.6,4.2,139,139,139,279,139,139,139,279,139,139,139,139,139,139,139,139,279,279,139,139
425,2.6,1.3,1.8,0.4,1.9,2,2.4,0.8,2.8,1.1,2.3,0.6,2.3,2,1.6,1.7,0.9,2.5,5.5,4.2,139,139,139,279,139,139,139,279,139,139,139,139,139,139,139,139,279,279,139,139
426,2.5,1.7,1.8,0.5,1.8,1.9,2.5,1,2.7,1,2.2,0.6,2.1,1.9,1.5,1.7,0.9,3.2,5.5,3.9,141,141,141,141,141,141,141,142,141,141,141,141,141,141,141,141,284,141,141,141
427,2.2,1.6,1.8,0.4,1.3,1.8,2.2,1,2.4,0.8,1.9,0.5,1.9,1.3,1.2,1.3,1,3.7,4.5,3.8,143,143,143,287,143,143,143,143,143,143,143,143,143,143,143,143,287,143,143,143
428,2.2,1.7,1.9,0.5,1.5,1.8,2.3,1.2,2.1,1,2,0.4,1.9,1.4,1.2,1.3,1,3.7,4.4,3.7,143,143,143,287,143,143,143,143,143,143,143,143,143,143,143,143,287,143,143,143
429,2.2,1.7,2,0.5,1.9,1.9,2.3,1.1,2.2,1,1.9,0.4,2,1.3,1.3,1.3,1,3.8,4.5,4,143,143,143,287,143,143,143,143,143,143,143,143,143,143,143,143,287,143,143,143
430,2.2,1.7,1.8,0.4,1.6,1.9,2.2,1,2.4,1.1,2,0.4,1.9,1.4,1.2,1.3,1,3.8,4.4,3.9,143,143,143,287,143,143,143,143,143,143,143,143,143,143,143,143,287,143,143,143
431,2.2,1.6,1.8,0.4,1.6,1.9,2.1,1,2.3,1,2,0.4,2,1.3,1.2,1.4,1,3.7,4.5,3.9,143,143,143,287,143,143,143,143,143,143,143,143,143,143,143,143,287,143,143,143
