CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32
312,3.7,1.3,2.4,0.4,1.9,1.3,2.1,3.5,1.5,3,2.9,1.1,1.4,3.5,2.4,1.7,0.7,2.7,7.5,1.6,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
313,3.7,1.3,2.5,0.3,2.1,1.3,2,3.4,1.8,2.7,2.9,1.1,1.4,3.5,2.4,1.7,0.8,2.7,7.4,1.6,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
314,3.7,1.1,2.4,0.4,1.9,1.3,2,3.6,1.9,2.9,2.9,1.1,1.4,3.7,2.4,1.6,0.7,2.6,7.6,1.5,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
315,3.6,1.3,2.5,0.4,2.1,1.2,1.9,3.4,1.7,2.9,2.9,1.1,1.4,3.5,2.5,1.7,0.6,2.5,7.3,1.5,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
316,3.7,1.3,2.3,0.4,2,1.2,1.9,3.3,1.6,2.9,2.9,1.1,1.5,3.5,2.4,1.6,0.6,2.3,7.3,1.4,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
317,3.5,1.1,2.8,0.4,2.1,1.6,1.7,3.5,1.5,3,2.8,1.1,1.9,3.4,2.2,1.4,0.8,2.5,6.4,1.6,184,184,184,184,184,184,367,184,184,184,184,184,184,184,184,184,367,367,184,184
318,3.3,0.9,2.7,0.4,1.9,1.5,1.8,3.4,1.8,3.4,2.7,1.2,1.6,3.1,2.1,1.4,0.8,2.6,5.9,1.4,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
319,3.3,1,2.7,0.4,1.9,1.5,2,3.4,1.4,3.2,2.7,1.2,1.6,3.2,2,1.7,0.9,2.6,5.9,1.4,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
320,3.3,1,2.9,0.4,1.9,1.5,1.9,3.5,1.6,3.2,2.7,1.2,1.5,3.2,2,1.7,0.9,2.8,5.8,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
321,3.2,0.9,2.9,0.4,2.2,1.5,1.8,3.5,1.8,3.4,2.7,1.1,1.5,3.1,2,1.5,0.8,2.6,5.8,1.4,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
322,3.3,1,2.6,0.4,2,1.5,1.8,3.6,1.4,3.4,2.6,1.1,1.6,3.1,2.1,1.5,0.8,2.5,6,1.3,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
323,3.3,1,2.7,0.4,2.1,1.6,1.9,3.6,1.7,3.4,2.7,1.2,1.6,3.2,2,1.6,0.9,2.8,5.7,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
324,3.3,1,2.7,0.5,2,1.5,1.9,3.5,1.5,3.1,2.6,1.2,1.6,3.2,2,1.5,0.8,2.6,5.7,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
325,3.3,1,2.7,0.5,2,1.6,1.8,3.5,1.6,3.2,2.6,1.2,1.6,3.2,2.1,1.4,0.8,2.6,5.8,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
326,3.3,1.1,2.7,0.5,2.2,1.6,1.9,3.5,1.6,3,2.6,1.2,1.5,3.2,2,1.5,0.8,2.8,5.7,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
327,3.3,1,2.7,0.5,2,1.5,1.9,3.4,1.4,3.2,2.7,1.1,1.5,3.1,2,1.6,0.8,2.8,5.7,1.4,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
328,3.2,0.9,2.6,0.5,1.9,1.5,1.8,3.4,1.6,3.2,2.7,1.1,1.5,3.2,1.9,1.3,0.7,2.6,5.8,1.4,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
329,3.3,0.9,2.7,0.5,1.9,1.6,1.7,3.4,1.5,3.1,2.7,1.1,1.6,3.2,1.9,1.4,0.7,2.5,5.7,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
330,3.2,0.9,2.7,0.5,1.9,1.5,1.7,3.4,1.8,3,2.7,1.2,1.6,3,1.9,1.5,0.8,2.5,5.6,1.3,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
331,3.2,0.8,2.8,0.5,1.9,1.5,1.7,3.4,1.6,3.1,2.6,1.1,1.5,3.1,2,1.4,0.7,2.4,5.7,1.5,186,186,186,186,186,186,372,186,186,186,186,186,186,186,186,186,372,372,186,186
332,3.2,1,2.6,0.5,2.1,1.6,1.6,3.8,1.5,3.3,2.7,1.3,1.6,3,1.9,1.5,0.8,2.4,5.4,1.4,188,188,188,188,188,188,374,188,188,188,188,188,188,188,188,188,377,188,188,188
333,3.3,1,2.8,0.5,2.2,1.6,1.6,4,1.8,3.5,2.7,1.3,1.3,2.9,1.8,1.6,0.9,2.3,5.1,1.2,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
334,3.2,0.9,2.7,0.5,2.3,1.6,1.8,3.9,1.5,3.4,2.7,1.3,1.4,3,1.9,1.5,0.9,2.4,5,1.2,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
335,3.3,1,2.8,0.5,2.2,1.6,1.7,4.1,1.5,3.6,2.7,1.4,1.4,2.9,1.8,1.5,1,2.5,5.1,1.1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
336,3.3,0.9,2.7,0.5,2.1,1.5,1.6,3.8,1.5,3.4,2.8,1.4,1.4,3,1.8,1.6,0.9,2.4,5.2,1.1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
337,3.3,0.9,2.9,0.5,2.2,1.5,1.7,4,1.5,3.4,2.7,1.3,1.3,2.9,1.8,1.3,0.9,2.5,5.2,1.2,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
338,3.3,1,2.7,0.5,2.1,1.6,1.7,4,1.5,3.5,2.7,1.3,1.3,3,1.9,1.4,1,2.5,5.1,1.2,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
339,3.3,1,2.6,0.5,2.3,1.5,1.6,3.9,1.6,3.4,2.7,1.3,1.3,2.9,1.8,1.4,0.9,2.3,5.1,1.1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
340,3.2,0.9,2.8,0.5,2.2,1.6,1.7,4,1.3,3.4,2.7,1.4,1.3,3,1.9,1.4,1,2.4,5.2,1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
341,3.3,1,2.7,0.5,2.1,1.5,1.7,4,1.4,3.4,2.7,1.3,1.3,2.9,1.8,1.3,0.9,2.3,5,1.1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
342,3.3,1,2.7,0.4,2.2,1.5,1.5,3.9,1.6,3.6,2.7,1.4,1.3,3,1.8,1.4,0.9,2.4,5.1,1.1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
343,3.3,1,2.8,0.4,2.2,1.5,1.6,3.9,1.4,3.8,2.7,1.3,1.4,2.9,1.9,1.6,0.8,2.3,5.1,1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
344,3.3,1,2.8,0.4,2.3,1.5,1.6,3.9,1.3,3.5,2.7,1.3,1.3,3,1.7,1.5,0.9,2.3,5.1,1.2,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
345,3.3,0.9,2.7,0.4,2.3,1.6,1.6,3.8,1.3,3.4,2.7,1.3,1.2,3,1.8,1.5,0.9,2.2,5.2,1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
346,3.2,0.9,2.7,0.5,2.2,1.6,1.6,3.8,1.5,3.5,2.7,1.4,1.3,2.9,1.8,1.5,0.9,1.9,5.1,1,190,190,190,190,190,190,380,190,190,190,190,190,190,190,190,190,380,380,190,190
347,3.4,1.1,3.2,0.5,2.2,1.7,1.5,4.2,1.5,3.7,2.8,1.4,1.3,3,1.8,1.4,1,2.1,5,1,191,191,191,191,191,191,381,191,191,191,191,191,191,191,191,191,385,385,191,191
348,3.2,0.8,3.4,0.5,2.6,1.9,1.6,4.7,1.5,4.1,2.7,1.6,1.3,3,1.7,1.3,1.2,2.4,4.8,1.1,195,195,195,195,195,195,391,195,195,195,195,195,195,195,195,195,391,391,195,195
349,2.9,0.7,3.3,0.5,2.3,1.9,1.5,4.7,1.4,4,2.6,1.6,1.3,3,1.7,1.3,1.2,2.2,4.5,1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
350,2.9,0.7,3.2,0.5,2.5,1.9,1.5,4.7,1.4,4,2.5,1.5,1.3,2.9,1.7,1.4,1.2,2,4.6,1.1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,196
351,2.8,0.7,3.3,0.5,2.3,1.8,1.5,4.9,1.4,3.9,2.6,1.6,1.3,2.8,1.7,1.4,1.2,2.1,4.7,1.1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,196
352,2.9,0.7,3.2,0.5,2.3,1.9,1.6,4.7,1.3,4.2,2.6,1.6,1.4,2.9,1.7,1.4,1.2,2.2,4.8,1.1,196,196,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,196
353,2.8,0.9,3.4,0.5,2.3,1.9,1.4,4.7,1.5,4,2.6,1.5,1.3,3,1.6,1.3,1.2,1.8,4.9,1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,196
354,2.9,0.8,3.3,0.6,2.2,1.9,1.7,4.8,1.4,4,2.6,1.5,1.3,2.9,1.6,1.5,1.3,2.3,4.8,1.1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
355,2.9,0.8,3.3,0.5,2.3,1.9,1.4,4.7,1.6,4.3,2.6,1.6,1.3,3,1.7,1.4,1.2,2,4.7,1.2,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
356,2.9,0.6,3.2,0.5,2.3,1.8,1.5,4.6,1.3,4.2,2.5,1.6,1.2,3,1.6,1.4,1.1,2,4.7,1.1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
357,2.9,0.7,3.3,0.5,2.4,1.8,1.6,4.6,1.3,4,2.5,1.5,1.3,3,1.6,1.5,1.2,2.2,4.7,1.1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
358,2.8,0.8,3.4,0.5,2.3,1.9,1.5,4.7,1.5,4,2.5,1.5,1.3,3,1.7,1.3,1.2,1.9,4.8,1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
359,2.8,0.7,3.3,0.5,2.3,1.9,1.5,4.6,1.4,4.2,2.6,1.9,1.3,2.9,1.7,1.5,1.2,2.1,4.8,1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
360,2.9,0.7,3.2,0.5,2.3,1.9,1.6,4.8,1.3,4.2,2.5,1.6,1.3,3,1.7,1.4,1.2,2.2,5,1.1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
361,2.8,0.6,3.4,0.5,2.4,1.8,1.4,4.7,1.4,4,2.5,1.5,1.3,2.9,1.7,1.5,1.2,2,4.7,1,196,412,196,196,196,196,392,196,196,196,196,196,196,196,196,196,392,392,196,392
362,3.1,0.7,3.5,0.5,2.5,1.9,1.4,5.3,1.3,4.6,2.7,1.8,1.3,3.1,1.8,1.3,1.3,2,4.9,1,197,25,197,197,197,197,393,197,197,197,197,197,197,197,197,197,393,393,197,197
363,1.9,0.7,2.2,0.3,1.8,1.4,1.3,4.4,1,3.5,1.6,1.4,0.9,2,1.1,0.9,1.2,1.6,3.2,0.8,201,25,201,201,201,201,403,201,201,201,201,201,201,201,201,201,403,403,201,201
364,1.4,0.6,1.8,0.3,1.5,1.1,1,3.4,1,3,1.3,1.1,0.8,1.6,0.9,1,1,1.5,2.5,0.8,202,394,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
365,1.5,0.6,1.7,0.3,1.5,1.2,1.1,3.3,1,3.4,1.3,1.2,0.8,1.6,0.9,0.9,1.1,1.7,2.5,0.8,202,394,202,394,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
366,1.5,0.7,1.9,0.3,1.5,1.1,1.2,3.5,0.9,3,1.3,1.2,0.8,1.6,0.9,0.9,1.1,1.7,2.5,0.8,202,394,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
367,1.5,0.8,1.8,0.3,1.6,1.2,1.2,3.4,0.9,3.1,1.4,1.2,0.7,1.6,0.9,1,1.1,1.7,2.5,0.9,202,5,202,394,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
368,1.5,0.6,1.8,0.3,1.7,1.1,1.2,3.5,1.2,3.1,1.3,1.2,0.7,1.6,0.9,0.9,1,1.5,2.6,0.9,202,394,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
369,1.5,0.7,1.9,0.3,1.7,1.2,1.2,3.4,1.2,3,1.3,1.2,0.8,1.6,1,0.9,1.1,1.7,2.6,0.8,202,25,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
370,1.4,0.7,1.8,0.3,1.5,1.1,1.1,3.4,1.2,3.1,1.3,1.2,0.7,1.6,0.9,0.9,1,1.6,2.6,0.9,202,394,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
371,1.4,0.7,1.7,0.3,1.4,1.1,1.1,3.4,0.9,3.1,1.3,1.2,0.7,1.6,0.9,0.8,1,1.4,2.6,0.9,202,4,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
372,1.4,0.7,1.9,0.4,1.5,1,1,3.4,1.2,3,1.3,1.2,0.8,1.7,0.9,0.9,1,1.3,2.4,0.8,202,394,202,202,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
373,1.4,0.6,1.9,0.3,1.5,1.1,0.9,3.3,1.3,3.1,1.2,1.2,0.7,1.6,0.9,0.9,1,1.1,2.4,0.8,202,394,202,394,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
374,1.5,0.7,1.8,0.3,1.7,1.2,1.2,3.3,1.2,3,1.3,1.1,0.7,1.6,0.9,0.9,1.1,1.6,2.4,0.9,202,394,202,394,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
375,1.6,0.8,2,0.3,1.8,1.2,1.2,3.4,1.1,3,1.3,1.2,0.8,1.6,0.9,0.9,1.1,1.8,2.6,0.9,202,25,202,394,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
376,1.4,0.6,1.7,0.3,1.6,1.1,1.1,3.5,1.1,3.1,1.2,1.1,0.8,1.6,0.9,0.9,1,1.6,2.6,0.9,202,394,202,394,202,202,404,202,202,202,202,202,202,202,202,202,404,404,202,404
377,1.5,0.6,1.8,0.4,1.5,1,0.9,4.3,1.4,3.8,1.3,1.3,0.8,1.8,1,0.8,1.1,1.5,2.8,0.8,203,6,203,203,203,203,404,203,203,203,203,203,203,203,203,203,404,404,203,404
378,1.6,0.8,2.1,0.3,1.6,1.3,1,5.6,1,5.3,1.5,1.9,0.8,2,1.1,0.9,1.4,1.7,2.9,1.1,206,207,206,206,207,207,411,207,207,207,206,207,207,206,206,206,206,411,206,207
379,1.4,1,1.8,0.2,1.7,1.1,0.8,4.7,1.2,4,1.2,1.5,0.8,1.6,0.9,0.8,1.4,1.3,2.6,1.2,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
380,1.5,0.9,1.8,0.3,1.7,1.2,0.7,4.6,1.3,4.1,1.2,1.6,0.9,1.7,0.9,1,1.3,1.1,2.6,1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
381,1.5,0.8,2.1,0.2,1.8,1.2,0.8,5.2,1.1,4.2,1.2,1.6,0.8,1.6,0.9,0.9,1.3,1.2,2.7,1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
382,1.5,0.9,1.8,0.3,1.5,1.2,0.7,4.7,1.2,4.2,1.2,1.6,0.8,1.6,1,0.9,1.4,1,2.6,1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
383,1.5,1,1.8,0.2,1.7,1.3,0.8,4.6,1,4.1,1.2,1.5,0.9,1.6,0.9,1.1,1.4,1.1,2.4,0.9,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
384,1.4,0.9,1.9,0.2,1.8,1.2,1,4.6,1.2,4.1,1.2,1.5,0.9,1.6,0.9,1,1.4,1.7,2.4,1.2,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
385,1.5,0.8,1.9,0.2,1.9,1.3,0.9,4.7,1.2,4.1,1.2,1.6,0.9,1.6,0.9,1,1.4,1.5,2.5,1.2,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
386,1.4,0.8,1.8,0.2,1.8,1.3,0.8,4.6,1.1,4,1.2,1.7,0.8,1.7,0.9,0.9,1.3,1.5,2.5,1.1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
387,1.5,0.9,1.9,0.2,1.6,1.2,0.7,4.5,1.2,4.1,1.2,1.7,0.8,1.7,0.9,0.8,1.3,1.2,2.5,1.2,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
388,1.5,0.8,1.9,0.2,1.7,1.2,0.8,4.7,1.2,4,1.2,1.6,0.9,1.6,1,0.9,1.4,1.5,2.5,1.1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
389,1.4,1,1.7,0.2,1.7,1.2,0.8,4.6,1.2,4.1,1.2,1.7,0.8,1.6,1,1,1.4,1.5,2.5,1.2,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
390,1.4,0.8,1.8,0.2,1.7,1.2,0.8,4.6,1.1,4.1,1.1,1.6,0.8,1.6,0.9,0.9,1.4,1.5,2.5,1.1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
391,1.4,0.8,1.8,0.2,1.7,1.3,0.9,4.6,1.1,4.1,1.2,1.6,0.9,1.6,1,0.8,1.5,1.6,2.5,1.1,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,416,416,208,208
392,1.5,1.1,1.9,0.2,1.7,1.2,0.9,6.1,1.3,5.3,1.3,1.9,0.8,1.8,1.1,1,1.6,1.6,2.9,1.2,208,208,208,376,208,208,416,208,208,208,208,208,208,208,208,208,208,416,208,208
393,1.7,1,1.8,0.2,1.7,1.3,0.7,6.9,1.4,6,1.3,2.5,0.9,1.6,1.1,0.8,1.3,1.6,2.8,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
394,1.4,0.9,1.7,0.2,1.7,1.3,0.7,5.8,1.2,5.3,1.2,2,1,1.5,1,0.9,1.1,1.4,2.5,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
395,1.4,0.8,1.9,0.2,1.7,1.3,0.8,5.8,1.3,5.2,1.2,1.9,0.9,1.5,0.9,1,1.1,1.5,2.5,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
396,1.4,0.9,1.9,0.2,1.6,1.3,0.7,5.8,1.2,4.9,1.2,1.9,0.9,1.4,1,0.8,1.2,1.5,2.6,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
397,1.4,1,2,0.2,1.7,1.4,0.9,5.9,1.3,5.1,1.2,2,0.9,1.5,1,0.8,1.2,1.8,2.6,1.6,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
398,1.4,0.9,1.8,0.2,1.7,1.4,0.9,5.9,1.3,5.2,1.2,1.9,0.9,1.5,0.9,0.9,1.3,1.9,2.6,1.7,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
399,1.4,0.9,1.9,0.2,1.7,1.4,0.8,5.8,1.2,5.1,1.2,1.9,1,1.5,0.9,0.9,1.2,1.7,2.5,1.4,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
400,1.4,1,1.8,0.2,1.7,1.4,0.8,5.8,1.2,5.1,1.2,2.2,1,1.5,0.9,0.9,1.3,1.7,2.3,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
401,1.3,0.9,2.1,0.2,2.1,1.3,1,5.8,1.3,5,1.3,2.2,0.9,1.5,1,1,1.2,1.6,2.4,1.6,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,424,424,212,212
402,1.5,0.8,2,0.2,1.8,1.4,0.9,6,1.3,5.3,1.2,2,1,1.5,0.9,0.9,1.1,1.8,2.5,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,424,424,212,212
403,1.4,1,2,0.2,1.7,1.4,0.8,5.8,1.2,5.6,1.2,2,1,1.5,0.9,0.8,1.2,1.7,2.5,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,424,424,212,212
404,1.4,0.9,1.9,0.2,1.6,1.4,0.7,6,1.1,5.2,1.2,2.3,0.9,1.5,1,0.8,1.2,1.6,2.4,1.4,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,424,424,212,212
405,1.4,1,1.9,0.3,1.6,1.3,0.7,6.1,1.3,5.3,1.2,2.1,1,1.6,1,0.8,1.1,1.7,2.5,1.5,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,424,424,212,212
406,1.3,0.9,1.8,0.2,1.7,1.4,0.8,6.3,1.2,5.4,1.2,2,0.9,1.6,0.9,0.8,1.1,1.5,2.6,1.6,212,212,212,364,212,212,424,212,212,212,212,212,212,212,212,212,424,424,212,212
407,1.5,1.1,1.9,0.2,1.6,1.3,0.7,7.1,1.3,6,1.3,2.2,1,1.5,1,0.8,1.1,1.7,2.7,1.5,212,212,212,363,212,212,424,212,212,212,212,212,212,212,212,212,212,424,212,212
408,1.5,1,1.9,0.3,1.9,1.4,1.1,6.8,1.3,5.9,1.3,2.3,1.1,1.5,1.1,1,1.2,1.8,2.7,1.4,215,216,215,216,216,215,429,215,215,215,215,215,216,215,216,215,216,429,215,215
409,1.3,1.1,1.8,0.3,1.7,1.3,0.9,5.1,1.1,4.5,1.1,1.9,1.1,1,1.2,0.9,1,1.6,2.5,1.3,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
410,1.3,1.2,1.8,0.2,1.5,1.1,0.7,5.1,1.2,4.6,1.1,1.8,1.1,1,1.2,0.7,0.9,1.1,2.4,1.4,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
411,1.3,1,1.8,0.3,1.8,1.2,0.9,5.2,1.2,4.7,1.2,1.7,1.1,1,1.2,0.7,1,1.7,2.6,1.3,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
412,1.4,1.1,1.9,0.3,1.6,1.2,0.9,5.3,1.1,4.8,1.2,1.9,1.1,1,1.2,0.8,1,1.8,2.4,1.6,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
413,1.4,1.1,1.8,0.3,1.7,1.3,0.9,5.2,1.2,4.7,1.2,1.9,1,1,1.2,0.7,1,1.9,2.4,1.7,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
414,1.4,1,1.7,0.3,1.6,1.2,0.9,5.2,1.2,4.6,1.2,1.7,1,1.1,1.2,0.8,1,1.9,2.5,1.6,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
415,1.4,1,1.9,0.3,1.4,1.3,1,5.4,1.2,4.6,1.2,1.8,1,1,1.2,0.7,1,1.9,2.5,1.5,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
416,1.5,1.2,1.9,0.3,1.6,1.2,0.8,5.2,1.1,4.5,1.1,1.7,1.1,1,1.2,0.7,1,1.4,2.5,1.3,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
417,1.4,1.1,1.7,0.3,1.4,1.3,1,5.1,1.2,4.7,1.2,1.7,1,1,1.2,0.9,1,1.7,2.5,1.5,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
418,1.5,1.3,1.8,0.3,1.7,1.3,1,5.1,1.2,4.4,1.2,1.7,1,1,1.2,0.8,1.1,1.7,2.5,1.6,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
419,1.5,1.1,1.8,0.3,1.6,1.3,0.9,5.1,1.1,4.5,1.2,1.7,1.1,1,1.2,0.9,1.1,1.8,2.5,1.6,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
420,1.4,1.1,1.9,0.3,1.4,1.3,1,5.1,1.3,4.5,1.2,1.7,1,1.1,1.2,1.1,1.1,1.7,2.5,1.5,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
421,1.4,1.2,1.7,0.3,1.7,1.2,0.8,5.1,1.2,4.6,1.2,1.8,1,1,1.2,0.8,1,1.7,2.4,1.2,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,436,218,218
422,1.4,1.3,1.9,0.3,1.5,1.3,1.1,5.2,1.1,4.6,1.2,1.7,1.1,1.1,1.2,0.7,1.1,1.9,2.4,1.5,218,218,218,218,218,218,436,218,218,218,218,218,218,218,218,218,218,75,218,218
423,1.5,1.2,1.8,0.3,1.7,1.2,0.7,5,1.1,4.6,1.2,1.7,1.4,0.8,1.4,0.7,0.8,1.2,2.3,1.4,221,221,221,221,221,221,444,221,221,221,221,221,221,221,221,221,221,444,221,221
424,1.6,1.4,1.6,0.3,1.6,1.2,0.9,5.6,1.2,4.8,1.3,1.8,1.2,0.8,1.5,0.7,0.9,1.7,2.6,1.6,222,222,222,222,222,222,444,222,222,222,222,222,222,222,222,222,444,444,222,222
425,1.6,1.1,1.8,0.3,1.3,1.2,0.8,5.5,1.2,4.8,1.2,1.9,1.3,0.9,1.4,0.6,0.8,1.3,2.4,1.3,222,222,222,222,222,222,444,222,222,222,222,222,222,222,222,222,444,444,222,222
