CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
352,1.1,2.2,1.6,4,3,3,2.5,2.2,3.2,0.5,2.5,4.4,3.5,3,1.3,3,3.3,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
353,1.1,2.2,1.4,3.8,2.9,2.7,2.5,2.2,3.1,0.5,2.5,4.1,3.4,2.9,1.3,2.9,3.1,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
354,1.1,2.3,1.4,3.8,3,2.9,2.5,2.2,3.2,0.6,2.7,4,3.5,3.1,1.3,2.9,3.2,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
355,1.1,2.2,1.4,3.6,2.9,2.9,2.3,2.2,3.1,0.5,2.6,3.8,3.1,3.1,1.3,2.9,2.9,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
356,1.1,2.2,1.3,3.6,2.9,2.9,2.4,2.2,3.2,0.5,2.5,3.8,3.2,2.9,1.3,2.9,2.9,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
357,1,2.2,1.4,3.6,2.9,3,2.3,2.3,3.2,0.5,2.5,3.7,3.2,3.1,1.4,2.9,2.9,2.5,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
358,1.1,2.2,1.4,3.7,2.9,2.9,2.4,2.2,3.1,0.5,2.6,3.8,3.3,2.9,1.3,2.8,3,2.5,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
359,1.1,2.3,1.4,3.7,3,2.9,2.7,2.3,3.1,0.5,2.6,4,3.3,3.1,1.3,2.9,3.1,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
360,1.1,2.3,1.4,4,3.1,2.9,2.5,2.3,3.2,0.5,2.4,4.2,3.1,2.9,1.5,2.9,3.3,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
361,1.1,2.2,1.5,3.9,3.1,2.9,2.6,2.3,3.2,0.5,2.7,4.4,3.4,2.9,1.3,2.9,3.4,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
362,1,2.2,1.4,4,3,2.8,2.4,2.2,3.2,0.6,2.5,4.1,3,2.9,1.3,2.8,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
363,1,2.2,1.4,3.7,3,2.8,2.5,2.2,3.2,0.5,2.5,3.9,3.1,2.8,1.4,2.9,3.1,2.5,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
364,1.1,2.2,1.3,3.8,2.9,2.9,2.4,2.3,3.2,0.5,2.5,4.2,3.3,2.9,1.3,3,3.2,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
365,1.1,2.3,1.4,3.8,3,2.9,2.7,2.3,3.1,0.5,2.5,4.5,3.5,3,1.3,2.9,3.2,2.9,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
366,1.1,2.2,1.5,3.9,3.1,2.9,2.6,2.3,3.2,0.6,2.7,4.5,3.3,3.1,1.3,2.9,3.3,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
367,1,2.3,1.3,3.8,3,2.9,2.5,2.4,3.2,0.5,2.6,4.4,3.3,3,1.3,2.8,3.3,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
368,1,2.2,1.4,4.1,2.9,2.9,2.7,2.2,3.2,0.5,2.6,4.3,3.3,3.1,1.3,2.8,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
369,1,2.2,1.4,3.8,3,2.8,2.4,2.2,3.1,0.5,2.5,4.2,3.4,2.9,1.4,2.9,3.2,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
370,1,2.2,1.4,3.8,2.9,2.9,2.5,2.2,3.2,0.5,2.5,4.1,3.3,2.9,1.4,2.8,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
371,1.1,2.2,1.3,3.7,3,2.9,2.5,2.3,3.2,0.5,2.7,4.1,3.3,2.9,1.4,2.9,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
372,1.1,2.2,1.3,3.7,2.9,2.9,2.5,2.2,3.1,0.5,2.7,4.1,3.4,2.9,1.3,2.9,3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
373,1,2.1,1.3,3.5,3,2.8,2.5,2.2,3.2,0.5,2.6,4.1,3.5,2.8,1.5,2.9,3,2.9,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
374,1,2.2,1.3,3.8,3,2.9,2.5,2.3,3.2,0.5,2.6,4.1,3.6,2.9,1.3,3,2.9,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
375,1,2.2,1.4,3.8,3,2.9,2.5,2.3,3.1,0.5,2.6,4,3.6,3,1.3,2.9,3.1,3,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
376,1.1,2.1,1.5,3.8,3.1,2.9,2.5,2.2,3.2,0.6,2.6,4.2,3.5,3,1.4,2.9,3.3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
377,1,2.2,1.4,4.1,3.1,3,2.6,2.3,3.2,0.6,2.6,4.4,3.8,2.9,1.4,2.8,3.4,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
378,1.1,2.2,1.3,4,3.1,2.8,2.5,2.2,3.1,0.5,2.5,4.2,3.6,2.9,1.2,2.8,3.1,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
379,1,2.2,1.3,3.9,2.9,2.9,2.4,2.3,3.1,0.5,2.8,3.9,3.5,3,1.3,2.9,3.1,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
380,1,2.3,1.3,3.8,3,2.8,2.5,2.2,3.2,0.5,2.6,4.3,3.2,2.9,1.3,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
381,1,2.2,1.3,3.9,3,3,2.7,2.3,3.2,0.6,2.7,4.5,3.7,3,1.3,2.9,3.2,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
382,1.1,2.2,1.3,3.8,3.1,2.9,2.4,2.3,3.3,0.5,2.6,4.3,3.5,2.9,1.3,2.9,3.1,2.9,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
383,1,2.2,1.3,3.8,3,2.9,2.6,2.3,3.1,0.5,2.5,4.2,3.6,2.9,1.3,2.8,3.3,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
384,1.1,2.1,1.3,3.7,2.9,2.8,2.4,2.2,3.2,0.5,2.6,3.7,3.2,2.9,1.3,2.9,3.1,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
385,0.9,2.2,1.2,3.5,3,2.8,2.3,2.2,3.2,0.4,2.6,3.8,3.6,2.9,1.4,3,2.9,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
386,1,2.2,1.3,3.7,3,2.9,2.5,2.2,3.1,0.5,2.6,4.1,3.8,3.1,1.4,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
387,1,2.1,1.3,3.8,3,2.7,2.3,2.2,3.2,0.5,2.6,4.4,3.6,3,1.4,2.8,3.3,2.6,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
388,1,2.2,1.4,3.7,3,3,2.5,2.3,3.2,0.5,2.6,4.4,3.5,2.9,1.4,3,3.4,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
389,1,2.2,1.3,3.8,2.9,3,2.5,2.3,3.1,0.5,2.7,4.4,3.4,3.1,1.5,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
390,1,2.2,1.3,3.8,2.9,2.8,2.6,2.3,3.2,0.5,2.6,4.3,3.4,3,1.3,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
391,1,2.1,1.3,3.8,2.9,3,2.5,2.3,3.2,0.5,2.7,4.5,3.5,3,1.4,2.8,3.3,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
392,1,2.1,1.3,3.7,3,2.9,2.5,2.2,3.1,0.5,2.5,4.3,3.6,2.9,1.3,2.9,3.2,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
393,1.1,2.1,1.3,3.6,3,2.9,2.4,2.2,3.2,0.5,2.7,4,3.4,3.2,1.3,3,3.3,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
394,1,2.1,1.3,3.8,3,3,2.5,2.3,3.2,0.5,2.6,4,3.2,3,1.3,2.8,3,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
395,1,2.1,1.4,3.5,2.9,2.7,2.3,2.2,3.2,0.5,2.6,4,3.3,3,1.3,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
396,1,2.2,1.3,3.5,3.1,2.8,2.3,2.2,3.2,0.5,2.4,3.8,3.3,2.9,1.3,2.9,3.1,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
397,0.9,2.1,1.2,3.6,3,2.8,2.3,2.2,3.3,0.5,2.5,3.5,3.1,2.9,1.3,2.9,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
398,1,2.1,1.2,3.5,2.9,2.8,2.3,2.2,3.2,0.5,2.7,3.6,3.3,3,1.4,2.9,2.9,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
399,1,2.1,1.3,3.6,3,2.9,2.6,2.2,3.1,0.5,2.6,3.9,3.4,2.9,1.3,2.9,3.2,3,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
400,0.9,2.2,1.3,3.5,3,2.9,2.4,2.2,3.1,0.5,2.6,4.1,3.2,2.9,1.3,2.9,3.1,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
401,1,2.1,1.3,3.6,2.9,2.8,2.4,2.2,3.2,0.5,2.5,4.3,3.1,2.9,1.3,2.9,3,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
402,1,2.1,1.3,3.9,3.1,2.8,2.6,2.3,3.2,0.5,2.6,4.3,3.3,2.9,1.3,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
403,1,2.1,1.4,3.7,3,3.1,2.6,2.3,3.3,0.5,2.7,4.4,3.2,3,1.5,2.9,3.3,2.7,57,57,115,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
404,1,2.2,1.3,3.8,3,2.9,2.7,2.3,3.3,0.5,2.8,4.6,3.6,3,1.4,2.9,3.4,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
405,1,2.2,1.3,3.8,3,2.8,2.5,2.3,3.2,0.5,2.7,4.5,3.3,2.9,1.3,2.9,3.2,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
406,1,2.1,1.2,3.8,3,2.9,2.4,2.2,3.2,0.5,2.5,4.2,3.2,2.9,1.3,2.9,3.3,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
407,1,2.1,1.3,3.6,3,2.9,2.4,2.3,3.3,0.5,2.7,4,3.1,2.9,1.4,2.8,3.2,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
408,1,2.2,1.2,3.7,3,2.7,2.3,2.2,3.2,0.5,2.6,3.6,3.1,2.8,1.3,2.9,2.9,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
409,0.9,2.1,1.2,3.5,2.9,2.8,2.3,2.2,3.2,0.5,2.5,3.6,3.3,2.9,1.4,2.9,3,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
410,0.9,2.1,1.3,3.6,3,2.9,2.2,2.2,3.2,0.4,2.6,3.7,3.2,3,1.3,2.9,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
411,1,2.1,1.2,3.8,3,2.7,2.3,2.2,3.2,0.5,2.5,3.8,3.3,2.9,1.4,2.9,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
412,0.9,2.1,1.2,3.5,2.9,2.6,2.1,2.2,3.2,0.4,2.5,3.5,3.4,2.9,1.3,2.9,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
413,1,2.2,1.2,3.5,3.1,3,2.5,2.3,3.3,0.4,2.7,3.7,3.5,3,1.3,3,3,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
414,0.9,2.1,1.2,3.8,3,2.8,2.6,2.2,3.2,0.5,2.6,4.2,3.4,2.9,1.5,2.9,3.1,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
415,1,2.2,1.3,3.7,2.9,2.8,2.4,2.3,3.2,0.5,2.5,4.4,3.3,2.8,1.4,2.8,3.2,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
416,1,2.2,1.3,3.8,2.9,2.9,2.5,2.3,3.1,0.5,2.8,4.6,3.3,3.2,1.4,2.9,3.3,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
417,1,2.2,1.3,3.8,3.1,2.9,2.6,2.3,3.2,0.5,2.8,4.5,3.4,2.9,1.4,2.8,3.3,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
418,1,2.2,1.4,4,2.9,2.9,2.6,2.3,3.2,0.5,2.7,4.5,3.3,2.9,1.3,2.9,3.2,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
419,1,2.1,1.3,3.8,2.9,2.9,2.5,2.2,3.1,0.5,2.7,4.4,3.3,2.8,1.3,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
420,1,2.1,1.3,3.6,3,2.9,2.5,2.2,3.2,0.5,2.6,4.3,3.3,2.9,1.4,2.9,3,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
421,0.9,2.1,1.3,3.7,3.1,2.9,2.4,2.2,3.3,0.5,2.5,4.4,3.3,2.9,1.3,2.9,3,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
422,0.9,2.1,1.3,3.9,3,2.8,2.5,2.2,3.2,0.5,2.5,4.4,3.5,2.9,1.3,3,3.1,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
423,1,2.2,1.3,3.8,3,2.9,2.4,2.2,3.2,0.5,2.5,4.3,3.1,2.9,1.4,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
424,0.9,2.1,1.3,3.7,3.1,3,2.5,2.2,3.2,0.5,2.5,4.3,3.3,2.9,1.3,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
425,1,2.1,1.3,3.7,3,2.9,2.5,2.2,3.1,0.5,2.7,4.4,3.4,3,1.3,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
426,1,2.1,1.3,3.8,3,3,2.5,2.3,3.2,0.5,2.6,4.4,3.4,2.9,1.4,2.9,3.1,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
427,0.9,2.1,1.3,3.9,3.1,3,2.6,2.3,3.2,0.5,2.5,4.5,3.1,3.1,1.4,2.9,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
428,0.9,2.1,1.3,3.8,3.1,2.8,2.6,2.3,3.3,0.5,2.6,4.5,3.1,3,1.4,3,3,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
429,0.9,2.1,1.3,3.9,3.2,3.1,2.4,2.2,3.3,0.5,2.6,4.1,3,2.8,1.4,2.9,3.3,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
430,1,2.1,1.2,3.7,2.9,2.9,2.4,2.3,3.2,0.5,2.8,3.9,3.3,2.9,1.3,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
431,1,2.1,1.2,3.6,3,3.1,2.5,2.3,3.1,0.5,2.6,3.8,3.4,2.9,1.5,2.9,3.1,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
432,0.9,2.1,1.3,3.5,2.9,3,2.7,2.2,3.1,0.5,2.7,3.8,3.4,2.9,1.3,2.9,3.2,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
433,0.9,2.1,1.2,3.4,3,2.9,2.6,2.3,3.2,0.4,2.6,3.7,3.4,2.9,1.3,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
434,0.9,2.1,1.3,3.6,2.9,2.9,2.4,2.2,3.3,0.5,2.8,3.8,3.3,3,1.3,2.8,3.1,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
435,0.9,2.1,1.2,3.6,2.9,2.9,2.6,2.3,3.2,0.5,2.7,3.8,3.4,3,1.3,2.8,3.2,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
436,0.9,2.1,1.2,3.6,2.9,2.8,2.5,2.2,3.2,0.4,2.6,3.8,3.2,3.1,1.4,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
437,1,2.1,1.3,3.5,3,2.7,2.3,2.2,3.1,0.5,2.7,3.6,3.5,3,1.5,2.8,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
438,0.9,2.1,1.2,3.4,3,2.9,2.3,2.2,3.2,0.4,2.7,3.9,3.2,3,1.3,2.9,3.1,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
439,0.9,2.1,1.2,3.4,3,2.9,2.5,2.3,3.3,0.5,2.7,4.1,3.3,3,1.4,2.7,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
440,1,2.1,1.3,3.7,3,3,2.5,2.2,3.1,0.5,2.7,4.3,3.3,3.2,1.4,2.9,3.1,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
441,1,2.1,1.3,3.5,3,2.9,2.5,2.2,3.2,0.5,2.6,4.2,3.2,3,1.4,2.8,3.1,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
442,0.9,2.1,1.3,3.7,3,2.8,2.5,2.2,3.1,0.5,2.6,4,3.2,2.9,1.4,2.9,3,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
443,1,2.2,1.4,3.6,3,2.8,2.5,2.3,3.1,0.5,2.7,4.1,3.2,2.8,1.3,2.8,3.3,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
444,1,2.2,1.3,3.5,3,3,2.5,2.3,3.2,0.5,2.6,4.2,3.1,2.9,1.4,2.8,3.1,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
445,0.9,2.2,1.2,3.5,3,2.9,2.6,2.3,3.3,0.5,2.6,4,3.1,2.9,1.3,2.9,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
446,0.9,2.1,1.1,3.5,3,2.7,2.3,2.1,3.1,0.4,2.6,3.5,3.2,2.9,1.4,2.8,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
447,1,2.1,1.2,3.5,3,2.8,2.3,2.2,3.2,0.5,2.7,3.9,3.4,2.9,1.5,2.9,3,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
448,0.9,2,1.2,3.5,3,2.8,2.2,2.1,3.2,0.4,2.5,3.5,3.6,2.9,1.3,2.8,2.9,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
449,0.9,2.2,1.2,3.6,3,2.7,2.2,2.2,3.2,0.5,2.4,3.5,3.5,2.9,1.3,2.8,2.8,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
450,0.9,2.1,1.2,3.4,3,2.7,2.2,2.2,3.2,0.4,2.4,3.5,3.2,2.8,1.4,2.8,2.9,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
451,0.9,2.1,1.2,3.5,3,2.7,2.2,2.1,3.2,0.4,2.5,3.4,3.3,2.8,1.3,2.8,2.9,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
452,0.9,2.2,1.3,3.4,3,2.7,2.3,2.2,3.2,0.4,2.5,3.6,3.4,2.9,1.4,2.8,2.9,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
453,0.9,2.1,1.2,3.5,3.1,2.7,2.2,2.2,3.3,0.5,2.5,3.5,3.4,3,1.4,2.7,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
454,0.9,2.2,1.2,3.6,3,2.7,2.2,2.2,3.3,0.4,2.5,3.6,3.5,2.9,1.2,2.8,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
455,0.9,2.1,1.3,3.5,2.9,2.7,2.2,2.1,3.1,0.4,2.5,3.5,3.6,2.9,1.4,2.9,2.9,2.6,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
456,0.9,2,1.1,3.4,3,2.7,2.2,2.1,3.2,0.4,2.5,3.5,3.2,2.9,1.5,2.9,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
457,0.9,2.1,1.3,3.4,3.1,2.7,2.2,2.1,3.2,0.5,2.6,3.5,3.4,2.8,1.3,2.8,2.8,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
458,0.9,2.2,1.2,3.6,3,2.7,2.3,2.1,3.2,0.5,2.5,3.7,3.5,2.8,1.3,2.8,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
459,0.9,2.1,1.2,3.5,3.1,2.8,2.2,2.1,3.2,0.4,2.5,3.5,3.3,2.8,1.4,2.8,2.8,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
460,0.9,2.1,1.1,3.6,3,2.8,2.3,2.2,3.2,0.5,2.7,3.7,3.4,2.9,1.4,2.7,2.9,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
461,0.9,2.1,1.3,3.7,3.1,3,2.4,2.3,3.2,0.4,2.6,3.9,3.3,2.9,1.4,2.7,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
462,0.9,2.1,1.2,3.5,3,2.8,2.4,2.3,3.2,0.4,2.9,3.9,3.2,3,1.4,2.8,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
463,0.9,2,1.1,3.6,3.1,2.8,2.4,2.3,3.3,0.4,2.7,4,3.4,3,1.4,2.8,3,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
464,0.9,2,1.2,3.5,2.9,2.8,2.4,2.2,3.2,0.4,2.6,3.9,3.3,3,1.4,2.8,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
465,0.9,2,1.2,3.5,3,2.7,2.2,2.2,3.2,0.4,2.6,3.6,3.2,3.1,1.3,2.8,2.8,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
466,1,2.2,1.2,3.5,3,2.9,2.5,2.3,3.1,0.5,2.6,3.7,3.2,2.9,1.5,2.8,3.1,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
467,1,2.1,1.2,3.5,3,2.7,2.4,2.2,3.2,0.4,2.7,3.7,3.4,2.9,1.3,2.8,3,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
468,1,2.1,1.3,3.5,3,2.8,2.4,2.2,3.2,0.5,2.6,3.6,3.2,2.9,1.4,2.9,2.9,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
469,0.9,2.1,1.2,3.5,3,2.9,2.4,2.3,3.2,0.4,2.7,3.8,3.2,2.9,1.3,2.7,2.9,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
470,0.9,2.1,1.2,3.6,3,2.9,2.4,2.3,3.3,0.5,2.5,3.9,3.3,3,1.4,2.8,3,2.7,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
471,0.9,2.1,1.3,3.4,3.1,3,2.5,2.3,3.2,0.4,2.7,4.1,3.2,3,1.3,2.8,3,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
472,0.9,2.1,1.3,3.3,3,2.9,2.5,2.2,3.2,0.5,2.5,4.1,3.2,3,1.5,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
473,0.9,2.1,1.2,3.6,3,3,2.6,2.4,3.2,0.4,2.7,4,3.4,3,1.3,2.9,3.1,3,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
474,0.9,2.1,1.2,3.7,3,2.8,2.5,2.2,3.1,0.5,2.7,4.1,3.3,3,1.4,2.7,3.1,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
475,0.9,2.1,1.2,3.5,3,3,2.6,2.3,3.2,0.5,2.8,4.2,3.3,3,1.4,2.8,3.1,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
476,0.9,2.1,1.2,3.6,3,3,2.5,2.3,3.2,0.4,2.7,4.2,3.3,3,1.4,2.7,3.2,2.8,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
477,1,2.2,1.3,3.7,2.9,2.9,2.5,2.2,3.2,0.5,2.6,4.3,3.3,2.9,1.3,2.8,3.2,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
478,1,2.2,1.3,3.7,3,2.8,2.6,2.2,3.2,0.5,2.6,4.3,3.3,2.9,1.4,2.8,3.4,2.9,57,57,115,57,57,57,57,57,57,115,57,115,57,57,57,115,115,115
