CH Name,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
2979,0.9,2.0,1.8,2.2,1.1,2.5,1.5,0.8,1.5,2.1,70,70,70,70,140,140,60,140,140,140
2980,0.9,2.1,1.9,2.4,1.0,2.2,1.6,0.8,1.4,2.3,70,141,70,70,141,141,60,141,141,120
2981,1.0,2.2,1.9,2.5,1.1,2.2,1.6,0.7,1.3,2.1,71,71,71,71,142,142,60,120,120,120
2982,0.9,2.1,2.0,2.6,1.1,2.0,1.7,0.7,1.4,2.1,71,71,71,71,142,142,60,142,142,120
2983,0.9,2.1,2.1,2.6,1.1,2.0,1.6,0.7,1.2,2.0,71,71,71,71,142,142,60,142,142,120
2984,1.0,2.3,2.1,2.8,1.2,2.0,1.7,0.8,1.4,2.0,71,71,71,71,142,142,60,142,142,120
2985,0.9,2.3,2.1,2.7,1.1,2.0,1.6,0.8,1.5,1.9,71,71,71,71,142,142,60,142,142,120
2986,1.0,2.4,2.4,2.8,1.2,2.2,1.7,0.8,1.4,2.1,71,71,71,71,142,142,60,142,142,120
2987,1.1,2.4,2.4,2.8,1.1,2.0,1.7,0.8,1.4,2.1,71,71,71,71,142,142,60,142,142,120
2988,1.0,2.2,2.2,2.8,1.2,2.1,1.6,0.8,1.4,2.2,71,71,71,71,142,142,60,120,142,120
2989,1.0,2.3,2.2,2.7,1.2,2.1,1.6,0.8,1.3,2.1,71,71,71,71,142,142,60,120,142,120
2990,1.0,2.3,2.3,2.9,1.1,2.1,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
2991,1.0,2.2,2.2,2.8,1.2,2.2,1.6,0.8,1.4,2.0,71,71,71,71,142,142,60,142,142,120
2992,1.0,2.1,2.3,2.9,1.1,2.3,1.6,0.7,1.2,2.2,71,71,71,71,142,142,60,142,142,120
2993,1.1,2.3,2.1,2.8,1.1,2.1,1.7,0.7,1.3,2.0,71,71,71,71,142,142,60,142,142,120
2994,1.1,2.4,2.5,3.0,1.4,2.1,1.8,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
2995,1.0,2.3,2.2,2.9,1.2,2.2,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
2996,1.1,2.3,2.2,2.9,1.1,2.0,1.7,0.8,1.2,2.1,71,71,71,71,142,142,60,142,142,120
2997,1.1,2.4,2.3,2.9,1.2,2.1,1.7,0.8,1.2,2.1,71,71,71,71,142,142,60,142,142,120
2998,1.1,2.3,2.3,2.9,1.2,2.1,1.7,0.8,1.4,1.9,71,71,71,71,142,142,60,142,142,120
2999,1.1,2.2,2.2,2.8,1.2,2.0,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3000,0.9,2.4,2.3,2.8,1.2,2.0,1.7,0.8,1.5,2.0,71,71,71,71,142,142,60,142,142,120
3001,1.1,2.6,2.3,2.9,1.1,2.1,1.6,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3002,1.1,2.5,2.3,2.8,1.1,2.0,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3003,1.0,2.2,2.2,2.8,1.2,2.0,1.7,0.8,1.2,2.0,71,71,71,71,142,142,60,142,142,120
3004,1.0,2.3,2.1,2.8,1.1,2.0,1.8,0.8,1.2,2.1,71,71,71,71,142,142,60,142,142,120
3005,1.1,2.3,2.2,2.9,1.2,2.2,1.6,0.8,1.3,2.2,71,71,71,71,142,142,60,142,142,120
3006,1.0,2.4,2.4,2.9,1.3,1.9,1.8,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3007,1.0,2.2,2.2,2.8,1.2,2.0,1.7,0.8,1.3,2.0,71,71,71,71,142,142,60,142,142,120
3008,1.0,2.3,2.1,2.8,1.1,2.0,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,120,142,120
3009,1.0,2.2,2.3,2.9,1.2,2.1,1.7,0.7,1.3,2.1,71,71,71,71,142,142,60,120,142,120
3010,1.0,2.2,2.1,2.7,1.2,2.1,1.7,0.9,1.5,2.1,71,71,71,71,142,142,60,142,142,120
3011,1.0,2.2,2.3,2.8,1.1,2.0,1.6,0.9,1.4,2.2,71,71,71,71,142,142,60,142,142,120
3012,1.1,2.3,2.2,2.9,1.2,2.1,1.6,0.8,1.3,2.2,71,71,71,71,142,142,60,142,142,120
3013,1.0,2.4,2.3,2.8,1.2,2.0,1.7,0.8,1.3,2.0,71,71,71,71,142,142,60,142,142,120
3014,1.0,2.4,2.2,2.8,1.2,2.2,1.6,0.9,1.4,2.0,71,71,71,71,142,142,60,142,142,120
3015,1.0,2.3,2.3,2.9,1.1,1.9,1.6,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3016,1.1,2.4,2.5,3.0,1.2,2.3,1.7,0.8,1.4,2.0,71,71,71,71,142,142,60,142,142,120
3017,1.0,2.2,2.3,2.8,1.2,2.1,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,120,142,120
3018,1.0,2.3,2.3,2.8,1.1,2.5,1.6,0.8,1.4,2.1,71,71,71,71,142,142,60,142,142,120
3019,1.0,2.3,2.2,2.9,1.1,2.3,1.6,0.8,1.3,2.2,71,71,71,71,142,142,60,142,142,120
3020,1.0,2.3,2.2,2.8,1.1,2.0,1.6,0.8,1.4,2.2,71,71,71,71,142,142,60,142,142,120
3021,1.0,2.2,2.1,2.9,1.1,2.2,1.6,0.8,1.3,2.2,71,71,71,71,142,142,60,142,142,120
3022,1.0,2.3,2.1,2.9,1.1,2.1,1.7,0.8,1.3,2.3,71,71,71,71,142,142,60,142,142,120
3023,1.0,2.3,2.3,2.8,1.1,2.3,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3024,1.0,2.4,2.2,2.8,1.1,2.0,1.6,0.8,1.3,2.0,71,71,71,71,142,142,60,120,142,120
3025,1.1,2.5,2.4,3.1,1.2,2.2,1.6,0.8,1.3,2.4,71,71,71,71,142,142,60,142,142,120
3026,1.0,2.1,2.1,2.8,1.2,2.0,1.7,0.8,1.3,2.2,71,71,71,71,142,142,60,142,142,120
3027,1.0,2.2,2.4,2.8,1.2,2.3,1.6,0.7,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3028,1.0,2.2,2.1,2.8,1.2,2.1,1.7,0.8,1.2,2.2,71,71,71,71,142,142,60,142,142,120
3029,1.0,2.2,2.2,2.7,1.1,2.1,1.6,0.8,1.3,2.1,71,71,71,71,142,142,60,120,142,120
3030,1.0,2.2,2.2,2.8,1.1,2.2,1.7,0.9,1.3,2.1,71,71,71,71,142,142,60,120,142,120
3031,1.3,2.7,2.6,3.1,1.3,2.2,1.6,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3032,1.0,2.6,2.6,2.9,1.2,2.3,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3033,1.0,2.2,2.1,2.7,1.1,2.1,1.6,0.8,1.2,2.1,71,71,71,71,142,142,60,120,142,120
3034,1.0,2.2,2.3,2.8,1.2,1.9,1.5,0.8,1.3,2.2,71,71,71,71,142,142,60,142,142,120
3035,1.0,2.5,2.4,2.8,1.2,2.3,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,120,142,120
3036,1.1,2.4,2.3,2.9,1.2,2.3,1.7,0.8,1.3,2.1,71,71,71,71,142,142,60,142,142,120
3037,1.0,2.4,2.2,2.8,1.1,2.2,1.7,0.8,1.4,2.2,71,71,71,71,142,142,60,142,142,120
3038,1.0,2.2,2.3,2.7,1.1,2.3,1.6,0.8,1.2,2.1,71,71,71,71,142,142,60,142,142,120
3039,1.0,2.3,2.2,2.8,1.1,2.1,1.7,0.7,1.1,2.1,71,143,71,71,143,143,60,143,143,120
3040,1.0,2.3,2.3,2.9,1.1,1.9,1.6,0.8,1.2,2.0,72,72,72,72,72,72,60,144,120,120
3041,1.0,2.2,2.2,2.8,1.1,1.8,1.7,0.8,1.1,1.9,72,72,72,72,289,217,60,120,120,120
3042,1.0,2.2,2.3,2.7,1.2,1.7,1.7,0.8,1.1,2.0,73,73,73,73,291,218,60,120,120,120
3043,0.8,2.1,2.0,2.4,1.1,1.7,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,120
3044,0.9,2.2,2.2,2.6,1.1,1.8,1.6,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3045,0.9,2.2,2.1,2.6,1.0,1.8,1.6,0.8,1.2,1.9,73,146,73,73,146,73,60,146,120,73
3046,0.9,2.1,2.2,2.6,1.0,1.7,1.7,0.8,1.2,1.9,73,146,73,73,146,73,60,146,120,73
3047,0.9,2.0,2.1,2.5,1.0,1.7,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3048,0.9,2.0,2.0,2.6,1.1,1.7,1.8,0.7,1.0,2.0,73,146,73,73,146,73,60,146,120,73
3049,0.9,2.1,2.0,2.5,1.1,1.6,1.6,0.9,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3050,0.9,2.1,2.2,2.5,1.2,1.7,1.8,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3051,0.9,2.1,2.2,2.8,1.1,1.6,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3052,0.9,2.2,2.2,2.6,1.1,1.8,1.7,0.8,1.1,2.0,73,146,73,73,146,73,60,146,120,73
3053,0.8,2.0,2.1,2.5,1.2,1.9,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3054,0.9,2.2,2.2,2.5,1.1,1.6,1.7,0.8,1.3,2.0,73,146,73,73,146,73,60,146,120,120
3055,1.0,2.3,2.3,2.6,1.1,1.6,1.7,0.8,1.1,2.0,73,146,73,73,146,73,60,120,120,120
3056,0.9,2.0,2.1,2.6,1.1,1.8,1.7,0.8,1.0,2.0,73,146,73,73,146,73,60,120,120,120
3057,0.9,2.0,2.0,2.6,1.1,1.7,1.7,0.9,1.1,2.0,73,146,73,73,146,73,60,146,120,120
3058,0.9,1.9,2.0,2.6,1.1,1.6,1.8,0.7,1.1,2.0,73,146,73,73,146,73,60,120,120,120
3059,1.0,2.2,2.2,2.6,1.0,1.7,1.7,0.9,1.1,1.9,73,146,73,73,146,73,60,120,120,120
3060,0.8,2.0,2.1,2.6,1.2,1.8,1.7,0.8,1.1,2.0,73,146,73,73,146,73,60,120,120,120
3061,0.9,2.0,2.1,2.6,1.2,1.6,1.7,0.9,1.0,1.9,73,146,73,73,146,73,60,120,120,120
3062,1.0,2.1,2.2,2.6,1.1,2.0,1.7,0.9,1.0,2.0,73,146,73,73,146,73,60,120,120,120
3063,0.9,2.1,2.1,2.5,1.1,1.9,1.7,0.8,1.0,1.9,73,146,73,73,146,73,60,120,120,120
3064,0.8,2.0,2.1,2.5,1.2,1.5,1.8,0.8,1.0,1.9,73,146,73,73,146,73,60,120,120,120
3065,0.8,2.0,2.2,2.5,1.2,1.9,1.8,0.9,1.0,2.0,73,146,73,73,146,73,60,120,120,120
3066,0.9,2.0,2.1,2.5,1.1,1.7,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,120,120,120
3067,0.9,2.1,2.2,2.7,1.2,1.8,1.8,0.8,1.2,1.9,73,146,73,73,120,73,60,120,120,120
3068,0.9,2.2,2.3,2.6,1.2,1.7,1.7,0.9,1.1,2.1,73,146,73,73,146,73,60,120,120,120
3069,0.9,2.0,2.1,2.5,1.1,1.8,1.7,0.8,1.1,2.1,73,146,73,73,146,73,60,146,120,120
3070,0.9,2.3,2.1,2.6,1.3,1.8,1.7,0.8,1.1,2.0,73,146,73,73,146,73,60,146,120,120
3071,0.9,2.0,2.2,2.5,1.1,1.7,1.8,0.9,1.1,1.9,73,146,73,73,146,73,60,146,120,120
3072,0.9,2.4,2.2,2.5,1.1,1.8,1.8,0.8,1.2,2.0,73,146,73,73,146,73,60,120,120,120
3073,0.8,2.2,2.4,2.5,1.2,1.7,1.7,0.9,1.1,2.0,73,146,73,73,146,73,60,146,120,120
3074,0.9,2.4,2.2,2.6,1.3,1.8,1.7,0.8,1.0,2.1,73,146,73,73,146,73,60,146,120,120
3075,0.9,2.1,2.2,2.5,1.1,1.7,1.7,0.8,1.0,1.8,73,146,73,73,146,73,60,146,120,120
3076,0.9,2.1,2.1,2.5,1.1,1.8,1.7,0.8,1.0,2.1,73,146,73,73,146,73,60,146,120,120
3077,0.8,2.1,2.1,2.6,1.1,1.7,1.9,0.8,1.1,2.0,73,146,73,73,146,73,60,146,120,120
3078,0.9,2.1,2.1,2.5,1.1,1.8,1.8,0.9,1.1,1.9,73,146,73,73,146,73,60,146,120,120
3079,0.9,2.0,2.3,2.5,1.2,1.6,1.8,0.9,1.0,2.1,73,146,73,73,146,73,60,146,120,120
3080,0.9,2.0,2.0,2.5,1.1,1.7,1.8,0.8,1.0,1.8,73,146,73,73,146,73,60,146,120,120
3081,0.9,2.2,2.1,2.6,1.1,1.5,1.8,0.9,1.0,2.0,73,146,73,73,146,73,60,146,120,120
3082,0.9,2.2,2.2,2.6,1.1,1.6,1.8,0.9,1.1,2.1,73,146,73,73,146,73,60,146,120,120
3083,0.9,2.1,2.4,2.5,1.3,1.8,1.7,0.9,1.1,2.0,73,146,73,73,146,73,60,146,120,120
3084,0.9,2.1,2.3,2.6,1.1,1.7,1.8,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3085,0.9,2.1,2.0,2.6,1.1,1.5,1.7,0.8,1.1,2.1,73,146,73,73,146,73,60,146,120,73
3086,0.8,2.0,2.1,2.5,1.1,2.0,1.8,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3087,0.9,2.1,2.2,2.5,1.1,1.8,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3088,0.8,2.2,2.2,2.6,1.1,1.6,1.7,0.8,1.2,1.9,73,146,73,73,146,73,60,146,120,73
3089,0.9,2.3,2.3,2.8,1.1,1.8,1.7,0.9,1.2,2.0,73,146,73,73,146,73,60,146,120,73
3090,0.8,1.9,2.0,2.4,1.0,1.5,1.7,1.0,1.1,2.1,73,146,73,73,146,73,60,146,120,73
3091,0.9,2.2,2.2,2.6,1.1,1.5,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3092,0.8,2.2,2.0,2.7,1.2,1.6,1.7,0.8,1.0,1.9,73,146,73,73,146,73,60,146,120,73
3093,0.9,2.4,2.3,2.8,1.1,1.7,1.7,0.8,1.1,2.1,73,146,73,73,146,73,60,146,120,73
3094,0.9,2.2,2.1,2.6,1.2,1.8,1.7,0.9,1.1,1.9,73,146,73,73,146,73,60,146,120,73
3095,0.8,2.0,2.1,2.7,1.1,1.8,1.7,0.8,1.1,1.9,73,146,73,73,146,73,60,146,120,120
3096,0.9,2.4,2.4,2.7,1.1,1.8,1.7,0.9,1.1,1.9,73,146,73,73,146,73,60,120,120,120
3097,0.9,2.2,2.3,2.6,1.1,1.8,1.8,0.9,1.1,1.9,73,146,73,73,146,73,60,120,120,120
3098,0.8,1.9,2.2,2.4,1.2,1.6,1.7,0.8,1.0,2.0,73,147,73,73,120,220,60,120,120,120
3099,0.8,2.3,2.0,2.4,1.1,1.7,1.8,0.9,1.1,1.9,74,148,74,74,120,74,60,120,120,120
3100,0.8,2.2,2.1,2.2,1.1,1.7,1.6,0.9,1.0,1.8,74,148,74,74,120,74,60,120,120,120
3101,0.8,2.0,2.1,2.0,1.2,1.5,1.6,0.7,1.0,1.9,75,149,75,75,120,75,60,120,120,120
3102,0.7,1.6,2.0,2.0,0.9,1.4,1.6,0.7,0.9,1.7,75,150,75,75,150,75,60,120,120,120
3103,0.6,1.5,1.8,1.8,0.9,1.4,1.6,0.7,0.9,1.6,75,150,75,75,150,75,60,120,120,120
3104,0.8,1.9,2.1,2.1,1.0,1.5,1.7,0.6,0.8,1.9,75,150,75,75,150,75,60,120,120,120
3105,0.8,1.9,2.1,1.9,0.9,1.5,1.6,0.7,0.9,1.7,75,150,75,75,150,75,60,120,120,120
3106,0.8,1.7,2.1,1.8,0.8,1.6,1.6,0.7,0.9,1.6,75,150,75,75,150,75,60,120,120,120
3107,0.7,1.7,2.2,1.9,1.0,1.5,1.6,0.7,0.9,1.6,75,150,75,75,150,75,60,120,120,120
3108,0.8,1.8,1.9,1.9,0.9,1.5,1.6,0.7,0.9,1.8,75,150,75,75,150,75,60,120,120,120
3109,0.7,1.6,1.8,1.9,0.9,1.5,1.6,0.7,0.9,1.8,75,150,75,75,150,75,60,120,120,120
3110,0.7,1.6,1.9,1.9,0.8,1.4,1.6,0.7,0.9,1.8,75,150,75,75,150,75,60,120,120,120
3111,0.8,1.8,2.0,1.9,1.0,1.5,1.7,0.7,1.0,1.7,75,150,75,75,300,75,60,120,120,120
3112,0.7,1.5,1.9,1.9,0.8,1.4,1.7,0.7,0.9,1.7,75,150,75,75,150,75,60,120,120,75
3113,0.8,1.6,1.9,1.9,0.9,1.5,1.6,0.8,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3114,0.7,1.7,1.7,2.0,0.9,1.5,1.6,0.7,0.9,1.6,75,150,75,75,150,75,60,150,120,75
3115,0.7,1.5,1.9,2.0,0.9,1.4,1.7,0.7,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3116,0.9,1.7,2.1,2.1,0.8,1.5,1.6,0.7,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3117,0.7,1.5,2.0,1.9,0.9,1.6,1.6,0.7,0.9,1.7,60,150,75,75,150,75,60,150,120,75
3118,0.7,1.5,1.9,1.9,0.8,1.6,1.6,0.6,0.9,1.7,60,150,75,75,150,75,60,150,120,75
3119,0.7,1.3,1.8,1.8,0.9,1.5,1.6,0.7,0.9,1.7,60,150,75,75,150,75,60,150,120,75
3120,0.7,1.5,1.8,1.8,0.9,1.4,1.7,0.7,0.9,1.7,60,150,75,75,150,75,60,150,120,75
3121,0.8,1.8,2.2,2.2,0.9,1.5,1.7,0.7,0.9,1.7,60,150,75,75,150,75,60,150,120,75
3122,0.7,1.8,2.1,2.1,0.9,1.4,1.7,0.7,0.8,1.6,60,150,75,75,150,75,60,150,120,120
3123,0.7,1.6,2.0,1.9,0.8,1.2,1.7,0.6,0.9,1.7,60,150,75,75,150,75,60,150,120,120
3124,0.8,1.6,2.1,1.9,0.9,1.6,1.6,0.6,0.9,1.8,60,150,75,75,150,75,60,150,120,75
3125,0.7,1.4,1.7,1.9,0.9,1.5,1.6,0.6,0.9,1.6,60,150,75,75,150,75,60,150,120,120
3126,0.7,1.5,2.0,1.9,0.9,1.6,1.6,0.6,0.8,1.9,60,150,75,75,150,75,60,150,120,75
3127,0.7,1.5,1.7,1.9,0.9,1.6,1.7,0.7,0.8,1.7,60,150,75,75,150,75,60,150,120,75
3128,0.7,1.4,1.7,1.8,0.9,1.6,1.6,0.9,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3129,0.7,1.5,1.7,1.9,0.9,1.4,1.7,0.7,0.8,1.6,60,150,75,75,150,75,60,150,120,75
3130,0.7,1.6,1.9,2.0,1.0,1.4,1.6,0.7,0.8,1.6,75,150,75,75,150,75,60,150,120,75
3131,0.7,1.6,1.9,2.0,0.9,1.4,1.6,0.7,0.8,1.6,75,150,75,75,150,75,60,150,120,75
3132,0.8,1.7,2.0,1.9,0.8,1.4,1.7,0.6,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3133,0.7,1.5,1.9,1.9,0.8,1.3,1.7,0.7,0.9,1.6,75,150,75,75,300,75,60,150,120,75
3134,0.7,1.4,1.7,1.9,0.9,1.3,1.7,0.6,0.9,1.6,75,150,75,75,300,75,60,150,120,75
3135,0.7,1.5,1.7,1.8,0.9,1.4,1.6,0.7,0.9,1.7,75,150,75,75,300,75,60,120,120,120
3136,0.7,1.6,1.9,2.0,0.8,1.5,1.6,0.7,0.9,1.6,75,150,75,75,150,75,60,120,120,120
3137,0.8,1.5,1.7,1.8,0.9,1.4,1.6,0.7,0.8,1.7,75,150,75,75,150,75,60,120,120,120
3138,0.7,1.5,1.7,1.9,0.8,1.5,1.6,0.7,0.9,1.7,75,150,75,75,150,75,60,120,120,120
3139,0.7,1.7,1.9,2.0,0.9,1.3,1.6,0.7,1.0,1.8,75,150,75,75,150,75,60,120,120,120
3140,0.7,1.6,1.8,1.9,0.8,1.4,1.6,0.7,0.9,1.7,75,150,75,75,150,75,60,120,120,120
3141,0.7,1.5,1.8,1.9,0.8,1.4,1.6,0.7,0.8,1.8,75,150,75,75,150,75,60,120,120,120
3142,0.8,1.6,1.9,1.9,0.9,1.3,1.6,0.7,1.1,1.7,75,150,75,75,150,75,60,120,120,120
3143,0.8,1.8,2.1,2.0,0.9,1.4,1.6,0.7,0.9,1.8,75,150,75,75,120,75,60,120,120,120
3144,0.8,1.8,1.8,2.0,0.9,1.4,1.6,0.7,0.8,1.8,75,150,75,75,120,75,60,120,120,120
3145,0.7,1.6,1.9,1.9,1.0,1.5,1.7,0.8,1.0,1.8,75,150,75,75,120,75,60,120,120,120
3146,0.7,1.5,1.8,1.8,1.0,1.3,1.6,0.8,0.8,1.6,75,150,75,75,150,75,60,120,120,120
3147,0.7,1.5,2.0,1.9,0.9,1.5,1.6,0.7,1.0,1.7,75,150,75,75,150,75,60,120,120,120
3148,0.7,1.6,1.9,1.9,0.9,1.5,1.6,0.8,0.9,1.6,75,150,75,75,150,75,60,150,120,120
3149,0.8,1.6,1.9,2.0,0.9,1.5,1.6,0.7,0.8,1.6,75,150,75,75,150,75,60,150,120,75
3150,0.8,1.7,2.1,2.1,0.9,1.5,1.5,0.8,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3151,0.7,1.6,1.7,1.9,0.9,1.4,1.6,0.7,0.8,1.6,75,150,75,75,150,75,60,150,120,75
3152,0.7,1.4,1.9,1.9,1.0,1.5,1.6,0.7,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3153,0.8,1.5,1.7,1.9,0.9,1.8,1.5,0.6,0.8,1.6,75,150,75,75,150,75,60,150,120,75
3154,0.7,1.6,1.7,2.0,0.8,1.5,1.5,0.6,0.7,1.6,75,150,75,75,150,75,60,150,120,75
3155,0.7,1.5,1.8,1.9,0.8,1.5,1.6,0.6,0.8,1.7,75,150,75,75,150,75,60,150,120,75
3156,0.8,1.8,2.1,2.0,0.9,1.4,1.6,0.6,0.9,1.7,75,150,75,75,150,75,60,150,120,75
3157,0.8,1.7,1.9,2.0,0.9,1.5,1.6,0.7,0.8,1.7,60,150,75,75,150,75,60,150,120,75
3158,0.8,1.7,2.0,2.0,0.8,1.6,1.7,0.7,0.9,1.7,60,150,75,75,301,75,60,120,120,120
3159,0.6,1.4,1.7,1.8,0.8,1.6,1.8,0.6,0.8,1.6,60,151,76,76,151,76,60,120,120,120
3160,0.7,1.9,2.0,1.7,0.9,1.6,1.7,0.7,0.8,1.6,60,152,76,76,152,76,60,120,120,120
3161,0.8,2.0,1.8,1.7,0.9,1.7,1.7,0.7,0.9,1.6,60,153,76,76,153,76,60,120,120,120
3162,0.7,1.9,1.8,1.9,0.9,1.4,1.8,0.7,1.0,1.7,60,154,77,77,154,77,60,120,120,120
3163,0.7,2.0,1.8,1.7,0.9,1.7,1.7,0.8,0.9,1.7,60,154,77,77,154,77,60,120,120,120
3164,0.7,1.9,1.6,1.7,0.9,1.7,1.7,0.8,0.8,1.7,60,154,77,77,154,77,60,120,120,120
3165,0.8,2.0,1.7,1.7,1.0,1.7,1.6,0.7,0.8,1.7,60,154,77,77,154,77,60,120,120,120
3166,0.8,1.9,1.7,1.6,0.9,1.4,1.8,0.7,0.8,1.8,60,154,77,77,154,77,60,120,120,120
3167,0.7,1.9,1.8,1.7,0.9,1.5,1.6,0.8,1.0,1.8,60,154,77,77,154,77,60,120,120,120
3168,0.7,2.0,1.9,1.8,0.9,1.7,1.7,0.8,0.8,1.8,60,154,77,77,154,77,60,120,120,120
3169,0.7,2.1,1.9,1.8,1.0,1.6,1.7,0.7,0.8,1.9,60,154,77,77,154,77,60,120,120,120
3170,0.9,2.1,2.0,1.9,0.9,1.7,1.7,0.7,0.8,1.8,60,154,77,77,154,77,60,154,120,77
3171,0.8,2.1,1.9,1.7,0.9,1.5,1.7,0.8,0.8,1.7,60,154,77,77,154,77,60,154,120,120
3172,0.7,1.9,1.6,1.7,0.8,1.4,1.6,0.7,0.8,1.6,60,154,77,77,154,77,60,154,120,120
3173,0.7,2.0,1.7,1.7,0.9,1.7,1.6,0.7,0.8,1.7,60,154,77,77,154,77,60,154,120,77
3174,0.7,1.9,1.8,1.7,0.9,1.5,1.6,0.6,0.9,1.6,60,154,77,77,154,77,60,154,120,77
3175,0.7,1.9,1.6,1.7,0.9,1.7,1.7,0.7,0.8,1.6,60,154,77,77,154,77,60,154,120,77
3176,0.7,2.1,1.8,1.7,0.9,1.7,1.6,0.8,0.8,1.7,60,154,77,77,154,77,60,154,120,77
3177,0.8,1.9,1.7,1.8,0.9,1.5,1.7,0.7,0.8,1.7,60,154,77,77,154,77,60,154,120,77
3178,0.8,2.2,2.1,1.9,1.0,1.6,1.7,0.7,0.8,1.9,60,154,77,77,154,77,60,154,120,120
3179,0.9,2.1,2.0,1.9,0.8,1.6,1.7,0.7,0.8,1.9,60,154,77,77,154,77,60,154,120,77
3180,0.6,1.9,1.7,1.7,0.8,1.5,1.7,0.7,0.8,1.6,60,154,77,77,154,77,60,154,120,120
3181,0.8,2.0,1.7,1.8,0.9,1.9,1.6,0.7,0.8,1.8,60,154,77,77,154,77,60,154,120,77
3182,0.9,2.3,1.9,1.8,0.9,1.8,1.7,0.6,0.8,1.7,60,154,77,77,154,77,60,154,120,77
3183,0.8,2.0,1.8,1.7,0.9,1.7,1.7,0.7,0.8,1.8,60,154,77,77,154,77,60,154,120,120
3184,0.8,1.9,1.7,1.8,0.9,1.6,1.8,0.7,0.9,1.8,60,154,77,77,154,77,60,154,120,120
3185,0.7,2.0,1.8,1.7,0.9,1.6,1.7,0.8,0.9,1.7,60,154,77,77,154,77,60,154,120,120
3186,0.8,1.9,1.6,1.7,0.9,1.5,1.7,0.8,0.8,1.7,60,154,77,77,154,77,60,154,120,77
3187,0.8,2.1,1.8,1.9,0.9,1.7,1.7,0.7,0.8,1.7,60,154,77,77,154,77,60,154,120,120
3188,0.7,2.0,1.7,1.8,0.9,1.4,1.7,0.7,0.9,1.8,60,154,77,77,154,77,60,154,120,120
3189,0.7,1.9,1.8,1.7,0.9,1.5,1.7,0.7,0.8,1.7,60,154,77,77,154,77,60,120,120,120
3190,0.8,2.1,1.8,1.8,1.0,1.6,1.7,0.7,0.9,1.7,60,154,77,77,154,77,60,120,120,120
3191,0.7,2.0,1.7,1.8,0.8,1.6,1.7,0.7,0.8,1.7,60,154,77,77,154,77,60,120,120,120
3192,0.8,2.1,1.8,1.8,1.0,1.4,1.7,0.7,0.9,1.7,60,154,77,77,154,77,60,120,120,120
3193,0.8,1.8,1.7,1.7,0.9,1.5,1.6,0.7,0.8,1.7,60,154,77,77,154,77,60,120,120,120
3194,0.7,1.9,1.7,1.8,0.9,1.8,1.7,0.7,0.8,1.7,60,154,77,77,154,77,60,120,120,120
3195,0.9,2.0,1.7,1.8,0.9,1.6,1.8,0.7,0.9,1.7,60,154,77,77,154,77,60,120,120,120
3196,0.7,1.8,1.6,1.7,0.9,1.6,1.7,0.7,0.8,1.7,60,154,77,77,120,77,60,120,120,120
3197,0.8,2.0,1.9,1.7,1.0,1.6,1.8,0.7,0.9,1.8,60,154,77,77,120,77,60,120,120,120
