CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
355,0.7,0.9,1.7,5.2,2.4,2.6,4.4,1.3,2.3,0.6,3.2,2.3,8.3,3.1,0.4,0.9,3.5,3.8,30,30,30,30,15,30,15,30,15,30,30,13,15,30,121,136,30,30
356,0.7,1,1.8,5.3,2.3,2.5,4.3,1.4,2.2,0.6,3.2,2.1,8.3,3.2,0.5,1.1,3.3,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
357,0.7,1,1.7,5.2,2.3,2.7,4.4,1.4,2.3,0.6,3.2,1.9,8.3,3.2,0.5,0.9,3.6,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
358,0.7,1,1.6,5.3,2.2,2.5,4.4,1.4,2.2,0.6,3.1,1.5,8.2,3.3,0.5,0.9,3.1,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
359,0.7,1,1.7,5.2,2.3,2.6,4.4,1.4,2.4,0.6,3.1,1.7,8.4,3.2,0.5,1,3.4,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
360,0.7,1,1.7,5.1,2.3,2.7,4.3,1.4,2.2,0.6,3.2,1.7,8.4,3.2,0.4,1,3.4,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
361,0.7,1,1.7,5.2,2.4,2.5,4.3,1.3,2.3,0.6,3.2,1.6,8.2,3.2,0.5,0.9,3.2,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
362,0.7,0.9,1.7,5.1,2.3,2.5,4.2,1.4,2.3,0.6,3.1,1.6,8.2,3.2,0.5,1,3.1,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
363,0.7,1,1.8,5.3,2.3,2.6,4.3,1.3,2.2,0.6,3.2,1.6,8.2,3.3,0.5,1,3.1,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
364,0.7,1,1.8,5.3,2.4,2.5,4.4,1.3,2.4,0.7,3.2,1.5,8.2,3.2,0.4,1,3.2,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
365,0.7,1,1.8,5.5,2.3,2.8,4.6,1.5,2.2,0.6,3.1,1.9,8.4,3.2,0.5,1,3.4,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
366,0.7,1.1,1.8,5.2,2.4,2.7,4.5,1.4,2.3,0.6,3.3,2,8.4,3.3,0.4,1,3.4,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
367,0.7,1,1.6,5.4,2.3,2.6,4.4,1.3,2.3,0.6,3.2,1.9,8.4,3.2,0.4,1,3.3,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
368,0.7,1,1.8,5.2,2.3,2.7,4.5,1.3,2.3,0.6,3.2,2,8.5,3.2,0.4,1,3.5,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
369,0.8,1,1.8,5.3,2.4,2.7,4.8,1.4,2.3,0.6,3.2,2.1,8.5,3.3,0.5,1,3.5,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
370,0.7,1,1.8,5.4,2.4,2.6,4.4,1.4,2.3,0.6,3.1,2.1,8.2,3.2,0.5,1,3.5,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
371,0.7,1.1,1.9,5.2,2.3,2.7,4.6,1.4,2.5,0.6,3.3,2,8.5,3.3,0.5,0.9,3.5,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
372,0.8,0.9,1.8,5.2,2.4,2.5,4.2,1.3,2.4,0.6,3.2,1.6,8.2,3.3,0.5,1,3.2,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
373,0.9,1,1.6,6,3.5,3.5,5.9,1.7,3.4,0.7,3.1,1.8,10.8,3.1,0.9,1.3,4.6,3.3,16,32,16,32,16,16,16,32,16,32,32,16,16,32,64,126,16,31
374,0.7,0.8,1.5,6,3.3,3.1,5.3,1.6,3.2,0.7,3,2.5,9,3,0.8,1.3,5.2,3.2,17,34,17,34,17,17,17,34,17,17,34,17,17,34,66,17,34,34
375,0.6,0.8,1.6,5,3.5,2.5,4.9,1.3,3.3,0.6,3,2.6,6.9,2.7,0.8,1.2,5.6,3.4,17,34,17,34,17,34,17,34,17,17,34,17,17,34,69,69,34,17
376,0.6,0.8,1.5,5,3.5,2.4,4.7,1.3,3.4,0.6,3,2.6,7.1,2.7,0.9,1.2,5.8,3.5,17,34,17,34,17,17,17,34,17,17,34,17,17,34,17,154,34,34
377,0.6,0.8,1.5,5.1,3.5,2.3,4.7,1.3,3.4,0.6,3.1,2.6,7,2.6,0.8,1.1,5.5,3.4,17,34,17,34,17,34,17,34,17,17,34,17,17,34,68,154,34,34
378,0.7,0.8,1.4,4.9,3.6,2.4,4.8,1.3,3.5,0.6,3.1,2.7,7.1,2.7,0.8,1.1,5.8,3.6,17,34,17,34,17,17,17,34,17,17,34,17,17,34,68,154,34,34
379,0.7,0.8,1.6,5.3,3.4,2.3,4.2,1.4,3.3,0.6,3.1,2.6,7.1,2.7,0.8,1.1,5.7,3.3,17,34,17,34,17,34,17,34,17,17,34,17,17,34,68,154,34,34
380,0.7,0.9,1.5,5,3.7,2.5,4.8,1.3,3.4,0.7,3.1,2.5,7.2,2.7,0.9,1.2,5.7,3.6,17,34,17,34,17,17,17,34,17,17,34,17,17,34,68,154,34,34
381,0.7,0.8,1.5,5.3,3.5,2.4,4.3,1.3,3.4,0.6,3,2.9,6.9,2.7,0.9,1.1,5.6,3.2,17,34,17,34,17,34,17,34,17,17,34,17,17,34,69,154,34,34
382,0.7,0.9,1.6,5.1,3.5,2.5,4.8,1.3,3.5,0.6,3.1,2.9,7,2.7,0.9,1.2,5.7,3.6,17,34,17,34,17,34,17,34,17,17,34,17,17,34,68,154,34,34
383,0.7,0.9,1.6,5.4,3.5,2.4,4.6,1.4,3.5,0.6,3.2,3.1,7.2,2.8,0.9,1.1,5.7,3.3,17,34,17,34,17,34,17,34,17,17,34,17,17,34,69,154,34,34
384,0.7,0.9,1.6,5.2,3.6,2.5,4.7,1.4,3.5,0.7,3.2,3,7.1,2.9,0.9,1.1,5.7,3.5,17,34,17,34,17,34,17,34,17,17,34,17,17,34,68,154,34,34
385,0.7,0.9,1.6,5.3,3.6,2.6,4.7,1.4,3.4,0.7,3.2,3.2,7.2,2.8,0.9,1.2,5.7,3.7,17,34,17,34,17,17,17,34,17,17,34,17,17,34,69,154,34,34
386,0.7,0.9,1.7,5.4,3.5,2.4,4.4,1.4,3.5,0.6,3.2,3.1,7.1,2.8,0.9,1.2,5.6,3.5,17,34,17,34,17,34,17,34,17,17,34,17,17,34,68,154,34,34
387,0.7,0.9,1.5,5.3,3.7,2.7,4.8,1.3,3.5,0.6,3.2,3.1,7.3,2.8,0.9,1.2,5.9,3.6,17,34,17,34,17,17,17,34,17,17,34,17,17,34,68,154,34,34
388,0.7,0.9,1.6,5.6,3.5,2.5,4.5,1.4,3.5,0.7,3.2,3.1,7.3,2.9,0.8,1.2,5.7,3.5,17,34,17,34,17,34,17,34,17,17,34,17,17,34,69,154,34,34
389,0.7,0.9,1.6,5.2,3.7,2.5,4.8,1.4,3.6,0.7,3.2,3.2,7.1,2.8,0.8,1.2,5.7,3.6,17,34,17,34,17,34,17,34,17,17,34,17,17,34,69,17,34,34
390,0.7,0.8,1.7,5.2,3.5,2.3,4,1.4,3.3,0.6,3.4,3.6,6.9,2.7,1,1.3,5.8,3.1,18,36,18,36,18,36,18,36,18,18,36,18,18,36,18,159,36,36
391,0.6,0.6,1.2,3.2,2.3,1.9,2.5,1.4,2.3,0.4,3.8,3.2,4,2.7,0.7,1.2,5.1,3.5,38,19,19,38,19,19,19,19,19,19,38,19,19,38,19,115,38,38
392,0.7,0.7,1.2,2.3,2.2,1.8,2.2,1.4,2,0.4,3.9,2.9,3.4,2.7,0.7,1.3,4.8,3.2,115,115,115,38,19,19,19,19,19,19,38,19,19,19,19,115,38,38
393,0.7,0.7,1.1,2.3,2.1,1.8,2.2,1.3,2,0.4,3.9,2.8,3.4,2.7,0.7,1.2,4.9,3.1,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
394,0.6,0.7,1.1,2.5,2.1,1.9,2.3,1.3,2,0.4,3.8,2.9,3.5,2.7,0.7,1.3,5.1,3.2,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
395,0.7,0.7,1.1,2.9,2.2,1.8,2.3,1.5,2.1,0.4,3.9,3.1,3.2,2.8,0.7,1.3,5.1,3.2,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
396,0.7,0.7,1.1,2.7,2.3,2,2.4,1.4,2.1,0.4,4,3.3,3.5,2.9,0.7,1.2,5.5,3.3,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
397,0.7,0.8,1,2.6,2.2,1.9,2.4,1.4,2.1,0.4,4.1,3.4,3.4,2.8,0.7,1.3,5.3,3.2,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
398,0.7,0.8,1.1,2.7,2.3,2,2.2,1.5,2.2,0.4,4.1,3.5,3.4,2.8,0.7,1.2,5.3,3.2,115,115,19,38,19,19,19,19,19,19,38,19,19,38,19,115,38,38
399,0.7,0.7,1.1,2.7,2.2,2,2.4,1.5,2.1,0.5,4.1,3.4,3.4,2.7,0.7,1.3,5.4,3.2,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
400,0.7,0.7,1.1,2.7,2.1,1.9,2.3,1.4,2,0.4,4.1,3.1,3.4,2.8,0.7,1.3,5.2,3.1,115,115,19,38,19,19,19,19,19,19,38,19,19,38,38,115,38,38
401,0.7,0.7,1.1,2.5,2.1,1.8,2.2,1.3,2.2,0.4,4.1,2.8,3.3,2.8,0.7,1.3,5,3.1,115,115,19,38,19,19,19,19,19,19,38,19,19,38,19,115,38,38
402,0.6,0.7,1.1,2.5,2.2,1.9,2.2,1.4,2.2,0.4,4.2,3.3,3.3,2.9,0.7,1.3,5.1,3.1,115,115,19,38,19,19,19,19,19,19,38,19,19,38,19,115,38,38
403,0.8,0.8,1.3,2.8,3.5,2.6,2,2.3,3.5,0.4,5.5,3.3,3.2,3.5,0.8,1.4,5.1,3.2,119,119,20,39,20,19,19,20,20,20,39,20,20,39,39,116,39,20
404,0.8,0.8,1.2,2.9,4.3,3.5,2.4,3,4.3,0.5,6,3.8,2.3,3.7,0.9,2,4.3,3.5,62,41,21,21,21,20,20,20,21,21,41,21,41,20,20,21,21,41
405,0.6,0.7,1.3,3.1,3.2,2.8,2.3,2.2,3.2,0.5,5,4,2.6,2.5,1.2,1.9,4.6,3.9,42,42,21,42,21,21,21,21,21,21,42,21,42,21,127,127,21,42
406,0.7,0.7,1.3,3,3.4,2.8,2.4,2.3,3.3,0.5,5.2,4,2.5,2.5,1.1,1.9,4.5,3.9,42,42,21,42,21,21,21,21,21,21,42,21,42,21,127,127,21,42
407,0.7,0.7,1.3,2.9,3.3,2.8,2.5,2.3,3.4,0.5,5.3,4,2.5,2.5,1.2,1.9,4.4,3.7,42,42,21,42,21,21,21,21,21,21,42,21,42,21,127,127,21,42
408,0.8,0.6,2,2.8,3.5,2.9,2.4,2.4,3.6,0.6,5.9,3.9,2.6,2.9,1.2,1.9,4.3,3.9,42,42,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
409,0.9,0.4,2,2.8,3.5,2.8,2.3,2.4,3.7,0.6,5.9,3.7,2.7,2.8,1.2,1.9,3.8,3.9,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
410,0.8,0.4,2,2.7,3.5,2.8,2.4,2.4,3.6,0.7,5.9,3.8,2.7,2.9,1.2,1.9,3.8,3.8,42,42,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
411,0.8,0.5,2,2.7,3.4,3,2.4,2.5,3.5,0.6,6,3.7,2.8,3,1.2,1.9,3.9,3.8,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
412,0.8,0.5,2.1,2.8,3.5,2.8,2.3,2.5,3.6,0.6,5.9,3.7,2.8,2.9,1.3,1.9,3.9,4.1,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
413,0.9,0.4,2,2.7,3.4,2.9,2.3,2.3,3.5,0.6,5.9,3.6,2.7,2.9,1.2,1.9,3.8,3.9,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
414,0.8,0.4,1.9,2.6,3.6,2.8,2.3,2.4,3.6,0.6,6,3.2,2.8,2.9,1.2,1.9,3.6,3.5,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
415,0.8,0.4,2,2.7,3.6,2.8,2.2,2.4,3.7,0.6,6,3.1,2.8,2.9,1.2,2,3.6,3.8,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
416,0.9,0.4,2,2.8,3.6,2.8,2.2,2.4,3.6,0.6,6,3.3,2.8,3,1.2,2,3.6,3.9,42,63,21,21,21,21,21,21,21,21,42,21,42,21,127,127,21,42
417,0.9,0.5,2,2.7,3.6,2.8,2.3,2.4,3.6,0.6,6.2,3.3,3.3,2.9,1.3,2.1,3.7,4.3,42,64,21,21,21,21,21,21,21,21,42,21,43,21,127,127,21,42
418,1,0.7,2.5,3.7,2.8,2.6,2.6,2.1,2.8,0.8,8,3.2,6.5,2.1,1.5,2.1,4.4,5.3,44,44,22,22,44,22,22,22,44,22,44,22,44,22,44,44,22,44
419,1.1,0.8,2.8,3.5,2.1,2,2.3,1.4,2,0.7,7.3,3.8,6,1.7,1.3,1.9,4.8,7.4,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
420,1.1,0.7,2.9,3.5,1.7,2,2.2,1.4,2,0.8,5.1,4.4,5.1,1.6,1.2,1.5,5.2,8.4,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,93,46
421,1,0.8,2.8,3.7,1.8,2,2.6,1.4,2,0.8,5.2,4.8,5.3,1.6,1.3,1.6,5.1,8.5,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
422,1.1,0.8,2.8,3.6,1.8,1.9,2.3,1.4,2,0.8,5.2,5,5.4,1.7,1.3,1.6,4.9,8.6,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
423,1,0.8,2.7,3.7,1.9,1.9,2.3,1.4,2,0.8,5.3,4.8,5.2,1.6,1.3,1.6,5.2,8.6,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
424,1,0.8,2.7,3.7,2,1.9,2.5,1.4,2.1,0.8,5.4,5,5.5,1.7,1.3,1.6,5.1,8.5,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
425,1,0.7,2.7,3.6,1.7,2,2.4,1.5,2.1,0.8,5.2,4.9,5.5,1.7,1.4,1.6,5,8.6,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
426,1.1,0.8,2.8,3.7,1.9,2.2,2.5,1.5,2.1,0.8,5.4,4.8,5.5,1.8,1.3,1.6,5,8.6,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
427,1,0.8,2.8,3.7,1.8,2,2.4,1.6,2.1,0.8,5.4,4.8,5.5,1.7,1.4,1.6,5,8.5,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
428,1,0.8,2.7,3.7,1.9,2,2.5,1.5,2.1,0.8,5.3,4.9,5.7,1.7,1.4,1.6,5,8.6,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
429,1,0.7,2.8,3.8,1.9,2.1,2.6,1.5,2.1,0.7,5.4,4.9,5.7,1.7,1.4,1.6,5,8.5,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
430,1,0.7,2.8,3.7,1.8,2.1,2.3,1.5,2.2,0.8,5.5,4.5,5.7,1.8,1.4,1.6,4.7,8.4,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
431,0.9,0.7,2.7,3.6,1.9,1.9,2.3,1.5,2.2,0.7,5.4,4.4,5.5,1.8,1.4,1.6,4.7,8.1,46,116,23,23,46,23,23,23,46,23,46,23,46,23,46,46,23,46
432,1,0.7,2.7,3.5,1.9,2,2.3,1.4,2.1,0.7,5.4,4.4,5.7,1.8,1.4,1.8,4.9,8.3,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
433,1,0.7,2.7,3.5,1.9,2,2.2,1.5,2,0.8,5.3,4.2,5.7,1.8,1.5,1.7,4.7,8.5,46,116,23,46,46,23,23,23,46,23,46,23,46,23,46,46,23,46
434,1,0.8,2.7,3.5,1.8,2.1,2.4,1.5,2,0.8,5.5,4.4,5.9,1.8,1.4,1.6,5.3,8.6,47,23,23,23,47,23,23,23,47,23,47,23,47,23,47,47,23,46
435,0.9,0.7,2.8,3.3,1.6,2.1,2.8,1.3,1.7,0.7,3.3,4.1,4.7,1.6,1,1.1,5.2,8.4,24,24,24,24,49,24,24,24,49,24,48,24,49,24,49,24,24,48
436,0.8,0.8,3,2.7,1.4,2,2.9,1.2,1.4,0.6,1.7,4.1,3.8,1.3,0.7,1.1,4.4,4.8,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
437,0.8,0.7,3,2.8,1.4,2,2.8,1.1,1.4,0.7,1.6,4,3.8,1.3,0.6,1.1,4.1,4.6,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
438,0.7,0.7,3,2.9,1.5,2,2.8,1.1,1.4,0.6,1.5,3.9,3.6,1.4,0.6,1,4.3,4.7,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
439,0.9,0.7,3.2,3.3,1.3,2,2.9,1.1,1.6,0.7,1.5,4,3.7,1.4,0.6,1.2,4.2,4.4,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
440,0.7,0.8,3,3.3,1.5,2,2.9,1.1,1.5,0.7,1.6,4.2,4,1.4,0.5,1.1,4.4,4.7,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
441,0.8,0.7,2.9,3.2,1.4,2.1,2.9,1.1,1.4,0.7,1.6,4.1,4.3,1.5,0.6,1,4.3,4.7,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
442,0.8,0.8,3,3.2,1.5,2.2,2.9,1.2,1.4,0.6,1.6,4.2,4.1,1.6,0.7,1.2,4.6,4.7,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
443,0.8,0.7,3.1,3.2,1.4,2.1,2.8,1.2,1.3,0.7,1.6,4.3,4,1.4,0.6,1.2,4.4,4.5,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
444,0.8,0.7,3,3.1,1.4,2,2.9,1.1,1.4,0.7,1.5,4.1,4.1,1.7,0.6,1.2,4.5,4.3,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
445,0.7,0.8,3,3,1.5,2,2.9,1.2,1.5,0.6,1.6,4,4.1,1.4,0.7,1,4.3,4.2,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
446,0.8,0.8,3.1,3.5,1.4,2.1,3.1,1.2,1.5,0.7,1.6,4.2,4.2,1.4,0.6,1.1,4.6,4.7,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
447,0.9,0.7,3,3.6,1.5,2.1,2.8,1.2,1.4,0.7,1.6,4.5,4.2,1.5,0.6,1.1,4.3,4.2,25,25,25,25,50,25,25,25,50,25,50,25,25,25,50,25,25,50
448,0.9,1,3.4,4.9,1.8,2.2,3.5,1.2,1.9,0.6,1.6,4.8,4.9,1.6,0.8,1.2,4.6,4.3,26,26,26,26,52,26,26,26,52,26,52,26,26,26,52,26,26,26
449,1,1.1,3.4,5.8,2,2.2,3.6,1.1,2.1,0.6,1.7,5.8,5.1,1.7,0.9,1.4,4.3,4.4,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
450,1,1,3.3,6.1,2,2.2,4,1.1,2.1,0.5,1.7,6.2,5.4,1.7,1,1.6,4.4,4.1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,82,27,27,27
451,1,1,3.3,5.9,2,2.2,3.9,1.2,2.1,0.6,1.7,6.2,5.3,1.6,0.9,1.5,4.6,4.1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
452,1,1,3.3,6.2,2.2,2.2,3.9,1.1,2.2,0.5,1.7,6.3,5.5,1.6,0.9,1.5,4.4,3.8,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
453,1,1,3.4,6.1,2.1,2.2,3.9,1.1,2.3,0.6,1.7,6.4,5.4,1.8,0.9,1.6,4.5,3.8,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
454,1,1.1,3.3,6.4,2.2,2.3,4,1.1,2.2,0.6,1.7,6.4,5.5,1.7,0.9,1.7,4.5,3.8,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
455,1.1,1,3.3,6.3,2.1,2.3,4,1.1,2.3,0.5,1.7,6.3,5.7,1.6,1,1.6,4.7,3.6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
456,1.1,1.1,3.3,6.4,2.2,2.3,4,1.1,2.2,0.6,1.7,6.3,5.6,1.7,0.9,1.5,4.5,3.7,27,27,27,27,27,27,27,27,27,27,27,27,27,27,82,27,27,27
457,1.1,1.1,3.4,6.3,2.2,2.2,4,1.1,2.3,0.5,1.7,6.2,5.7,1.7,1,1.6,4.5,3.6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
458,1.1,1,3.2,6.2,2.1,2.3,3.9,1.2,2.2,0.5,1.7,6,5.7,1.7,1,1.5,4.6,3.8,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
459,1.1,1.1,3.1,6.2,2,2.2,3.9,1.1,2.2,0.6,1.6,5.8,5.7,1.7,1,1.6,4.4,3.4,27,27,27,27,27,27,27,27,27,27,27,27,27,27,82,27,27,27
460,1.1,1,3.2,6.3,2.1,2.2,3.8,1,2.3,0.6,1.6,6.1,5.6,1.8,1,1.6,4.3,3.6,27,27,27,27,27,27,27,27,27,27,27,27,27,27,82,27,27,27
461,1.1,1.1,3.2,6.4,2.2,2.3,3.9,1.1,2.3,0.6,1.7,6.1,5.7,1.8,1,1.6,4.3,3.5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,54,27,27,27
462,1.1,1.2,3.2,7,2.3,2.3,4.3,1.1,2.6,0.6,1.9,6.7,5.9,1.9,1.1,1.8,4.4,3.5,27,27,27,27,27,27,27,27,27,27,27,27,27,55,55,27,27,27
463,1.3,1.5,3.2,9,3.3,1.9,3.9,1.3,3.4,0.7,2.8,7.6,5.7,1.8,1.1,2.6,4.6,3.3,28,28,28,28,29,28,28,57,29,29,28,28,29,57,57,29,28,28
464,1.2,1.7,3.2,9.2,3.9,1.6,3.4,1.6,4,0.8,3.4,7.4,6,2,1.1,2.9,4.1,2.4,117,29,29,29,29,59,29,29,29,29,29,29,29,59,59,29,29,29
465,1.1,1.7,3,9.2,4,1.8,3.8,1.6,4.1,0.8,3.4,7.7,6.1,1.9,1.2,3,4.2,2,117,29,29,29,29,58,29,29,29,29,29,29,29,58,58,29,29,29
466,1.2,1.7,3,9.3,4,1.9,3.9,1.5,4,0.8,3.4,7.9,6.2,1.9,1.3,3,4.3,2.1,117,29,29,29,29,58,29,29,29,29,29,29,29,58,58,29,29,29
467,1.1,1.8,3,9.5,3.9,2,3.9,1.5,4,0.8,3.3,8.3,6.2,2,1.2,3.1,4.7,2,117,29,29,29,29,58,29,29,29,29,29,29,29,58,58,29,29,29
468,1.2,1.8,3.1,9.6,4,1.7,3.9,1.5,4,0.8,3.3,8.2,6.4,1.9,1.2,3,4.5,1.8,117,29,29,29,29,58,29,29,29,29,29,29,29,58,58,29,29,29
469,1.1,1.7,3.1,9.7,3.8,1.8,3.9,1.5,4,0.9,3.3,8.1,6.5,1.8,1.2,3.1,4.4,1.9,117,29,29,29,29,58,29,29,29,29,29,29,29,58,58,29,29,29
470,1.2,1.8,2.9,9.7,3.9,1.8,3.9,1.5,4,0.8,3.3,8.2,6.5,1.8,1.1,3,4.7,1.9,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,29
471,1.1,1.9,3,9.8,3.9,2,4,1.5,4.2,0.8,3.2,8.3,6.4,2,1.2,3.1,4.8,1.9,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,29
472,1.1,1.8,2.9,9.7,3.9,1.9,4.1,1.6,3.9,0.9,3.2,8.2,6.5,1.9,1.2,3.1,4.5,1.8,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,117
473,1.1,1.9,2.9,10,3.9,1.8,4,1.5,3.9,0.9,3.3,8.3,6.6,1.9,1.2,3,4.6,1.8,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,117
474,1.1,1.8,2.9,9.9,3.9,1.9,4.1,1.5,4.1,0.9,3.3,8.4,6.6,1.8,1.2,3,4.7,1.8,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,117
475,1.1,1.8,2.9,9.8,3.8,1.9,4.2,1.6,3.9,0.9,3.2,8.2,6.7,1.8,1.2,3,4.7,1.9,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,117
476,1.1,1.8,2.9,9.8,3.9,1.9,4.1,1.5,3.9,0.8,3.2,8.3,6.8,1.9,1.2,3.1,4.7,1.9,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,117
477,1.2,1.8,3,9.9,3.9,1.9,4.2,1.5,4,0.9,3.3,8.2,6.8,1.9,1.1,3.1,4.6,1.9,117,29,29,29,29,29,29,29,29,29,29,29,29,58,58,29,29,117
478,1,1.7,2.8,9.9,3.8,1.9,4.2,1.5,3.9,0.8,3.2,8.3,6.7,1.8,1.1,3.1,4.6,1.9,117,29,29,29,29,29,29,58,29,29,29,29,29,58,58,29,29,117
479,1.1,2.1,3,10.5,4.9,2,4.2,1.8,4.4,0.9,3.8,8.5,7,2.7,1.2,3.3,4.7,2,30,29,30,29,29,59,30,59,29,30,29,29,30,59,59,29,29,30
480,1,2.4,2.5,11,6.1,3.5,5.4,2.9,5.3,0.9,5.4,8.4,8.5,4,1.4,3.5,3.2,2.4,31,31,31,31,31,61,31,61,31,31,31,31,31,31,61,31,31,31
