CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
873,3.4,4.4,3.3,7.5,2.2,1.0,3.1,2.9,3.0,1.1,40,40,40,40,47,360,40,40,40,120
874,3.6,4.2,3.2,7.6,2.3,1.1,3.3,3.2,3.2,1.1,40,40,40,40,47,360,40,40,40,120
875,3.5,4.1,3.4,7.5,2.1,1.1,3.1,2.8,2.9,1.2,40,40,40,40,47,360,40,40,40,120
876,3.7,4.3,3.3,7.7,2.1,1.0,3.3,2.8,3.0,1.2,40,40,40,40,47,360,40,40,40,120
877,3.6,3.8,3.2,7.6,2.1,1.0,3.2,3.0,3.2,1.1,40,40,40,40,47,360,40,40,40,120
878,3.6,4.1,3.4,7.5,2.3,1.0,3.2,3.1,3.0,1.0,40,40,40,40,47,360,40,40,40,120
879,3.4,4.0,3.2,7.5,2.0,1.0,3.1,2.9,2.8,1.2,40,40,40,40,47,360,40,40,40,120
880,3.6,4.0,3.3,7.6,2.2,1.2,3.2,3.1,2.9,1.0,40,40,40,40,47,120,40,40,40,120
881,3.7,4.2,3.2,7.4,2.3,1.0,3.2,2.9,3.2,1.0,40,40,40,40,47,120,40,40,40,120
882,3.7,4.3,3.7,7.5,2.1,1.1,3.1,3.1,3.0,1.2,40,40,40,40,47,120,40,40,40,120
883,3.6,4.2,3.4,7.6,2.2,1.0,3.2,3.2,2.9,1.1,40,40,40,40,47,360,40,40,40,120
884,3.6,4.2,3.4,7.4,2.2,1.1,3.3,3.1,3.1,1.3,40,40,40,40,47,360,40,40,40,120
885,3.5,4.0,3.5,7.4,2.2,1.3,3.1,2.9,3.0,1.2,41,41,41,41,47,360,41,41,41,120
886,3.3,4.3,3.7,7.3,2.1,1.1,2.8,2.9,3.1,1.1,41,41,41,41,47,360,41,41,41,120
887,3.3,4.4,3.8,7.4,2.1,1.2,2.8,3.0,3.0,1.1,41,41,41,41,47,120,41,41,41,120
888,3.3,4.2,3.9,7.5,2.2,1.2,2.8,3.0,3.0,1.2,41,41,41,41,47,120,41,41,41,120
889,3.4,4.0,3.8,7.5,2.1,1.0,2.9,3.0,2.9,1.1,41,41,41,41,47,360,41,41,41,120
890,3.3,4.1,3.6,7.7,2.1,1.1,2.8,2.7,3.2,1.2,41,41,41,41,47,360,41,41,41,120
891,3.3,4.1,3.7,7.6,2.1,1.0,2.7,2.6,2.9,1.0,41,41,41,41,47,360,41,41,41,120
892,3.4,4.0,3.6,7.5,2.3,1.1,2.9,2.9,3.2,1.0,41,41,41,41,47,360,41,41,41,120
893,3.4,4.1,3.7,7.7,2.1,1.2,2.7,2.7,3.0,1.0,41,41,41,41,47,360,41,41,41,120
894,3.4,4.2,3.8,7.6,2.1,1.2,2.7,2.9,2.9,1.0,41,41,41,41,47,360,41,41,41,120
895,3.4,4.0,3.5,7.5,2.2,1.0,3.0,2.9,3.0,1.1,41,41,41,41,47,360,41,41,41,120
896,3.4,4.2,3.7,7.6,1.9,1.0,3.0,3.1,3.1,1.1,41,41,41,41,47,360,41,41,41,120
897,3.3,4.1,3.7,7.5,2.1,0.9,2.7,2.8,3.0,1.0,41,41,41,41,47,360,41,41,41,120
898,3.4,4.1,3.8,7.5,2.1,1.0,2.6,3.1,3.0,1.3,41,41,41,41,47,360,41,41,41,120
899,3.2,4.0,3.6,7.6,1.9,0.9,2.9,2.8,3.1,1.0,41,41,41,41,47,360,41,41,41,120
900,3.1,4.0,3.7,7.5,2.2,1.0,2.9,2.8,3.1,1.1,42,42,42,42,47,360,42,42,42,120
901,3.1,4.1,3.8,7.4,2.3,1.2,2.6,2.6,2.8,1.3,42,42,42,42,47,360,42,42,42,120
902,3.2,3.9,3.6,7.4,2.2,1.0,2.7,2.9,2.9,1.0,42,42,42,42,47,360,42,42,42,120
903,3.1,3.9,3.9,7.6,2.4,1.0,2.7,3.1,2.9,0.9,42,42,42,42,47,360,42,42,42,120
904,3.2,4.3,3.9,7.5,2.4,1.2,2.6,2.9,2.8,1.0,42,42,42,42,47,360,42,42,42,120
905,3.1,4.0,3.9,7.6,2.1,1.1,2.4,2.6,2.8,1.0,42,42,42,42,47,360,42,42,42,120
906,3.0,3.9,3.7,7.4,2.0,1.0,2.6,2.8,2.9,0.9,42,42,42,42,47,360,42,42,42,120
907,3.0,4.2,3.8,7.3,2.1,1.1,2.7,2.7,2.8,1.1,42,42,42,42,47,360,42,42,42,120
908,3.1,4.0,3.7,7.5,2.2,1.1,2.6,2.9,3.1,1.0,42,42,42,42,47,120,42,42,42,120
909,3.0,4.1,3.7,7.4,2.2,1.1,2.6,2.7,3.0,1.0,42,42,42,42,47,120,42,42,42,120
910,3.0,4.0,3.9,7.5,2.2,1.3,2.8,3.0,2.9,1.0,42,42,42,42,47,120,42,42,42,120
911,3.3,4.0,3.9,7.7,2.2,1.3,2.5,3.0,2.8,1.1,42,42,42,42,47,120,42,42,42,120
912,3.1,4.1,3.5,7.7,2.1,1.1,2.7,2.8,2.9,1.0,42,42,42,42,47,120,42,42,42,120
913,3.1,4.1,3.8,7.4,2.1,1.0,2.6,3.0,2.9,1.2,42,42,42,42,47,360,42,42,42,120
914,3.1,4.2,3.8,7.7,2.2,1.3,2.5,2.9,2.8,1.0,42,42,42,42,47,360,42,42,42,120
915,3.1,3.9,3.8,7.5,2.3,1.1,2.5,2.8,2.9,1.0,42,42,42,42,47,360,42,42,42,120
916,3.1,4.0,3.7,7.6,2.3,1.1,2.5,2.8,2.8,1.4,42,42,42,42,47,360,42,42,42,120
917,3.2,4.1,3.9,7.5,2.2,1.0,2.5,2.9,2.9,0.9,42,42,42,42,47,360,42,42,42,120
918,3.1,4.1,3.8,7.7,2.3,1.1,2.5,2.7,2.9,1.3,42,42,42,42,47,360,42,42,42,120
919,3.3,4.0,3.8,7.5,2.0,1.0,2.8,3.0,2.9,1.0,42,42,42,42,47,360,42,42,42,120
920,3.0,4.1,4.1,7.6,2.2,1.1,2.6,2.7,2.9,1.2,42,42,42,42,47,120,42,42,42,120
921,3.1,4.0,3.7,7.4,2.3,1.1,2.8,3.0,2.8,1.0,42,42,42,42,47,360,42,42,42,120
922,3.1,4.0,3.7,7.8,2.5,1.1,2.7,3.0,2.9,1.2,42,42,42,42,47,360,42,42,42,120
923,3.1,4.1,3.8,7.6,2.5,1.2,2.6,2.7,2.9,1.1,42,42,42,42,47,120,42,42,42,120
924,3.3,4.0,3.6,7.6,2.4,1.1,2.6,2.7,2.7,1.0,42,42,42,42,47,360,42,42,42,120
925,3.2,4.3,4.1,7.5,2.4,1.2,2.7,3.1,2.9,1.2,42,42,42,42,47,360,42,42,42,120
926,3.1,4.2,3.9,7.5,2.2,1.1,2.6,2.8,2.8,1.0,42,42,42,42,47,360,42,42,42,120
927,3.3,4.1,3.7,7.8,2.3,1.1,2.6,2.9,2.9,1.2,42,42,42,42,47,120,42,42,42,120
928,3.2,4.3,3.7,7.6,2.3,1.2,2.6,2.8,2.9,1.0,42,42,42,42,47,120,42,42,42,120
929,3.1,4.2,4.3,7.7,2.4,1.2,2.5,2.9,2.7,1.1,42,42,42,42,47,120,42,42,42,120
930,3.1,4.3,3.8,7.6,2.0,1.2,2.7,2.8,2.9,0.9,42,42,42,42,47,360,42,42,42,120
931,3.2,4.3,3.6,7.6,2.2,1.1,2.5,2.8,3.0,1.1,42,42,42,42,47,120,42,42,42,120
932,3.3,4.2,3.8,7.5,2.3,1.1,2.6,2.8,2.8,1.0,42,42,42,42,47,120,42,42,42,120
933,3.2,4.4,3.7,7.6,2.3,1.1,2.6,3.0,2.9,1.0,42,42,42,42,47,120,42,42,42,120
934,3.1,4.0,4.0,7.7,2.2,1.2,2.7,2.8,3.0,1.1,42,42,42,42,47,120,42,42,42,120
935,3.3,4.4,3.8,7.6,2.1,1.5,2.6,3.0,2.8,1.2,42,42,42,42,47,120,42,42,42,120
936,3.1,4.1,3.6,7.5,2.3,1.0,2.6,3.0,2.9,1.1,42,42,42,42,47,120,42,42,42,120
937,3.1,4.1,3.9,7.7,2.4,1.1,2.5,2.8,2.9,1.0,43,43,43,43,47,120,43,43,43,120
938,3.0,4.0,4.0,7.1,2.5,1.0,2.6,3.0,3.0,1.0,43,43,43,43,47,120,43,43,43,120
939,2.8,4.1,3.9,7.3,2.3,1.1,2.5,2.9,2.8,1.0,43,43,43,43,47,120,43,43,43,120
940,2.9,4.2,3.8,7.3,2.2,1.1,2.6,2.9,2.8,1.3,43,43,43,43,47,360,43,43,43,120
941,2.8,4.1,4.1,7.3,2.4,1.2,2.5,3.0,2.8,1.3,43,43,43,43,47,120,43,43,43,120
942,2.8,4.0,3.9,7.2,2.6,1.1,2.5,2.7,2.7,1.0,43,43,43,43,47,120,43,43,43,120
943,3.0,4.5,4.0,7.4,2.4,1.2,2.4,2.8,2.9,1.3,43,43,43,43,47,360,43,43,43,120
944,2.8,4.0,4.0,7.2,2.2,1.1,2.4,3.0,2.8,1.3,43,43,43,43,47,120,43,43,43,120
945,2.9,4.4,3.7,7.4,2.4,1.5,2.4,3.1,2.7,1.2,43,43,43,43,47,120,43,43,43,4
946,3.1,4.3,3.9,7.2,2.3,1.1,2.4,2.8,2.8,1.0,43,43,43,43,47,120,43,43,43,120
947,2.9,4.0,4.3,7.5,2.4,1.0,2.5,3.0,3.0,1.3,43,43,43,43,43,120,43,43,43,120
948,2.8,4.2,4.1,7.6,2.3,1.0,2.6,2.9,2.8,1.1,43,43,43,43,47,120,43,43,43,120
949,2.9,4.1,4.0,7.5,2.6,1.1,2.5,2.9,2.9,1.1,43,43,43,43,47,120,43,43,43,120
950,2.9,4.0,4.5,7.3,2.6,1.3,2.6,2.8,3.0,1.3,43,43,43,43,47,120,43,43,43,120
951,2.9,4.4,3.9,7.4,2.4,1.0,2.3,2.8,2.9,1.4,43,43,43,43,47,360,43,43,43,120
952,2.9,3.9,4.0,7.5,2.4,1.1,2.3,2.7,2.8,1.1,43,43,43,43,47,360,43,43,43,120
953,3.1,4.0,4.0,7.3,2.7,1.1,2.6,3.2,3.0,1.3,43,43,43,43,47,120,43,43,43,120
954,2.8,4.3,4.0,7.5,2.6,1.1,2.8,3.2,3.1,1.4,43,43,43,43,47,360,43,43,43,120
955,2.9,4.4,3.8,7.5,2.6,1.0,2.6,2.6,2.9,1.3,43,43,43,43,47,360,43,43,43,120
956,3.0,4.0,3.6,7.4,2.4,0.9,2.2,2.5,2.9,1.4,43,43,43,43,47,360,43,43,43,120
957,2.9,3.8,3.9,7.5,2.3,0.9,2.2,2.5,2.9,1.4,43,43,43,43,47,360,43,43,43,120
958,2.7,4.0,3.9,7.4,2.2,0.9,2.4,2.6,2.8,1.3,43,43,43,43,47,360,43,43,43,120
959,2.9,4.1,3.9,7.3,2.5,0.9,2.5,2.8,3.1,1.4,43,43,43,43,47,360,43,43,43,120
960,2.9,4.1,3.8,7.3,2.3,1.0,2.6,2.8,2.8,1.4,43,43,43,43,47,360,43,43,43,120
961,2.8,4.0,3.8,7.0,3.1,1.0,2.4,2.6,3.0,1.8,44,44,44,44,44,360,44,44,44,120
962,2.4,3.9,3.9,7.0,3.3,1.0,2.2,2.5,2.8,1.9,44,44,44,44,44,360,44,44,44,120
963,2.3,4.2,4.2,7.0,3.4,1.1,2.4,2.9,3.0,1.8,44,44,44,44,44,360,44,44,44,120
964,2.4,4.2,4.0,7.1,3.4,1.1,2.2,2.4,2.9,2.0,44,44,44,44,44,120,44,44,44,120
965,2.5,4.0,4.1,7.1,3.3,1.0,2.4,2.9,2.9,2.0,44,44,44,44,44,360,44,44,44,120
966,2.4,3.9,4.3,7.2,3.1,1.0,2.5,3.1,2.9,1.6,44,44,44,44,44,360,44,44,44,120
967,2.5,4.3,4.0,7.3,3.1,1.0,2.3,2.8,2.8,1.7,44,44,44,44,44,360,44,44,44,120
968,2.7,3.9,4.1,7.2,3.3,1.2,2.3,2.7,2.8,1.7,44,44,44,44,44,120,44,44,44,120
969,2.6,4.2,4.3,7.3,3.3,1.2,2.3,2.7,2.7,1.8,44,44,44,44,44,120,44,44,44,120
970,2.6,4.2,4.2,7.2,3.0,1.1,2.3,2.7,2.7,1.8,44,44,44,44,44,120,44,44,44,120
971,2.7,4.2,4.1,7.2,3.0,1.3,2.4,3.1,2.9,1.7,44,44,44,44,44,120,44,44,44,120
972,2.5,4.2,4.1,7.2,3.2,1.1,2.3,2.8,3.0,1.8,44,44,44,44,44,120,44,44,44,120
973,2.4,4.2,4.0,7.1,3.2,1.1,2.3,2.8,2.7,1.6,44,44,44,44,44,120,44,44,44,120
974,2.4,4.2,4.0,7.5,3.2,1.2,2.3,2.8,2.9,1.7,44,44,44,44,44,120,44,44,44,120
975,2.4,4.1,4.0,7.1,3.2,1.1,2.2,3.0,2.8,1.7,44,44,44,44,44,120,44,44,44,120
976,2.5,3.9,4.0,6.9,3.0,1.0,2.2,2.7,2.7,1.9,44,44,44,44,44,120,44,44,44,120
977,2.4,4.3,4.1,7.0,3.2,1.2,2.4,2.7,2.9,1.5,44,44,44,44,44,360,44,44,44,120
978,2.5,4.1,4.0,7.2,3.3,1.1,2.3,2.8,3.0,1.8,44,44,44,44,44,120,44,44,44,120
979,2.6,4.2,4.1,7.2,3.3,1.0,2.2,2.6,2.7,1.7,44,44,44,44,44,120,44,44,44,120
980,2.4,4.3,4.0,7.2,3.2,1.1,2.5,2.9,2.8,1.6,44,44,44,44,44,120,44,44,44,120
981,2.5,3.8,4.0,7.1,3.0,1.0,2.2,2.8,2.8,1.9,44,44,44,44,44,360,44,44,44,120
982,2.8,4.1,4.0,7.2,3.3,1.0,2.2,2.6,2.8,1.8,44,44,44,44,44,360,44,44,44,120
983,2.5,4.0,4.0,7.2,3.1,0.9,2.2,2.6,2.9,1.8,44,44,44,44,44,360,44,44,44,120
984,2.5,3.9,3.9,7.0,3.1,1.0,2.2,2.7,2.8,1.7,44,44,44,44,44,360,44,44,44,120
985,2.5,4.1,4.2,7.5,3.2,0.9,2.4,2.6,2.7,1.7,44,44,44,44,44,360,44,44,44,120
986,2.6,4.1,3.9,7.2,3.1,1.3,2.5,2.7,2.9,1.8,44,44,44,44,44,360,44,44,44,120
987,2.5,3.9,4.0,7.4,3.3,1.0,2.5,2.8,2.9,2.1,44,44,44,44,44,360,44,44,44,120
988,2.5,4.1,3.9,7.1,3.1,1.1,2.3,2.5,2.8,1.9,44,44,44,44,44,360,44,44,44,120
989,2.4,4.0,4.0,7.1,3.3,1.1,2.2,2.6,2.6,1.6,44,44,44,44,44,360,44,44,44,120
990,2.5,4.1,4.1,7.1,3.1,1.0,2.6,2.8,2.8,1.9,44,44,44,44,44,360,44,44,44,120
991,2.5,4.1,4.1,7.3,3.1,1.0,2.3,2.7,2.8,1.7,44,44,44,44,44,360,44,44,44,120
992,2.5,4.0,4.0,7.4,3.3,0.9,2.2,2.7,2.8,1.8,44,44,44,44,44,360,44,44,44,120
993,2.4,4.0,4.0,7.4,3.4,1.0,2.2,2.6,2.8,1.7,44,44,44,44,44,360,44,44,44,120
994,2.5,3.9,4.1,7.2,3.1,1.0,2.3,2.7,2.8,1.8,44,44,44,44,44,360,44,44,44,120
995,2.4,4.3,4.0,7.2,3.2,1.0,2.2,2.7,2.7,1.7,44,44,44,44,44,360,44,44,44,120
996,2.5,4.0,3.9,7.2,3.3,1.1,2.3,2.6,2.7,1.7,44,44,44,44,44,360,44,44,44,120
997,2.5,4.0,4.1,7.3,3.2,1.0,2.3,2.8,2.8,1.8,44,44,44,44,44,360,44,44,44,120
998,2.4,4.2,3.9,7.1,3.2,0.8,2.1,2.6,2.8,1.5,44,44,44,44,44,360,44,44,44,120
999,2.5,4.0,3.9,7.0,3.3,1.0,2.2,2.5,2.7,1.7,44,44,44,44,44,360,44,44,44,120
1000,2.5,3.9,3.8,7.1,3.3,1.0,2.2,2.7,2.8,1.7,44,44,44,44,44,360,44,44,44,120
1001,2.3,4.1,4.2,7.3,3.3,0.9,2.2,2.6,2.7,1.6,44,44,44,44,45,360,44,44,44,120
1002,2.5,3.9,3.9,7.0,3.2,0.9,2.3,2.8,2.7,1.7,44,44,44,44,44,360,44,44,44,120
1003,2.4,4.1,4.1,7.4,3.2,1.0,2.3,2.9,2.7,1.8,44,44,44,44,44,360,44,44,44,120
1004,2.5,3.8,4.0,7.1,3.0,1.1,2.2,2.5,2.9,1.7,44,44,44,44,44,360,44,44,44,120
1005,2.4,4.1,4.0,7.1,3.0,1.1,2.2,2.6,2.7,1.8,44,44,44,44,44,360,44,44,44,120
1006,2.3,4.1,3.9,7.1,3.1,1.0,2.5,2.8,2.9,1.6,44,44,44,44,44,360,44,44,44,120
1007,2.5,4.2,3.9,7.1,3.1,1.1,2.3,2.7,2.7,1.9,44,44,44,44,44,360,44,44,44,120
1008,2.5,4.0,3.9,7.1,3.3,1.0,2.3,2.6,2.8,1.9,44,44,44,44,44,360,44,44,44,120
1009,2.4,4.2,4.0,7.2,3.3,1.0,2.4,2.8,2.8,1.9,44,44,44,44,44,360,44,44,44,120
1010,2.5,4.0,4.0,7.0,3.3,1.0,2.3,2.7,2.7,2.0,44,44,44,44,44,360,44,44,44,120
1011,2.4,3.9,4.1,7.2,3.2,1.0,2.1,2.5,2.7,1.7,44,44,44,44,44,360,44,44,44,120
1012,2.3,4.1,4.0,7.1,2.9,1.0,2.3,2.7,2.8,1.7,44,44,44,44,44,360,44,44,44,120
1013,2.5,4.0,3.9,7.1,3.3,1.1,2.3,2.8,2.7,1.7,44,44,44,44,44,120,44,44,44,120
1014,2.5,4.0,4.1,7.1,3.7,1.1,2.4,2.7,2.7,1.8,44,44,44,44,44,120,44,44,44,120
1015,2.3,4.3,4.3,7.2,3.2,1.0,2.3,2.7,2.8,1.8,44,44,44,44,44,120,44,44,44,120
1016,2.6,4.3,4.0,7.2,3.3,1.1,2.4,2.9,2.7,1.6,44,44,44,44,44,360,44,44,44,120
1017,2.5,4.3,4.0,7.1,3.2,1.0,2.3,2.8,2.8,1.8,44,44,44,44,44,360,44,44,44,120
1018,2.5,4.1,4.1,6.8,3.8,1.1,2.2,2.8,2.7,1.9,45,45,45,45,45,120,45,45,45,120
1019,2.6,3.7,3.5,6.2,3.8,1.1,2.3,3.1,2.8,1.9,45,45,45,45,45,120,45,45,45,182
1020,2.6,3.8,3.4,6.2,3.8,1.2,2.2,2.9,2.7,1.9,45,45,45,45,45,120,45,45,45,182
1021,2.6,3.6,3.3,6.2,4.1,1.1,2.4,3.3,2.7,2.0,45,45,45,45,45,120,45,45,45,182
1022,2.8,3.5,3.0,5.9,3.6,1.0,2.1,2.9,2.5,1.9,46,46,46,46,46,120,46,46,46,139
1023,2.8,3.0,2.5,5.7,3.1,1.0,2.2,2.9,2.5,2.0,46,46,46,46,47,120,46,46,46,186
1024,2.7,3.5,2.9,6.1,2.2,1.0,1.9,2.5,2.6,1.9,46,46,47,46,46,360,46,46,46,186
1025,2.8,3.0,2.3,5.8,3.1,1.1,2.3,2.8,2.6,1.9,47,46,46,46,47,360,46,47,46,186
1026,2.8,3.4,2.8,6.2,3.2,1.0,1.9,2.9,2.6,1.8,46,46,46,46,46,360,46,46,46,186
1027,2.8,3.3,2.8,6.0,3.0,1.0,2.1,2.8,2.7,2.0,46,46,47,46,46,360,46,46,46,186
1028,2.7,3.3,2.8,5.9,2.9,1.1,2.1,2.9,2.6,1.9,46,46,47,46,47,360,46,46,46,186
1029,2.8,3.2,2.6,6.0,3.4,1.1,2.0,3.0,2.6,2.0,46,46,46,46,47,360,47,47,46,186
1030,2.8,3.2,2.4,6.0,2.5,1.0,1.9,2.8,2.6,2.1,46,46,46,46,46,120,46,46,46,186
1031,2.9,3.4,2.6,5.9,3.2,1.1,2.0,2.8,2.5,1.9,46,46,46,46,47,240,47,47,46,186
1032,2.9,3.2,2.7,6.1,3.1,1.0,1.9,2.4,2.5,1.9,47,46,46,46,46,240,46,46,46,120
1033,2.7,3.3,2.8,6.0,3.0,1.1,2.2,2.9,2.7,2.1,46,46,47,46,46,240,46,46,46,120
1034,2.7,3.2,2.8,5.8,3.1,1.1,2.3,3.1,2.8,2.0,46,46,47,46,47,120,46,47,46,120
1035,2.9,3.2,2.8,6.0,2.2,1.1,2.0,2.7,2.7,2.0,46,46,47,46,46,360,46,46,46,120
1036,2.7,3.3,2.7,6.0,3.1,1.0,1.9,2.8,2.7,2.2,46,47,47,46,47,360,47,47,46,120
1037,2.9,3.2,2.6,5.9,3.1,1.0,2.3,3.1,2.6,2.0,47,46,46,46,47,360,47,47,46,120
1038,2.7,3.2,2.3,6.1,2.9,1.1,2.0,2.6,2.7,2.0,47,46,46,46,47,360,46,46,46,120
1039,2.9,3.4,3.0,6.1,2.6,1.3,2.1,2.9,2.7,2.3,46,46,47,46,46,360,46,46,46,120
1040,2.8,3.4,2.7,5.9,3.4,1.0,2.0,2.9,2.7,1.9,46,46,46,46,47,120,46,46,46,186
1041,2.7,3.5,2.9,6.1,2.8,1.1,2.2,2.7,2.5,2.1,46,47,47,46,46,120,46,46,46,186
1042,2.8,3.4,3.0,5.9,3.0,1.3,2.0,2.9,2.9,1.9,47,46,46,46,47,360,47,47,46,186
1043,2.7,3.3,2.6,6.1,2.8,1.0,2.0,2.9,2.5,1.9,47,46,46,46,47,120,46,46,46,186
1044,2.8,3.4,2.8,6.1,2.7,1.0,1.9,2.6,2.6,2.1,46,46,47,46,46,360,46,46,46,186
1045,2.8,3.4,2.7,6.1,3.2,1.2,2.3,3.1,2.9,2.1,46,47,47,46,46,360,46,46,46,186
1046,2.8,3.4,3.0,5.9,3.2,1.1,2.2,3.0,2.5,2.1,46,46,46,46,47,360,47,47,46,186
1047,2.6,3.5,3.0,6.2,2.3,1.0,2.1,2.6,2.5,1.9,46,46,47,46,46,360,46,46,46,186
1048,2.8,3.6,3.1,6.0,3.3,1.1,2.4,2.9,2.6,2.1,47,46,46,46,47,360,46,47,46,186
1049,2.9,3.2,2.5,6.3,3.2,1.1,2.4,2.8,2.7,1.9,47,46,46,46,47,360,46,46,46,186
1050,2.7,3.5,3.0,6.2,2.5,1.1,2.0,2.8,2.5,2.1,46,46,47,46,46,120,46,46,46,186
1051,3.0,3.3,2.4,6.0,3.3,1.3,2.2,2.9,2.6,1.8,46,46,46,46,47,120,46,47,46,186
1052,2.8,3.6,2.9,6.2,2.8,1.0,2.0,2.6,2.5,1.9,46,46,47,46,46,120,46,46,46,186
1053,2.9,3.5,2.7,6.0,3.2,1.1,2.1,2.7,2.4,2.0,46,47,47,46,47,360,46,46,46,186
1054,2.7,3.6,2.6,6.0,2.8,1.1,1.9,2.5,2.6,2.0,46,46,46,46,47,360,47,47,46,186
1055,2.9,3.1,2.5,6.0,3.0,0.9,2.2,3.2,2.7,1.9,47,46,46,46,47,360,46,47,46,186
1056,2.9,3.1,2.6,6.1,2.5,1.2,2.2,2.7,2.7,2.1,46,46,46,46,46,360,46,46,46,186
1057,2.8,3.2,2.7,6.2,3.6,1.1,2.0,2.9,2.5,1.8,46,46,46,46,47,360,46,46,46,120
1058,2.9,3.3,2.7,6.4,2.6,1.0,1.9,2.6,2.6,2.1,46,46,47,46,46,360,46,46,46,120
1059,2.8,3.2,2.7,6.2,3.1,1.1,2.1,2.9,2.5,1.9,46,46,47,46,46,360,46,46,46,120
1060,2.9,3.2,2.8,6.2,3.1,1.1,2.3,2.9,2.8,2.0,46,46,47,46,47,360,47,47,46,120
1061,2.8,3.2,2.7,6.0,3.2,1.0,1.9,2.6,2.8,2.0,47,46,46,46,47,360,46,47,46,120
1062,2.9,3.3,2.6,6.1,2.9,1.1,1.8,2.5,2.6,2.1,47,46,46,46,46,360,46,46,46,120
1063,2.7,3.2,2.7,6.2,3.1,1.1,2.0,2.9,2.6,2.1,46,47,47,46,47,360,47,46,46,120
1064,2.9,3.2,2.3,6.1,3.3,1.0,2.0,2.7,2.6,2.0,47,46,46,46,47,360,46,46,46,120
1065,2.9,3.3,2.6,6.1,2.9,1.1,2.1,2.8,2.6,2.1,47,46,46,46,46,120,46,46,46,120
1066,2.8,3.6,2.8,6.0,3.0,1.1,2.1,2.7,2.6,2.1,46,47,47,46,46,120,46,46,46,120
1067,2.6,3.4,2.9,6.2,3.2,1.2,2.2,3.1,3.0,2.0,46,47,47,46,47,120,46,46,46,120
1068,3.0,3.5,2.7,5.9,3.4,1.2,2.3,3.2,2.7,1.9,47,46,46,46,47,120,47,47,46,120
1069,2.7,3.1,2.7,5.9,3.0,1.3,2.2,3.0,2.6,2.0,47,46,46,46,47,360,46,47,46,120
1070,2.6,3.3,3.0,6.0,2.6,1.1,2.2,2.8,2.5,1.7,47,47,47,47,47,120,47,47,47,120
1071,2.3,3.5,3.2,6.2,2.3,1.1,2.1,2.9,2.4,1.8,48,47,47,47,47,120,47,47,47,120
1072,2.7,3.2,2.6,6.0,2.6,1.1,2.0,3.0,2.6,1.8,47,48,48,47,47,120,47,47,48,120
1073,2.6,3.5,2.9,6.0,2.8,1.1,2.3,3.2,2.6,1.7,48,47,47,47,47,120,47,47,47,120
1074,2.8,3.5,2.6,5.9,2.5,0.9,2.1,2.9,2.4,1.6,47,48,47,47,47,120,48,48,47,120
1075,2.5,3.4,3.3,6.1,2.2,1.1,2.1,3.0,2.4,1.8,47,47,47,47,47,120,47,47,47,120
1076,2.8,3.2,2.4,5.8,2.6,1.0,2.3,3.0,2.5,1.5,47,48,48,48,47,120,47,47,48,120
1077,3.0,3.1,2.2,5.9,2.3,1.0,1.8,2.8,2.5,1.8,47,47,48,47,47,120,47,47,47,120
1078,2.6,3.3,2.9,6.2,1.8,1.1,2.1,2.9,2.6,1.8,48,47,47,47,48,120,47,48,47,120
1079,2.9,3.3,2.6,5.7,2.6,1.0,2.3,3.1,2.7,1.8,47,48,48,47,47,120,48,47,47,120
1080,2.6,3.4,3.0,5.9,2.5,1.1,2.2,2.9,2.5,1.8,48,47,47,48,47,120,47,47,47,120
1081,2.7,3.7,3.1,6.0,2.0,1.1,2.1,2.9,2.5,1.6,48,47,47,47,48,120,47,48,47,120
1082,2.8,3.4,2.5,5.8,2.4,1.2,2.0,3.0,2.6,1.6,47,48,48,48,47,120,48,48,48,120
1083,2.4,3.4,3.1,5.9,2.0,1.0,2.0,2.9,2.3,1.9,48,48,48,48,47,360,48,48,48,120
1084,2.6,3.5,3.0,5.7,2.0,1.1,2.3,2.8,2.4,1.5,48,48,48,48,47,360,48,49,48,120
1085,2.3,3.4,3.1,5.8,2.2,1.0,2.2,2.8,2.5,1.5,49,48,48,48,47,360,48,49,48,120
1086,2.3,3.3,3.2,5.6,1.8,1.0,2.3,2.8,2.4,1.6,49,48,48,49,47,360,48,48,48,120
1087,2.6,3.3,3.1,5.7,1.9,1.1,2.1,2.9,2.4,1.5,48,48,49,48,47,360,48,48,48,120
1088,2.5,3.3,3.0,5.7,2.1,1.0,2.1,2.9,2.4,1.4,48,48,48,48,47,360,48,48,48,120
1089,2.4,3.7,3.2,5.8,2.2,1.3,2.0,3.1,2.5,1.5,48,48,48,48,47,360,48,49,48,120
1090,2.4,3.7,3.2,5.7,2.1,0.8,2.1,2.9,2.3,1.5,48,49,49,49,47,360,48,48,49,120
1091,2.5,3.3,3.1,5.7,1.9,0.9,2.3,3.0,2.4,1.6,48,49,49,48,47,360,48,48,49,120
1092,2.4,3.3,3.1,5.5,1.8,0.9,2.0,2.6,2.2,1.6,48,48,48,48,47,360,49,48,48,120
1093,2.7,3.3,3.1,5.8,1.9,0.9,2.0,2.8,2.4,1.7,49,48,48,49,47,360,49,49,49,120
