CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
3673,0.8,3.2,0.9,1.2,0.8,1.2,1,2.2,1.2,0.9,0.7,1,77,153,77,13,153,153,77,77,153,153,153,153
3674,0.8,3.2,1,1,0.8,1.1,1,2.3,1.2,0.8,0.8,1.2,77,77,77,13,153,153,77,77,153,153,153,153
3675,0.9,3.2,0.9,1.1,0.9,1.1,0.9,2.3,1.3,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3676,0.9,3.2,0.9,1.1,0.8,1.2,0.9,2.1,1.2,0.9,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3677,0.8,3.2,0.8,1.1,0.7,1.1,1.1,2.1,1.1,0.8,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3678,0.9,3.3,0.8,1.1,0.8,1.1,1,2.3,1.2,0.9,0.8,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3679,0.8,3.1,0.8,1.1,0.8,1.1,1,2.2,1.2,1,0.8,1,77,153,77,13,153,153,77,77,153,153,153,153
3680,0.8,3.1,0.8,1.1,0.8,1.1,1,2.1,1.1,0.9,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3681,0.9,3.2,0.9,1.2,0.8,1.2,1,2.2,1.3,0.9,0.7,1,77,153,77,13,153,153,77,77,153,153,153,153
3682,0.8,3.2,0.8,1.1,0.8,1.1,1,2.2,1.3,0.9,0.8,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3683,0.8,3.1,0.8,1.1,0.8,1.1,0.9,2.1,1.1,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3684,0.7,3.2,0.9,1,0.8,1.1,1,2.3,1.1,0.9,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3685,0.7,3.2,0.9,1.1,0.8,1.1,0.9,2.3,1.2,0.9,0.7,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3686,0.8,3.1,0.9,1.1,0.7,1.1,0.9,2.3,1.3,0.8,0.7,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3687,0.7,3.1,0.9,1.1,0.7,1.1,1,2.3,1.3,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3688,0.8,3.1,0.8,1.1,0.7,1.2,1,2.2,1.2,0.9,0.8,1,77,153,77,13,153,153,77,77,153,153,153,153
3689,0.8,3.2,1,1,0.8,1.1,1,2.3,1.3,0.8,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3690,0.8,3.1,0.9,1.1,0.7,1.1,0.9,2.3,1.2,0.9,0.8,1,77,153,77,13,153,153,77,77,153,153,153,153
3691,0.8,3.1,0.9,1.2,0.7,1.1,1,2.2,1.1,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3692,0.8,3.2,0.9,1.1,0.8,1.1,1,2.2,1.1,0.8,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3693,0.8,3.2,0.9,1.2,0.8,1.2,1,2.2,1.2,0.9,0.8,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3694,0.8,3.2,1.1,1.2,0.8,1.2,1,2.4,1.4,0.8,0.8,1.2,77,77,77,13,153,153,77,77,153,153,153,153
3695,0.8,3.2,0.9,1.1,0.8,1.1,1,2.3,1.2,1,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3696,0.8,3.2,0.9,1.1,0.8,1.2,0.9,2.2,1.1,1,0.7,1,77,153,77,13,153,153,77,77,153,153,153,153
3697,0.9,3.2,0.9,1.1,0.8,1.1,1,2.2,1.1,1,0.8,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3698,0.9,3.2,0.9,1.2,0.8,1.1,1,2.2,1.2,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3699,0.8,3.1,1,1,0.8,1.1,0.9,2.2,1.2,0.9,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3700,0.8,3.1,0.9,1.2,0.8,1.1,1,2.1,1.1,0.9,0.8,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3701,0.8,3.3,0.9,1.2,0.9,1.2,1.1,2.3,1.4,0.9,0.7,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3702,0.9,3.3,0.9,1,0.8,1.1,1,2.2,1.1,1,0.7,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3703,0.8,3.1,1,1,0.8,1.1,1,2,1.1,0.8,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3704,0.8,3.3,0.8,1.1,0.8,1.1,1,2.3,1.2,0.9,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3705,0.8,3.2,0.8,1,0.8,1.2,1,2.3,1.2,0.8,0.8,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3706,0.8,3.2,0.9,1.1,0.8,1.2,1,2.2,1.3,0.9,0.7,1,77,153,77,13,153,153,77,77,153,153,153,153
3707,0.8,3.1,0.8,1,0.8,1.2,1,2.2,1.1,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3708,0.8,3.2,1,1.2,0.7,1.1,1,2.1,1.3,0.9,0.7,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3709,0.8,3.2,1,1.1,0.8,1.2,1,2.2,1.3,0.9,0.8,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3710,0.8,3.3,1,1.2,0.8,1.1,1,2.3,1.2,0.8,0.7,1,77,153,77,13,153,153,77,77,153,153,153,153
3711,0.8,3.2,0.9,1,0.8,1.2,1,2.3,1.2,1,0.8,1.2,77,153,77,13,153,153,77,77,153,153,153,153
3712,0.8,3.1,0.9,1.1,0.8,1.2,1,2.2,1.1,0.9,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3713,0.8,3.2,0.8,1.1,0.7,1.2,1,2.3,1.1,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3714,0.8,3.4,0.9,1.1,0.8,1.2,1,2.3,1.2,1,0.7,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3715,0.8,3.2,0.8,1.1,0.7,1.2,1,2.2,1.2,0.9,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3716,0.8,3.2,0.9,1.2,0.8,1.1,0.9,2.3,1.2,0.9,0.8,1.1,77,77,77,13,153,153,77,77,153,153,153,153
3717,0.8,3.3,0.9,1,0.9,1.1,1,2.4,1.2,1,0.8,1.1,77,153,77,13,153,153,77,77,153,153,153,153
3718,0.8,3.3,0.9,1.1,0.8,1,1,2.2,1.2,1,0.7,1.1,77,77,77,13,77,154,77,77,77,154,154,77
3719,0.8,3.4,0.9,1.1,0.8,1.2,0.9,2.2,1.2,0.9,0.7,1,77,77,77,13,77,155,77,77,77,155,155,77
3720,0.8,3.5,1,1.1,0.8,1.1,1,2.3,1.2,1,0.7,1.1,78,78,78,13,78,156,78,78,78,156,156,78
3721,0.9,3.5,1,1.2,0.8,1.1,1,2.4,1.2,0.9,0.7,1.1,78,78,78,13,78,157,78,78,78,157,157,78
3722,0.9,3.7,1,1.2,0.7,1,1.1,2.4,1.1,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3723,0.9,3.6,0.9,1.2,0.9,1,1,2.4,1.2,1,0.6,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3724,0.9,3.5,0.9,1.1,0.8,1,1,2.5,1.2,0.8,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3725,0.9,3.6,1,1.2,0.8,1.1,0.9,2.4,1.1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3726,0.9,3.6,1,1.2,0.8,1.2,1,2.4,1.1,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3727,0.9,3.5,0.9,1.2,0.8,1.1,0.9,2.5,1.1,0.9,0.8,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3728,0.9,3.6,0.9,1.3,0.8,1.2,1,2.4,1.2,1,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3729,0.8,3.5,0.9,1.1,0.9,1.3,1.1,2.4,1.2,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3730,0.8,3.5,0.9,1.2,0.8,1.1,1,2.5,1.1,1,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3731,0.9,3.6,0.8,1.1,0.8,1.2,1,2.5,1.1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3732,1,3.5,0.9,1.2,0.8,1.1,1,2.7,1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3733,0.8,3.7,1,1.2,0.8,1.1,1.1,2.5,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3734,0.9,3.5,1,1.2,0.8,1.1,1,2.5,1.1,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3735,0.9,3.7,1,1.3,0.9,1.1,1,2.6,1.1,1,0.7,1.3,79,79,79,13,157,157,79,79,157,157,157,157
3736,0.9,3.7,1.1,1.2,0.8,1.2,1,2.5,1.2,0.9,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,79
3737,0.8,3.5,0.9,1.2,0.8,1.2,1.1,2.6,1.1,1,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3738,0.8,3.6,1,1.2,0.9,1.2,1,2.5,1.2,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3739,0.9,3.5,0.9,1.2,0.8,1.1,1,2.4,1.1,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3740,0.8,3.8,0.9,1.3,0.8,1.1,1,2.5,1.2,0.9,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3741,0.8,3.6,0.9,1.3,0.8,1.1,1,2.6,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3742,0.9,3.6,0.8,1.2,0.8,1.2,0.9,2.4,1,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3743,0.9,3.6,0.9,1.2,0.8,1.2,0.9,2.4,1.1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3744,1,3.5,1,1.1,0.8,1.1,1,2.5,1.1,0.9,0.9,1.1,79,79,79,13,157,157,79,79,157,157,157,79
3745,0.9,3.6,0.9,1.2,0.8,1.2,1,2.5,1.1,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,79
3746,0.9,3.6,0.9,1.1,0.8,1.1,1,2.5,1,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3747,0.9,3.6,1,1.1,0.9,1.2,1,2.5,1.1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3748,0.9,3.6,1,1.1,0.9,1.1,1.1,2.5,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3749,0.9,3.7,1,1.2,0.8,1.1,1,2.5,1.1,1,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3750,0.9,3.6,1,1.3,0.9,1.1,1.1,2.5,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3751,0.8,3.6,1,1.1,0.8,1.1,1,2.6,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3752,0.9,3.7,1,1.2,0.9,1.1,1.1,2.7,1.2,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,79
3753,0.9,3.6,0.9,1.2,0.9,1.2,1,2.6,1.2,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3754,0.8,3.6,0.9,1.3,0.9,1.1,1.1,2.5,1.1,1,0.8,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3755,0.8,3.6,0.9,1.1,0.8,1.2,0.9,2.4,1.2,0.9,0.7,1.3,79,79,79,13,157,157,79,79,157,157,157,157
3756,0.9,3.7,0.8,1.2,0.8,1.2,0.9,2.5,1.1,1,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3757,0.9,3.6,0.9,1.2,0.9,1.1,1,2.5,1.2,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,79
3758,0.9,3.6,0.9,1.2,0.9,1.2,1,2.5,1.2,1.1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,79
3759,0.8,3.6,0.9,1.2,0.8,1.2,1,2.5,1.1,0.9,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3760,0.9,3.5,0.9,1.4,0.8,1.2,1.1,2.5,1.1,0.9,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,79
3761,0.9,3.6,0.9,1.2,0.9,1.1,1.1,2.5,1.1,0.9,0.7,1.3,79,79,79,13,157,157,79,79,157,157,157,157
3762,0.9,3.6,1,1.2,0.9,1.1,1.1,2.5,1.2,0.9,0.8,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3763,0.9,3.6,1,1.3,0.9,1.1,1,2.5,1.1,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3764,0.9,3.6,1,1.2,0.9,1.2,1.2,2.5,1.1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3765,0.9,3.6,1,1.2,1,1.1,1.1,2.5,1.1,0.9,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3766,0.8,3.5,0.9,1.2,0.9,1.2,1,2.6,1.2,0.9,0.7,1.1,79,79,79,13,157,157,79,79,157,157,157,157
3767,0.8,3.6,0.9,1.2,0.9,1.1,1,2.5,1.1,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,79
3768,0.8,3.6,0.9,1.3,0.9,1.2,1,2.5,1.1,1,0.7,1.3,79,79,79,13,157,157,79,79,157,157,157,157
3769,0.8,3.5,0.8,1.2,0.8,1.1,1,2.5,1.1,0.8,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3770,0.8,3.6,0.9,1.2,0.9,1.2,1,2.6,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3771,0.9,3.6,0.9,1.2,0.8,1.2,1,2.5,1.2,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3772,0.8,3.7,0.9,1.2,0.9,1.1,1.1,2.5,1.1,1,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3773,0.9,3.7,0.8,1.3,0.8,1.1,1,2.6,1.1,1.1,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,79
3774,0.9,3.6,0.9,1.2,0.8,1.2,0.9,2.7,1.1,1,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3775,1,3.7,1,1.2,0.8,1.2,1,2.5,1.2,1,0.8,1.1,79,79,79,13,157,157,79,79,157,157,157,79
3776,0.9,3.6,0.9,1.3,0.8,1.2,1.1,2.6,1.3,0.9,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3777,0.9,3.6,1,1.2,0.9,1.2,1,2.4,1.2,0.9,0.7,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3778,1,3.7,1,1.1,0.9,1.1,1,2.5,1.2,1,0.8,1.2,79,79,79,13,157,157,79,79,157,157,157,157
3779,0.9,3.7,0.9,1.4,0.8,1.2,1,2.6,1.2,1,0.7,1.2,79,79,79,13,79,158,79,79,79,79,158,79
3780,0.9,3.7,0.9,1.2,0.9,1.1,1,2.8,1.2,1,0.7,1.3,79,79,79,13,79,159,79,79,79,79,159,79
3781,0.9,3.9,0.9,1.2,0.9,1.1,1,2.8,1,0.9,0.7,1.3,80,80,80,13,80,13,80,80,80,80,160,80
3782,0.9,3.9,0.9,1.2,0.9,1.1,1.1,2.9,1.1,1,0.8,1.4,80,80,80,13,80,13,80,80,80,80,161,80
3783,0.9,3.9,1,1.3,0.9,1,1,2.9,1.2,1,0.7,1.4,81,81,81,13,161,161,81,81,81,161,161,81
3784,0.9,3.8,0.9,1.2,0.9,1.1,1.1,2.9,1.2,1,0.7,1.3,81,81,81,13,161,161,81,81,161,161,161,81
3785,0.9,3.7,0.9,1.4,0.9,1.1,1,2.9,1.1,1,0.7,1.5,81,81,81,14,161,161,81,81,161,161,161,81
3786,0.9,3.9,0.9,1.3,0.8,1,1.1,2.9,1.2,1,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3787,1,3.9,0.9,1.3,0.8,1,0.9,3,1,1,0.8,1.3,81,81,81,14,161,161,81,81,161,161,161,81
3788,0.9,3.9,0.9,1.2,0.9,1,1.1,2.9,1.1,0.9,0.7,1.5,81,81,81,14,161,161,81,81,161,161,161,81
3789,1,3.9,1,1.3,0.9,1.1,1,3,1.3,1,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3790,1,3.9,0.9,1.3,0.9,1.1,1.1,2.9,1.1,1,0.8,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3791,0.9,3.8,0.9,1.5,0.8,1.1,1,3,1.1,0.9,0.7,1.5,81,81,81,14,161,161,81,81,161,161,161,81
3792,1,3.8,0.9,1.3,0.9,1.1,1.1,3,1.1,0.9,0.8,1.5,81,81,81,14,161,161,81,81,161,161,161,81
3793,1,3.7,0.9,1.3,0.8,1.1,1,2.9,1.1,0.9,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3794,0.9,3.8,0.9,1.2,0.9,1,1.1,2.9,1.1,1.1,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3795,0.9,3.7,0.9,1.3,1,1.1,1,2.8,1.2,1,0.7,1.3,81,81,81,14,161,161,81,81,161,161,161,81
3796,0.9,3.6,0.9,1.3,0.8,1.1,1,2.9,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3797,0.9,3.8,0.9,1.3,0.9,1,1,2.9,1.1,0.9,0.7,1.5,81,161,81,14,161,161,81,81,161,161,161,81
3798,0.9,3.8,0.8,1.3,0.9,1.1,1,2.8,1.1,0.9,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3799,1,4,0.9,1.3,0.9,1.1,1.1,3,1.2,1,0.8,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3800,0.9,3.8,0.9,1.4,0.9,1,1,3,1.1,1,0.8,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3801,1,3.7,0.8,1.2,0.9,1,1,2.9,1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3802,1,3.9,0.9,1.3,0.9,1.1,1,2.9,1.1,1,0.7,1.5,81,161,81,14,161,161,81,81,161,161,161,81
3803,1,3.8,0.9,1.3,0.9,1,1.1,2.9,1.1,1,0.7,1.3,81,81,81,14,161,161,81,81,161,161,161,81
3804,1,4,1.1,1.3,0.9,1.1,1,3.1,1.2,1,0.7,1.5,81,81,81,14,161,161,81,81,161,161,161,81
3805,1,3.7,0.9,1.3,0.8,1.1,1,2.9,1.1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3806,1.1,3.8,0.9,1.3,0.9,1,1,3,1.1,1,0.8,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3807,1,3.8,0.9,1.4,0.9,1.1,1,2.9,1.1,1,0.7,1.5,81,81,81,14,161,161,81,81,161,161,161,81
3808,1,3.8,1,1.3,0.9,1,1.1,2.9,1.1,1,0.8,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3809,1,3.8,0.9,1.3,0.9,1,1.1,3,1.2,1,0.8,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3810,1,3.8,0.9,1.4,1,1,1.1,2.9,1.1,1,0.7,1.6,81,81,81,14,161,161,81,81,161,161,161,81
3811,0.9,3.8,1,1.4,0.8,1.1,1,3.1,1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3812,0.9,3.9,0.8,1.3,0.9,1,1,3,1,0.9,0.8,1.3,81,161,81,14,161,161,81,81,161,161,161,81
3813,0.9,3.8,0.9,1.3,0.9,1,1.1,2.8,1.1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3814,1,3.7,0.8,1.3,0.9,1.1,1,2.9,1.1,1,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3815,0.9,3.9,0.9,1.2,0.9,1,1,3,1.1,1,0.7,1.3,81,161,81,14,161,161,81,81,161,161,161,81
3816,0.9,3.7,0.9,1.2,0.9,1.1,1,2.9,1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3817,0.9,3.8,0.9,1.3,0.9,1.1,1,2.9,1.1,0.9,0.7,1.5,81,161,81,14,161,161,81,81,161,161,161,81
3818,0.9,3.7,0.8,1.3,0.9,1,1,2.8,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3819,1,3.8,0.9,1.4,0.9,1.1,1,2.9,1.1,1,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3820,1,3.8,0.9,1.2,0.9,1,1,2.8,1.2,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3821,1,3.8,1,1.4,0.9,1,1,3,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3822,1,3.7,1,1.2,0.8,1,1.1,2.8,1.1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3823,1,3.8,1,1.2,0.9,1.1,1,2.9,1.1,1,0.8,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3824,1,3.7,0.9,1.4,0.9,1.1,1,2.9,1.1,1,0.7,1.3,81,161,81,14,161,161,81,81,161,161,161,81
3825,1,3.9,0.9,1.3,0.8,1,0.9,2.8,1.1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3826,0.9,3.7,0.9,1.3,0.9,1,1,2.9,1,1.1,0.7,1.4,81,81,81,14,161,161,81,81,161,161,161,81
3827,1,3.8,0.9,1.3,0.9,1.1,1,2.9,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3828,1,3.8,0.8,1.4,0.8,1.1,1,2.9,1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3829,1,3.9,0.9,1.4,0.9,1,1,2.9,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3830,1,3.8,0.9,1.2,0.9,1.1,1,2.9,1.1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3831,1,3.9,0.9,1.3,0.8,1,1,2.9,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3832,1,3.8,1,1.4,0.9,1.1,1,3,1.1,1,0.8,1.3,81,161,81,14,161,161,81,81,161,161,161,81
3833,1,3.9,0.9,1.4,0.9,1.1,1,3,1.1,1,0.8,1.3,81,161,81,14,161,161,81,81,161,161,161,81
3834,1.1,3.8,1,1.3,0.9,1.1,1.1,2.9,1.2,0.9,0.7,1.5,81,161,81,14,161,161,81,81,161,161,161,81
3835,1,3.8,0.9,1.3,0.9,1,1.1,3,1.1,1,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3836,1,3.8,0.9,1.3,0.9,1,1,2.9,1.2,1,0.7,1.5,81,161,81,14,161,161,81,81,161,161,161,81
3837,1,3.7,0.9,1.3,1,1.1,1,2.9,1.1,0.9,0.7,1.4,81,161,81,14,161,161,81,81,161,161,161,81
3838,1,3.8,0.9,1.4,0.9,1,1.1,3,1.2,1,0.8,1.5,81,81,81,14,81,162,81,81,81,162,162,81
3839,1,3.8,1,1.3,0.9,1,1,3,1.1,1,0.7,1.4,81,163,81,14,163,163,81,81,163,163,163,81
3840,1,3.8,0.9,1.4,1,1.1,1.1,3.1,1.2,1,0.8,1.4,82,82,82,14,82,82,82,82,82,82,164,82
3841,1,4.1,0.9,1.3,0.9,1.1,1.1,3.2,1.2,1,0.7,1.5,82,165,82,14,82,82,82,82,165,165,165,82
3842,1.1,3.8,0.8,1.3,0.9,1.2,1.1,3.1,1,1,0.8,1.5,83,165,83,248,83,83,83,83,165,83,165,83
3843,1,3.9,0.9,1.2,0.9,1.2,1.1,3.1,1.1,1.1,0.7,1.4,83,165,83,14,83,83,83,83,165,83,165,83
3844,1,3.8,0.9,1.2,0.9,1.2,1,3.2,1,1,0.8,1.4,83,165,83,14,83,83,83,83,83,165,165,83
3845,1,3.9,0.8,1.3,0.9,1.3,1.2,3.2,1.1,1.1,0.8,1.4,83,165,83,14,83,83,83,83,83,165,165,83
3846,1,4,0.8,1.3,1,1.3,1,3.2,1.2,1.1,0.7,1.5,83,165,83,14,83,83,83,83,165,165,165,83
3847,1.1,3.9,0.9,1.3,0.9,1.2,1,3.2,1.1,1,0.7,1.5,83,165,83,14,83,83,83,83,165,165,165,83
3848,1,3.8,0.9,1.3,0.9,1.4,1,3.2,1.2,1,0.8,1.5,83,165,83,14,83,83,83,83,165,83,165,83
3849,1.1,4,0.9,1.2,0.9,1.2,1,3.2,1.2,1,0.8,1.5,83,165,83,14,83,83,83,83,165,83,165,83
3850,1.1,3.9,0.9,1.4,1,1.3,1,3.4,1,1,0.8,1.5,83,165,83,14,83,83,83,83,83,165,165,83
3851,1,4,1,1.3,0.9,1.2,1.1,3.1,1.1,1.1,0.7,1.5,83,165,83,14,83,83,83,83,83,165,165,83
3852,1.1,4,0.8,1.3,0.9,1.3,1.1,3.2,1.1,1.1,0.8,1.5,83,165,83,14,83,83,83,83,165,165,165,83
3853,1.1,4,0.9,1.3,0.9,1.3,1,3.1,1.2,1,0.8,1.6,83,165,83,14,83,83,83,83,165,165,165,83
3854,1.1,3.9,1,1.3,0.9,1.2,1,3.2,1.2,1,0.8,1.6,83,165,83,14,83,83,83,83,165,83,165,83
3855,1,3.9,0.9,1.2,1,1.3,1,3.2,1.1,0.9,0.8,1.6,83,165,83,14,83,83,83,83,165,83,165,83
3856,1,3.9,0.9,1.3,0.9,1.2,1.1,3.2,1,1,0.8,1.5,83,165,83,14,83,83,83,83,83,165,165,83
3857,1.1,4,0.9,1.3,1,1.2,1.1,3.2,1.1,1.1,0.7,1.5,83,165,83,14,83,83,83,83,83,165,165,83
3858,1,4.1,1,1.2,0.9,1.2,1.1,3.1,1.2,1.1,0.7,1.5,83,165,83,14,83,83,83,83,165,165,165,83
3859,1,3.9,0.9,1.3,0.9,1.3,1,3.1,1.1,1.1,0.8,1.6,83,165,83,14,83,83,83,83,165,165,165,83
3860,1,3.8,0.9,1.2,1,1.2,1,3.2,1.1,1,0.8,1.6,83,165,83,14,83,83,83,83,165,83,165,83
3861,1,3.9,0.8,1.2,0.9,1.3,1,3.1,1.1,1,0.8,1.5,83,165,83,14,83,83,83,83,165,83,165,83
3862,1,3.9,0.9,1.2,0.9,1.2,1.1,3.2,1,1,0.8,1.5,83,165,83,14,83,83,83,83,83,165,165,83
3863,1,4,0.9,1.2,0.9,1.3,1.1,3.1,1,1.1,0.8,1.6,83,165,83,14,83,83,83,83,83,165,165,83
3864,1.1,4.1,0.9,1.3,0.9,1.3,1.1,3.2,1.1,1.1,0.8,1.5,83,165,83,14,83,83,83,83,165,165,165,83
3865,1,4,1,1.2,0.9,1.3,1.1,3.2,1.3,1.1,0.8,1.6,83,165,83,14,83,83,83,83,165,83,165,83
3866,1,4,0.9,1.2,1,1.3,1.1,3.1,1.1,1,0.8,1.6,83,165,83,14,83,83,83,83,165,83,165,83
