Micom ODU2 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,,,,,,,,,,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,,,,
189,08:31:41,1,,,16.0,171,60,2.80,295,275,12.0,7.0,8.6,9.4,9.2,CT,,,,,,,,,,0,0,0,0,,,,
190,08:31:43,1,,,16.0,171,60,2.80,295,275,11.8,7.0,7.0,9.4,9.8,CT,,,,,,,,,,0,0,0,0,,,,
191,08:31:45,1,,,16.0,172,60,2.80,295,275,11.8,7.0,7.0,9.4,9.8,CT,,,,,,,,,,0,0,0,0,,,,
192,08:31:47,1,,,16.0,171,60,2.80,295,275,12.0,7.0,6.6,9.6,10.2,CT,,,,,,,,,,0,0,0,0,,,,
193,08:31:49,1,,,16.0,171,60,2.80,295,275,12.0,7.0,6.6,9.6,10.2,CT,,,,,,,,,,0,0,0,0,,,,
194,08:31:51,1,,,16.0,171,60,2.80,295,275,11.8,7.2,8.4,9.4,9.2,CT,,,,,,,,,,0,0,0,0,,,,
195,08:31:53,1,,,16.0,171,60,2.80,295,275,11.8,7.0,7.2,9.4,9.8,CT,,,,,,,,,,0,0,0,0,,,,
196,08:31:55,1,,,16.0,172,60,2.76,295,275,11.8,7.0,7.2,9.2,9.8,CT,,,,,,,,,,0,0,0,0,,,,
197,08:31:57,1,,,16.0,172,60,2.76,300,275,11.8,7.0,6.6,9.4,10.0,CT,,,,,,,,,,0,0,0,0,,,,
198,08:31:59,1,,,16.0,172,60,2.76,300,275,11.8,7.0,6.6,9.4,10.0,CT,,,,,,,,,,0,0,0,0,,,,
199,08:32:01,1,,,16.2,171,60,2.80,295,275,12.0,7.0,6.6,9.6,8.4,CT,,,,,,,,,,0,0,0,0,,,,
200,08:32:03,1,,,16.0,171,60,2.80,290,275,11.8,7.0,7.0,9.6,8.4,CT,,,,,,,,,,0,0,0,0,,,,
201,08:32:05,1,,,16.0,171,60,2.80,290,275,11.8,7.0,7.0,9.6,8.4,CT,,,,,,,,,,0,0,0,0,,,,
202,08:32:07,1,,,16.2,172,60,2.80,290,275,11.8,7.2,7.2,9.6,9.8,CT,,,,,,,,,,0,0,0,0,,,,
203,08:32:09,1,,,16.2,172,60,2.80,290,275,11.8,7.2,7.2,9.6,9.8,CT,,,,,,,,,,0,0,0,0,,,,
204,08:32:11,1,,,16.0,171,60,2.80,290,275,12.0,7.2,6.8,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
205,08:32:13,1,,,16.2,171,60,2.80,290,270,12.0,7.0,6.4,9.8,10.4,CT,,,,,,,,,,0,0,0,0,,,,
206,08:32:15,1,,,16.2,171,60,2.80,290,270,12.0,7.0,6.4,9.8,10.4,CT,,,,,,,,,,0,0,0,0,,,,
207,08:32:17,1,,,16.0,172,60,2.80,290,270,12.0,7.0,8.6,9.8,8.2,CT,,,,,,,,,,0,0,0,0,,,,
208,08:32:19,1,,,16.0,172,60,2.80,290,270,12.0,7.0,8.6,9.8,8.2,CT,,,,,,,,,,0,0,0,0,,,,
209,08:32:21,1,,,16.2,171,60,2.80,290,270,12.0,7.0,6.6,9.8,10.2,CT,,,,,,,,,,0,0,0,0,,,,
210,08:32:23,1,,,16.2,171,60,2.80,290,270,12.0,7.0,7.6,9.8,10.2,CT,,,,,,,,,,0,0,0,0,,,,
211,08:32:25,1,,,16.0,171,60,2.80,295,275,12.0,7.0,7.6,9.6,10.2,CT,,,,,,,,,,0,0,0,0,,,,
212,08:32:27,1,,,16.2,172,60,2.80,295,275,12.0,7.0,7.6,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
213,08:32:29,1,,,16.2,172,60,2.80,295,275,12.0,7.0,7.6,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
214,08:32:31,1,,,16.0,172,60,2.80,290,275,12.0,7.2,7.2,9.6,10.4,CT,,,,,,,,,,0,0,0,0,,,,
215,08:32:33,1,,,16.0,172,60,2.80,290,275,12.0,7.0,7.4,9.6,9.8,CT,,,,,,,,,,0,0,0,0,,,,
216,08:32:35,1,,,16.2,171,60,2.80,295,275,12.0,7.0,7.4,9.6,9.8,CT,,,,,,,,,,0,0,0,0,,,,
217,08:32:37,1,,,16.0,171,60,2.80,300,275,12.2,7.2,6.2,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
218,08:32:39,1,,,16.0,171,60,2.80,300,275,12.2,7.2,6.2,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
219,08:32:41,1,,,16.2,172,60,2.80,295,275,12.0,7.0,7.6,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
220,08:32:43,1,,,16.2,171,60,2.84,295,270,12.2,7.2,6.6,9.8,10.0,CT,,,,,,,,,,0,0,0,0,,,,
221,08:32:45,1,,,16.2,171,60,2.84,295,270,12.2,7.2,6.6,9.8,10.0,CT,,,,,,,,,,0,0,0,0,,,,
222,08:32:47,1,,,16.2,171,60,2.84,295,270,12.2,7.2,8.6,9.8,7.8,CT,,,,,,,,,,0,0,0,0,,,,
223,08:32:49,1,,,16.2,171,60,2.84,295,270,12.2,7.2,8.6,9.8,7.8,CT,,,,,,,,,,0,0,0,0,,,,
224,08:32:51,1,,,16.0,172,60,2.80,295,275,12.0,7.2,7.0,9.6,8.0,CT,,,,,,,,,,0,0,0,0,,,,
225,08:32:53,1,,,16.0,172,60,2.80,295,275,12.0,7.2,7.0,9.6,8.0,CT,,,,,,,,,,0,0,0,0,,,,
226,08:32:55,1,,,16.0,171,60,2.80,295,275,12.0,7.0,7.2,9.6,10.2,CT,,,,,,,,,,0,0,0,0,,,,
227,08:32:57,1,,,16.0,171,60,2.80,295,275,12.0,7.0,7.0,9.6,9.4,CT,,,,,,,,,,0,0,0,0,,,,
228,08:32:59,1,,,16.0,171,60,2.80,295,275,12.0,7.0,7.0,9.6,9.4,CT,,,,,,,,,,0,0,0,0,,,,
229,08:33:01,1,,,16.2,171,60,2.84,295,270,12.2,7.2,6.6,9.8,10.6,CT,,,,,,,,,,0,0,0,0,,,,
230,08:33:03,1,,,16.2,171,60,2.84,295,270,12.0,7.2,7.6,9.8,10.0,CT,,,,,,,,,,0,0,0,0,,,,
231,08:33:05,1,,,16.0,171,60,2.80,290,275,12.0,7.2,7.6,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
232,08:33:07,1,,,16.2,171,60,2.80,295,275,12.0,7.0,7.4,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
233,08:33:09,1,,,16.2,171,60,2.80,295,275,12.0,7.0,7.4,9.6,10.0,CT,,,,,,,,,,0,0,0,0,,,,
234,08:33:11,1,,,16.0,171,60,2.80,290,275,12.0,7.2,8.6,9.6,9.8,CT,,,,,,,,,,0,0,0,0,,,,
235,08:33:13,1,,,16.0,171,60,2.80,290,275,12.2,7.0,9.4,9.6,8.8,CT,,,,,,,,,,0,0,0,0,,,,
236,08:33:15,1,,,16.2,172,60,2.80,295,270,12.2,7.0,9.4,9.8,8.8,CT,,,,,,,,,,0,0,0,0,,,,
237,08:33:17,1,,,15.8,171,60,2.76,290,275,11.6,7.2,7.2,9.2,9.4,TE,,,,,,,,,,0,0,0,0,,,,
238,08:33:19,1,,,15.8,171,60,2.76,290,275,11.6,7.2,7.2,9.2,9.4,TE,,,,,,,,,,0,0,0,0,,,,
239,08:33:21,1,,,16.0,172,60,2.76,295,280,11.6,7.2,7.0,9.0,9.8,TE,,,,,,,,,,0,0,0,0,,,,
240,08:33:23,1,,,15.8,172,60,2.76,295,280,11.6,7.0,6.2,9.0,9.6,TE,,,,,,,,,,0,0,0,0,,,,
241,08:33:25,1,,,15.8,172,60,2.76,295,280,11.6,7.0,6.2,9.0,9.6,TE,,,,,,,,,,0,0,0,0,,,,
242,08:33:27,1,,,15.8,172,60,2.76,290,280,11.4,7.2,6.8,9.0,9.6,TE,,,,,,,,,,0,0,0,0,,,,
243,08:33:29,1,,,15.8,172,60,2.76,290,280,11.4,7.2,6.8,9.0,9.6,TE,,,,,,,,,,0,0,0,0,,,,
244,08:33:31,1,,,15.8,171,60,2.76,290,280,11.6,7.2,6.4,9.0,9.4,CT,,,,,,,,,,0,0,0,0,,,,
245,08:33:33,1,,,15.8,171,60,2.76,290,280,11.6,7.2,7.6,9.0,7.8,CT,,,,,,,,,,0,0,0,0,,,,
246,08:33:35,1,,,16.0,172,60,2.76,295,280,11.6,7.2,7.6,9.0,7.8,CT,,,,,,,,,,0,0,0,0,,,,
247,08:33:37,1,,,15.8,172,60,2.76,290,280,11.4,7.2,9.0,9.0,7.4,CT,,,,,,,,,,0,0,0,0,,,,
248,08:33:39,1,,,15.8,172,60,2.76,290,280,11.4,7.2,9.0,9.0,7.4,CT,,,,,,,,,,0,0,0,0,,,,
249,08:33:41,1,,,15.8,171,60,2.76,290,280,11.4,7.2,7.6,9.2,8.0,CT,,,,,,,,,,0,0,0,0,,,,
250,08:33:43,1,,,15.8,172,60,2.76,290,275,11.6,7.2,6.4,9.2,9.8,CT,,,,,,,,,,0,0,0,0,,,,
251,08:33:45,1,,,15.8,172,60,2.76,290,275,11.6,7.2,6.4,9.2,9.8,CT,,,,,,,,,,0,0,0,0,,,,
252,08:33:47,1,,,16.0,172,60,2.76,295,275,11.8,7.2,6.4,9.2,9.6,CT,,,,,,,,,,0,0,0,0,,,,
253,08:33:49,1,,,16.0,172,60,2.76,295,275,11.8,7.2,6.4,9.2,9.6,CT,,,,,,,,,,0,0,0,0,,,,
254,08:33:51,1,,,16.0,172,60,2.76,300,275,11.8,7.2,6.6,9.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
255,08:33:53,1,,,16.0,172,60,2.76,300,275,11.8,7.2,6.6,9.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
256,08:33:55,1,,,16.0,171,60,2.80,295,275,11.8,7.2,7.0,9.4,9.8,CT,,,,,,,,,,0,0,0,0,,,,
257,08:33:57,1,,,16.0,172,60,2.76,290,275,11.6,7.2,6.8,9.2,9.4,CT,,,,,,,,,,0,0,0,0,,,,
258,08:33:59,1,,,16.0,172,60,2.76,290,275,11.6,7.2,6.8,9.2,9.4,CT,,,,,,,,,,0,0,0,0,,,,
259,08:34:01,1,,,16.0,172,60,2.76,295,275,11.8,7.2,6.6,9.4,9.8,CT,,,,,,,,,,0,0,0,0,,,,
260,08:34:03,1,,,16.0,172,60,2.76,295,275,11.8,7.2,7.0,9.4,10.0,CT,,,,,,,,,,0,0,0,0,,,,
261,08:34:05,1,,,16.0,171,60,2.80,290,275,11.8,7.2,7.0,9.4,10.0,CT,,,,,,,,,,0,0,0,0,,,,
262,08:34:07,1,,,16.0,172,60,2.80,295,275,11.8,7.2,8.8,9.4,8.0,CT,,,,,,,,,,0,0,0,0,,,,
263,08:34:09,1,,,16.0,172,60,2.80,295,275,11.8,7.2,8.8,9.4,8.0,CT,,,,,,,,,,0,0,0,0,,,,
264,08:34:11,1,,,16.0,172,60,2.76,290,275,11.6,7.2,6.8,9.2,9.6,CT,,,,,,,,,,0,0,0,0,,,,
265,08:34:13,1,,,16.0,172,60,2.76,290,275,11.8,7.2,6.2,9.2,9.4,CT,,,,,,,,,,0,0,0,0,,,,
266,08:34:15,1,,,15.8,171,60,2.76,295,275,11.8,7.2,6.2,9.2,9.4,CT,,,,,,,,,,0,0,0,0,,,,
267,08:34:17,1,,,16.0,172,60,2.80,295,275,11.8,7.2,6.6,9.4,9.4,CT,,,,,,,,,,0,0,0,0,,,,
268,08:34:19,1,,,16.0,172,60,2.80,295,275,11.8,7.2,6.6,9.4,9.4,CT,,,,,,,,,,0,0,0,0,,,,
269,08:34:21,1,,,16.0,172,60,2.80,295,275,11.8,7.2,8.2,9.4,8.6,CT,,,,,,,,,,0,0,0,0,,,,
270,08:34:23,1,,,16.0,172,60,2.80,295,275,11.6,7.2,6.6,9.4,9.4,CT,,,,,,,,,,0,0,0,0,,,,
271,08:34:25,1,,,16.0,172,60,2.80,290,275,11.6,7.2,6.6,9.2,9.4,CT,,,,,,,,,,0,0,0,0,,,,
272,08:34:27,1,,,15.8,171,60,2.76,290,275,11.6,7.2,8.4,9.2,7.8,CT,,,,,,,,,,0,0,0,0,,,,
273,08:34:30,1,,,15.8,171,60,2.76,290,275,11.6,7.2,8.4,9.2,7.8,CT,,,,,,,,,,0,0,0,0,,,,
274,08:34:32,1,,,16.0,172,60,2.80,290,275,11.6,7.2,6.2,9.2,9.2,CT,,,,,,,,,,0,0,0,0,,,,
275,08:34:34,1,,,15.8,171,60,2.76,295,280,11.6,7.2,7.4,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
276,08:34:36,1,,,15.8,171,60,2.76,295,280,11.6,7.2,7.4,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
277,08:34:38,1,,,16.0,171,60,2.76,295,280,11.6,7.0,6.8,9.2,9.0,CT,,,,,,,,,,0,0,0,0,,,,
278,08:34:40,1,,,16.0,171,60,2.76,295,280,11.6,7.0,6.8,9.2,9.0,CT,,,,,,,,,,0,0,0,0,,,,
279,08:34:42,1,,,15.8,172,60,2.76,290,280,11.6,7.2,6.6,9.0,9.8,CT,,,,,,,,,,0,0,0,0,,,,
280,08:34:44,1,,,15.8,172,60,2.76,290,280,11.6,7.2,6.6,9.0,9.8,CT,,,,,,,,,,0,0,0,0,,,,
281,08:34:46,1,,,16.0,172,60,2.76,295,280,11.6,7.2,5.8,9.0,9.2,CT,,,,,,,,,,0,0,0,0,,,,
282,08:34:48,1,,,15.8,171,60,2.76,290,280,11.4,7.2,6.2,9.0,9.2,CT,,,,,,,,,,0,0,0,0,,,,
283,08:34:50,1,,,15.8,171,60,2.76,290,280,11.4,7.2,6.2,9.0,9.2,CT,,,,,,,,,,0,0,0,0,,,,
284,08:34:52,1,,,16.0,172,60,2.76,295,280,11.6,7.2,6.8,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
285,08:34:54,1,,,16.0,172,60,2.76,295,280,11.6,7.2,6.8,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
286,08:34:56,1,,,15.8,172,60,2.76,290,280,11.4,7.2,6.2,9.0,9.8,CT,,,,,,,,,,0,0,0,0,,,,
287,08:34:58,1,,,16.0,171,60,2.76,290,280,11.4,7.2,6.2,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
288,08:35:00,1,,,16.0,171,60,2.76,290,280,11.4,7.2,6.2,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
289,08:35:02,1,,,15.8,171,60,2.76,295,280,11.6,7.2,6.4,9.0,8.4,CT,,,,,,,,,,0,0,0,0,,,,
290,08:35:04,1,,,15.8,171,60,2.76,295,280,11.6,7.2,5.8,9.0,9.4,CT,,,,,,,,,,0,0,0,0,,,,
291,08:35:06,1,,,15.8,172,60,2.76,290,280,11.6,7.2,5.8,9.0,9.4,CT,,,,,,,,,,0,0,0,0,,,,
292,08:35:08,1,,,15.8,172,60,2.76,290,280,11.4,7.2,7.2,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
293,08:35:10,1,,,15.8,172,60,2.76,290,280,11.4,7.2,7.2,9.0,9.6,CT,,,,,,,,,,0,0,0,0,,,,
294,08:35:12,1,,,15.8,171,60,2.76,295,280,11.4,7.2,8.0,9.0,8.8,CT,,,,,,,,,,0,0,0,0,,,,
295,08:35:14,1,,,15.8,171,60,2.76,295,280,11.4,7.2,8.0,9.0,8.8,CT,,,,,,,,,,0,0,0,0,,,,
296,08:35:16,1,,,15.8,172,60,2.72,295,280,11.4,7.2,6.6,9.0,8.0,CT,,,,,,,,,,0,0,0,0,,,,
297,08:35:18,1,,,15.6,172,60,2.68,300,285,11.2,7.2,6.2,8.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
298,08:35:20,1,,,15.6,172,60,2.68,300,285,11.2,7.2,6.2,8.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
299,08:35:22,1,,,15.4,172,60,2.72,295,285,11.0,7.2,8.0,8.4,8.0,CT,,,,,,,,,,0,0,0,0,,,,
300,08:35:24,1,,,15.4,172,60,2.72,295,285,11.0,7.2,8.0,8.4,8.0,CT,,,,,,,,,,0,0,0,0,,,,
301,08:35:26,1,,,15.6,172,60,2.72,295,285,11.2,7.2,6.4,8.4,7.6,CT,,,,,,,,,,0,0,0,0,,,,
302,08:35:28,1,,,15.4,172,60,2.72,295,285,11.2,7.2,8.0,8.4,7.6,CT,,,,,,,,,,0,0,0,0,,,,
303,08:35:30,1,,,15.4,172,60,2.72,295,285,11.2,7.2,8.0,8.4,7.6,CT,,,,,,,,,,0,0,0,0,,,,
304,08:35:32,1,,,15.6,171,60,2.72,295,285,11.2,7.2,6.6,8.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
305,08:35:34,1,,,15.6,171,60,2.72,295,285,11.2,7.2,8.4,8.4,7.6,CT,,,,,,,,,,0,0,0,0,,,,
306,08:35:36,1,,,15.6,171,60,2.72,295,280,11.2,7.2,8.4,8.6,7.6,CT,,,,,,,,,,0,0,0,0,,,,
307,08:35:38,1,,,15.6,172,60,2.72,290,280,11.2,7.2,6.4,8.6,8.0,CT,,,,,,,,,,0,0,0,0,,,,
308,08:35:40,1,,,15.6,172,60,2.72,290,280,11.2,7.2,6.4,8.6,8.0,CT,,,,,,,,,,0,0,0,0,,,,
309,08:35:42,1,,,15.6,172,60,2.72,290,280,11.2,7.2,6.4,8.6,9.2,CT,,,,,,,,,,0,0,0,0,,,,
310,08:35:44,1,,,15.6,172,60,2.72,290,280,11.2,7.2,8.2,8.6,7.6,CT,,,,,,,,,,0,0,0,0,,,,
311,08:35:46,1,,,15.8,171,60,2.72,290,280,11.2,7.2,8.2,8.6,7.6,CT,,,,,,,,,,0,0,0,0,,,,
312,08:35:48,1,,,15.6,172,60,2.72,290,280,11.2,7.2,7.0,8.6,8.8,CT,,,,,,,,,,0,0,0,0,,,,
313,08:35:50,1,,,15.6,172,60,2.72,290,280,11.2,7.2,7.0,8.6,8.8,CT,,,,,,,,,,0,0,0,0,,,,
314,08:35:52,1,,,15.8,172,60,2.72,290,280,11.2,7.2,6.6,8.6,9.0,CT,,,,,,,,,,0,0,0,0,,,,
315,08:35:54,1,,,15.8,172,60,2.72,290,280,11.2,7.2,6.6,8.6,9.0,CT,,,,,,,,,,0,0,0,0,,,,
316,08:35:56,1,,,15.6,171,60,2.72,290,285,11.2,7.2,6.8,8.6,8.0,CT,,,,,,,,,,0,0,0,0,,,,
317,08:35:58,1,,,15.6,172,60,2.72,300,285,11.2,7.2,6.4,8.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
318,08:36:00,1,,,15.6,172,60,2.72,300,285,11.2,7.2,6.4,8.4,8.8,CT,,,,,,,,,,0,0,0,0,,,,
319,08:36:02,1,,,15.6,172,60,2.72,295,285,11.2,7.2,8.4,8.4,7.2,CT,,,,,,,,,,0,0,0,0,,,,
320,08:36:04,1,,,15.6,172,60,2.72,295,285,11.2,7.2,8.4,8.4,7.2,CT,,,,,,,,,,0,0,0,0,,,,
321,08:36:06,1,,,15.6,172,60,2.68,300,285,11.2,7.2,7.0,8.4,8.6,CT,,,,,,,,,,0,0,0,0,,,,
322,08:36:08,1,,,15.4,172,60,2.68,300,285,11.2,7.2,6.8,8.4,8.6,CT,,,,,,,,,,0,0,0,0,,,,
323,08:36:10,1,,,15.4,172,60,2.68,300,285,11.2,7.2,6.8,8.4,8.6,CT,,,,,,,,,,0,0,0,0,,,,
324,08:36:12,1,,,15.6,172,60,2.72,300,285,11.0,7.2,6.8,8.2,9.0,CT,,,,,,,,,,0,0,0,0,,,,
325,08:36:14,1,,,15.6,172,60,2.72,300,285,11.0,7.2,6.2,8.2,8.6,TE,,,,,,,,,,0,0,0,0,,,,
326,08:36:16,1,,,15.4,172,60,2.72,290,285,11.0,7.2,6.2,8.2,8.6,TE,,,,,,,,,,0,0,0,0,,,,
327,08:36:18,1,,,15.6,172,60,2.68,295,285,11.0,7.0,6.6,8.2,9.0,TE,,,,,,,,,,0,0,0,0,,,,
328,08:36:20,1,,,15.6,172,60,2.68,295,285,11.0,7.0,6.6,8.2,9.0,TE,,,,,,,,,,0,0,0,0,,,,
329,08:36:22,1,,,15.4,172,60,2.68,300,285,11.0,7.2,6.4,8.2,7.4,TE,,,,,,,,,,0,0,0,0,,,,
330,08:36:24,1,,,15.4,172,60,2.68,300,285,11.0,7.2,6.4,8.2,7.4,TE,,,,,,,,,,0,0,0,0,,,,
331,08:36:26,1,,,15.6,171,60,2.68,295,285,11.0,7.2,8.2,8.2,6.8,TE,,,,,,,,,,0,0,0,0,,,,
332,08:36:28,1,,,15.4,171,60,2.68,295,285,11.0,7.2,7.2,8.2,9.0,TE,,,,,,,,,,0,0,0,0,,,,
333,08:36:30,1,,,15.4,171,60,2.68,295,285,11.0,7.2,7.2,8.2,9.0,TE,,,,,,,,,,0,0,0,0,,,,
334,08:36:32,1,,,15.6,172,60,2.68,290,285,10.8,7.2,8.0,8.4,7.0,TE,,,,,,,,,,0,0,0,0,,,,
335,08:36:34,1,,,15.6,172,60,2.68,290,285,11.0,7.2,8.2,8.4,8.2,TE,,,,,,,,,,0,0,0,0,,,,
336,08:36:36,1,,,15.4,172,60,2.68,290,285,11.0,7.2,8.2,8.2,8.2,TE,,,,,,,,,,0,0,0,0,,,,
337,08:36:38,1,,,15.4,172,60,2.68,295,285,11.0,7.2,7.2,8.2,8.6,TE,,,,,,,,,,0,0,0,0,,,,
338,08:36:40,1,,,15.4,172,60,2.68,295,285,11.0,7.2,7.2,8.2,8.6,TE,,,,,,,,,,0,0,0,0,,,,
339,08:36:42,1,,,15.4,172,60,2.68,295,285,11.0,7.0,7.2,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
340,08:36:44,1,,,15.4,172,60,2.68,295,285,11.0,7.2,7.8,8.2,8.2,TE,,,,,,,,,,0,0,0,0,,,,
341,08:36:46,1,,,15.4,172,60,2.68,295,285,11.0,7.2,7.8,8.2,8.2,TE,,,,,,,,,,0,0,0,0,,,,
342,08:36:48,1,,,15.4,171,60,2.68,295,285,11.0,7.2,8.2,8.4,6.8,TE,,,,,,,,,,0,0,0,0,,,,
343,08:36:50,1,,,15.4,171,60,2.68,295,285,11.0,7.2,8.2,8.4,6.8,TE,,,,,,,,,,0,0,0,0,,,,
344,08:36:52,1,,,15.6,172,60,2.68,295,285,11.0,7.2,8.4,8.2,7.4,TE,,,,,,,,,,0,0,0,0,,,,
345,08:36:54,1,,,15.6,172,60,2.68,295,285,11.0,7.2,8.4,8.2,7.4,TE,,,,,,,,,,0,0,0,0,,,,
346,08:36:56,1,,,15.4,172,60,2.72,295,285,11.0,7.2,6.6,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
347,08:36:58,1,,,15.4,172,60,2.68,295,285,10.8,7.2,8.0,8.2,6.6,TE,,,,,,,,,,0,0,0,0,,,,
348,08:37:00,1,,,15.4,172,60,2.68,295,285,10.8,7.2,8.0,8.2,6.6,TE,,,,,,,,,,0,0,0,0,,,,
349,08:37:02,1,,,15.4,172,60,2.68,295,285,11.0,7.2,6.8,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
350,08:37:04,1,,,15.4,172,60,2.68,295,285,11.0,7.2,6.8,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
351,08:37:06,1,,,15.4,172,60,2.68,295,285,11.0,7.2,7.2,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
352,08:37:08,1,,,15.4,172,60,2.68,295,285,11.0,7.2,6.6,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
353,08:37:10,1,,,15.4,172,60,2.68,295,285,11.0,7.2,6.6,8.2,8.8,TE,,,,,,,,,,0,0,0,0,,,,
354,08:37:12,1,,,15.4,172,60,2.68,295,285,11.0,7.2,6.6,8.2,9.0,TE,,,,,,,,,,0,0,0,0,,,,
355,08:37:14,1,,,15.4,172,60,2.68,295,285,11.0,7.2,6.6,8.2,9.0,TE,,,,,,,,,,0,0,0,0,,,,
356,08:37:16,1,,,15.4,172,60,2.68,295,285,10.8,7.2,6.2,8.2,8.4,TE,,,,,,,,,,0,0,0,0,,,,
357,08:37:18,1,,,15.2,172,60,2.64,295,290,10.6,7.0,8.0,7.8,7.0,TE,,,,,,,,,,0,0,0,0,,,,
358,08:37:20,1,,,15.2,172,60,2.64,295,290,10.6,7.0,8.0,7.8,7.0,TE,,,,,,,,,,0,0,0,0,,,,
359,08:37:23,1,,,15.2,172,60,2.64,290,290,10.4,7.0,6.2,7.8,8.0,TE,,,,,,,,,,0,0,0,0,,,,
360,08:37:25,1,,,15.2,172,60,2.64,290,290,10.4,7.0,6.2,7.8,8.0,TE,,,,,,,,,,0,0,0,0,,,,
361,08:37:27,1,,,15.2,172,60,2.64,295,290,10.6,7.0,6.8,7.8,8.4,TE,,,,,,,,,,0,0,0,0,,,,
362,08:37:29,1,,,15.2,172,60,2.64,300,290,10.6,7.2,6.6,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
363,08:37:31,1,,,15.2,172,60,2.64,300,290,10.6,7.2,6.6,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
364,08:37:33,1,,,15.2,172,60,2.64,295,295,10.6,7.0,7.2,7.6,8.0,TE,,,,,,,,,,0,0,0,0,,,,
365,08:37:35,1,,,15.2,172,60,2.64,295,295,10.4,7.0,6.2,7.6,8.2,TE,,,,,,,,,,0,0,0,0,,,,
366,08:37:37,1,,,15.2,172,60,2.64,290,290,10.4,7.0,6.2,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
367,08:37:39,1,,,15.2,172,60,2.64,295,290,10.6,7.0,7.6,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
368,08:37:41,1,,,15.2,172,60,2.64,295,290,10.6,7.0,7.6,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
369,08:37:43,1,,,15.2,172,60,2.64,295,290,10.6,7.2,6.6,7.8,8.0,TE,,,,,,,,,,0,0,0,0,,,,
370,08:37:45,1,,,15.2,172,60,2.64,295,290,10.6,7.2,6.6,7.8,8.0,TE,,,,,,,,,,0,0,0,0,,,,
371,08:37:47,1,,,15.2,172,60,2.64,290,290,10.6,7.0,7.6,7.8,7.8,TE,,,,,,,,,,0,0,0,0,,,,
372,08:37:49,1,,,15.2,172,60,2.64,290,295,10.4,7.0,6.4,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
373,08:37:51,1,,,15.2,172,60,2.64,290,295,10.4,7.0,6.4,7.8,8.2,TE,,,,,,,,,,0,0,0,0,,,,
374,08:37:53,1,,,15.2,172,60,2.64,295,290,10.6,7.2,6.8,7.8,8.4,TE,,,,,,,,,,0,0,0,0,,,,
