Micom EMCTL Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,EEV퍼지증분,EEV정시증분,제상단계,약계자제어,예열운전1,예열운전2,LOW AMBIENT운전,CT제한,방열판 제한,과전류 제어,과부하 제어,ACM,통신시도,RESET TIMER,대기전력상태,DC PEAK,DCLINK 에러,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,실내기운전용량합,,,
946,08:57:04,1,,,2,20,1,Te Limit,4,0,0,2,19,13,0,0,0,1,0,0,0,0,0,0,0,0,54,255,0,0,0,107,0,1,22,6,4,28,5,83,24,,,
947,08:57:06,1,,,2,20,1,Te Limit,4,0,0,2,22,13,0,0,0,1,0,0,0,0,0,0,0,0,54,255,0,0,0,107,0,1,22,6,4,28,5,83,24,,,
948,08:57:08,1,,,2,20,1,Te Limit,4,0,4,2,22,13,0,0,0,1,0,0,0,0,0,0,0,0,56,255,0,0,0,107,0,1,21,95,4,23,5,78,24,,,
949,08:57:10,1,,,2,20,1,Te Limit,4,0,7,2,26,13,0,0,0,1,0,0,0,0,0,0,0,0,58,255,0,0,0,107,0,1,22,8,4,26,5,81,24,,,
950,08:57:12,1,,,2,20,1,Te Limit,4,0,7,2,26,13,0,0,0,1,0,0,0,0,0,0,0,0,58,255,0,0,0,107,0,1,22,8,4,26,5,81,24,,,
951,08:57:14,1,,,2,20,1,Te Limit,4,0,10,2,29,13,0,0,0,1,0,0,0,0,0,0,0,0,60,255,0,0,0,107,0,1,22,9,4,31,5,87,24,,,
952,08:57:16,1,,,2,20,1,Te Limit,4,0,10,2,33,13,0,0,0,1,0,0,0,0,0,0,0,0,60,255,0,0,0,107,0,1,22,9,4,31,5,87,24,,,
953,08:57:18,1,,,2,20,1,Te Limit,4,0,14,2,33,13,0,0,0,1,0,0,0,0,0,0,0,0,63,255,0,0,0,104,0,1,21,77,3,246,5,84,24,,,
954,08:57:20,1,,,2,20,1,Te Limit,4,0,17,2,36,13,0,0,0,1,0,0,0,0,0,0,0,0,65,255,0,0,0,103,0,1,21,61,3,235,5,87,24,,,
955,08:57:22,1,,,2,20,1,Te Limit,4,0,17,2,36,13,0,0,0,1,0,0,0,0,0,0,0,0,65,255,0,0,0,103,0,1,21,61,3,235,5,87,24,,,
956,08:57:24,1,,,2,20,1,Te Limit,4,0,20,2,39,13,0,0,0,1,0,0,0,0,0,0,0,0,67,255,0,0,0,103,0,1,21,61,3,238,5,92,24,,,
957,08:57:26,1,,,2,20,1,Te Limit,4,0,20,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,69,255,0,0,0,103,0,1,21,61,3,238,5,92,24,,,
958,08:57:28,1,,,2,20,1,Te Limit,4,0,24,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,69,255,0,0,0,103,0,1,21,59,3,239,5,92,24,,,
959,08:57:30,1,,,2,20,1,Te Limit,4,0,27,2,6,13,0,0,0,1,0,0,0,0,0,0,0,0,72,255,0,0,0,104,0,1,21,63,3,242,5,79,24,,,
960,08:57:32,1,,,2,20,1,Te Limit,4,0,27,2,6,13,0,0,0,1,0,0,0,0,0,0,0,0,72,255,0,0,0,104,0,1,21,63,3,242,5,79,24,,,
961,08:57:34,1,,,2,20,1,Te Limit,4,0,31,2,10,13,0,0,0,1,0,0,0,0,0,0,0,0,74,255,0,0,0,103,0,1,21,68,3,233,5,85,24,,,
962,08:57:36,1,,,2,20,1,Te Limit,4,0,31,2,13,13,0,0,0,1,0,0,0,0,0,0,0,0,74,255,0,0,0,103,0,1,21,68,3,233,5,85,24,,,
963,08:57:38,1,,,2,20,1,Te Limit,4,0,34,2,13,13,0,0,0,1,0,0,0,0,0,0,0,0,76,255,0,0,0,104,0,1,21,68,3,237,5,73,24,,,
964,08:57:40,1,,,2,20,1,Te Limit,4,0,34,2,16,13,0,0,0,1,0,0,0,0,0,0,0,0,78,255,0,0,0,103,0,1,21,60,3,226,5,75,24,,,
965,08:57:42,1,,,2,20,1,Te Limit,4,0,37,2,16,13,0,0,0,1,0,0,0,0,0,0,0,0,78,255,0,0,0,103,0,1,21,60,3,226,5,75,24,,,
966,08:57:44,1,,,2,20,1,Te Limit,4,0,41,2,20,13,0,0,0,1,0,0,0,0,0,0,0,0,81,255,0,0,0,104,0,1,21,60,3,235,5,71,24,,,
967,08:57:46,1,,,2,20,1,Te Limit,4,0,41,2,23,13,0,0,0,1,0,0,0,0,0,0,0,0,81,255,0,0,0,104,0,1,21,60,3,235,5,71,24,,,
968,08:57:48,1,,,2,20,1,Te Limit,4,0,44,2,23,13,0,0,0,1,0,0,0,0,0,0,0,0,83,255,0,0,0,104,0,1,21,60,3,237,5,72,24,,,
969,08:57:50,1,,,2,20,1,Te Limit,4,0,44,2,26,13,0,0,0,1,0,0,0,0,0,0,0,0,85,255,0,0,0,103,0,1,21,53,3,227,5,77,24,,,
970,08:57:52,1,,,2,20,1,Te Limit,4,0,48,2,26,13,0,0,0,1,0,0,0,0,0,0,0,0,85,255,0,0,0,103,0,1,21,53,3,227,5,77,24,,,
971,08:57:54,1,,,2,20,1,Te Limit,4,0,51,2,30,13,0,0,0,1,0,0,0,0,0,0,0,0,87,255,0,0,0,103,0,1,21,47,3,229,5,78,24,,,
972,08:57:56,1,,,2,20,1,Te Limit,4,0,51,2,33,13,0,0,0,1,0,0,0,0,0,0,0,0,87,255,0,0,0,103,0,1,21,47,3,229,5,78,24,,,
973,08:57:58,1,,,2,20,1,Te Limit,4,0,54,2,33,13,0,0,0,1,0,0,0,0,0,0,0,0,90,255,0,0,0,104,0,1,21,67,3,240,5,77,24,,,
974,08:58:00,1,,,2,20,1,Te Limit,4,0,54,2,37,13,0,0,0,1,0,0,0,0,0,0,0,0,92,255,0,0,0,103,0,1,21,75,3,236,5,88,24,,,
975,08:58:02,1,,,2,20,1,Te Limit,4,0,58,2,37,13,0,0,0,1,0,0,0,0,0,0,0,0,92,255,0,0,0,103,0,1,21,75,3,236,5,88,24,,,
976,08:58:04,1,,,2,20,1,Te Limit,4,0,1,2,0,13,0,0,0,1,0,0,0,0,0,0,0,0,94,255,0,0,0,104,0,1,21,88,3,250,5,91,24,,,
977,08:58:06,1,,,2,20,1,Te Limit,4,0,1,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,94,255,0,0,0,104,0,1,21,88,3,250,5,91,24,,,
978,08:58:08,1,,,2,20,1,Te Limit,4,0,4,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,97,255,0,0,0,104,0,1,21,91,3,251,5,91,24,,,
979,08:58:10,1,,,2,20,1,Te Limit,4,0,8,2,7,13,0,0,0,1,0,0,0,0,0,0,0,0,99,255,0,0,0,104,0,1,21,93,3,254,5,96,24,,,
980,08:58:12,1,,,2,20,1,Te Limit,4,0,8,2,7,13,0,0,0,1,0,0,0,0,0,0,0,0,99,255,0,0,0,104,0,1,21,93,3,254,5,96,24,,,
981,08:58:14,1,,,2,20,1,Te Limit,4,0,11,2,10,13,0,0,0,1,0,0,0,0,0,0,0,0,101,255,0,0,0,104,0,1,21,90,3,249,5,90,24,,,
982,08:58:16,1,,,2,20,1,Te Limit,4,0,11,2,14,13,0,0,0,1,0,0,0,0,0,0,0,0,101,255,0,0,0,104,0,1,21,90,3,249,5,90,24,,,
983,08:58:18,1,,,2,20,1,Te Limit,4,0,15,2,14,13,0,0,0,1,0,0,0,0,0,0,0,0,103,255,0,0,0,103,0,1,21,93,3,246,5,102,24,,,
984,08:58:20,1,,,2,20,1,Te Limit,4,0,18,2,17,13,0,0,0,1,0,0,0,0,0,0,0,0,106,255,0,0,0,104,0,1,21,87,3,246,5,85,24,,,
985,08:58:22,1,,,2,20,1,Te Limit,4,0,18,2,17,13,0,0,0,1,0,0,0,0,0,0,0,0,106,255,0,0,0,104,0,1,21,87,3,246,5,85,24,,,
986,08:58:24,1,,,2,20,1,Te Limit,4,0,21,2,20,13,0,0,0,1,0,0,0,0,0,0,0,0,108,255,0,0,0,104,0,1,21,89,3,249,5,89,24,,,
987,08:58:26,1,,,2,20,1,Te Limit,4,0,21,2,24,13,0,0,0,1,0,0,0,0,0,0,0,0,108,255,0,0,0,104,0,1,21,89,3,249,5,89,24,,,
988,08:58:28,1,,,2,20,1,Te Limit,4,0,25,2,24,13,0,0,0,1,0,0,0,0,0,0,0,0,110,255,0,0,0,104,0,1,21,82,3,244,5,82,24,,,
989,08:58:30,1,,,2,20,1,Te Limit,4,0,25,2,27,13,0,0,0,1,0,0,0,0,0,0,0,0,112,255,0,0,0,104,0,1,21,85,3,249,5,90,24,,,
990,08:58:32,1,,,2,20,1,Te Limit,4,0,28,2,27,13,0,0,0,1,0,0,0,0,0,0,0,0,112,255,0,0,0,104,0,1,21,85,3,249,5,90,24,,,
991,08:58:34,1,,,2,20,1,Te Limit,4,0,32,2,31,13,0,0,0,1,0,0,0,0,0,0,0,0,115,255,0,0,0,104,0,1,21,75,3,250,5,90,24,,,
992,08:58:36,1,,,2,20,1,Te Limit,4,0,32,2,34,13,0,0,0,1,0,0,0,0,0,0,0,0,115,255,0,0,0,104,0,1,21,75,3,250,5,90,24,,,
993,08:58:38,1,,,2,20,1,Te Limit,4,0,35,2,34,13,0,0,0,1,0,0,0,0,0,0,0,0,117,255,0,0,0,104,0,1,21,71,3,251,5,91,24,,,
994,08:58:40,1,,,2,20,1,Te Limit,4,0,35,2,37,13,0,0,0,1,0,0,0,0,0,0,0,0,119,255,0,0,0,104,0,1,21,74,3,251,5,91,24,,,
995,08:58:42,1,,,2,20,1,Te Limit,4,0,38,2,37,13,0,0,0,1,0,0,0,0,0,0,0,0,119,255,0,0,0,104,0,1,21,74,3,251,5,91,24,,,
996,08:58:44,1,,,2,20,1,Te Limit,4,0,42,2,1,13,0,-3,0,1,0,0,0,0,0,0,0,0,121,255,0,0,0,104,0,1,21,81,3,252,5,93,24,,,
997,08:58:46,1,,,2,20,1,Te Limit,4,0,42,2,4,13,0,-3,0,1,0,0,0,0,0,0,0,0,121,255,0,0,0,104,0,1,21,81,3,252,5,93,24,,,
998,08:58:48,1,,,2,20,1,Te Limit,4,0,45,2,4,13,0,-3,0,1,0,0,0,0,0,0,0,0,124,255,0,0,0,104,0,1,21,85,3,250,5,90,24,,,
999,08:58:50,1,,,2,20,1,Te Limit,4,0,48,2,7,13,0,-3,0,1,0,0,0,0,0,0,0,0,126,255,0,0,0,104,0,1,21,78,3,248,5,87,24,,,
1000,08:58:52,1,,,2,20,1,Te Limit,4,0,48,2,7,13,0,-3,0,1,0,0,0,0,0,0,0,0,126,255,0,0,0,104,0,1,21,78,3,248,5,87,24,,,
1001,08:58:54,1,,,2,20,1,Te Limit,4,0,52,2,11,13,0,-3,0,1,0,0,0,0,0,0,0,0,128,255,0,0,0,103,0,1,21,89,3,244,5,100,24,,,
1002,08:58:56,1,,,2,20,1,Te Limit,4,0,52,2,14,13,0,-3,0,1,0,0,0,0,0,0,0,0,128,255,0,0,0,103,0,1,21,89,3,244,5,100,24,,,
1003,08:58:58,1,,,2,20,1,Te Limit,4,0,55,2,14,13,0,-3,0,1,0,0,0,0,0,0,0,0,130,255,0,0,0,104,0,1,21,89,3,246,5,84,24,,,
1004,08:59:00,1,,,2,20,1,Te Limit,4,0,55,2,18,13,0,-3,0,1,0,0,0,0,0,0,0,0,133,255,0,0,0,104,0,1,21,89,3,246,5,84,24,,,
1005,08:59:02,1,,,2,20,1,Te Limit,4,0,59,2,18,13,0,-3,0,1,0,0,0,0,0,0,0,0,133,255,0,0,0,104,0,1,21,62,3,248,5,87,24,,,
1006,08:59:04,1,,,2,20,1,Te Limit,4,0,2,2,21,13,0,-3,0,1,0,0,0,0,0,0,0,0,135,255,0,0,0,104,0,1,21,65,3,244,5,82,24,,,
1007,08:59:06,1,,,2,20,1,Te Limit,4,0,2,2,24,13,0,-3,0,1,0,0,0,0,0,0,0,0,135,255,0,0,0,104,0,1,21,65,3,244,5,82,24,,,
1008,08:59:08,1,,,2,20,1,Te Limit,4,0,5,2,24,13,0,-3,0,1,0,0,0,0,0,0,0,0,137,255,0,0,0,103,0,1,21,61,3,239,5,93,24,,,
1009,08:59:10,1,,,2,20,1,Te Limit,4,0,5,2,28,13,0,-3,0,1,0,0,0,0,0,0,0,0,139,255,0,0,0,104,0,1,21,48,3,241,5,78,24,,,
1010,08:59:12,1,,,2,20,1,Te Limit,4,0,9,2,28,13,0,-3,0,1,0,0,0,0,0,0,0,0,139,255,0,0,0,104,0,1,21,48,3,241,5,78,24,,,
1011,08:59:14,1,,,2,20,1,Te Limit,4,0,12,2,31,13,0,-3,0,1,0,0,0,0,0,0,0,0,142,255,0,0,0,103,0,1,21,66,3,239,5,94,24,,,
1012,08:59:16,1,,,2,20,1,Te Limit,4,0,12,2,35,13,0,-3,0,1,0,0,0,0,0,0,0,0,142,255,0,0,0,103,0,1,21,66,3,239,5,94,24,,,
1013,08:59:18,1,,,2,20,1,Te Limit,4,0,16,2,35,13,0,-3,0,1,0,0,0,0,0,0,0,0,144,255,0,0,0,101,0,1,21,36,3,205,5,82,24,,,
1014,08:59:20,1,,,2,20,1,Te Limit,4,0,16,2,38,13,0,-3,0,1,0,0,0,0,0,0,0,0,146,255,0,0,0,101,0,1,21,34,3,206,5,82,24,,,
1015,08:59:22,1,,,2,20,1,Te Limit,4,0,19,2,38,13,0,-3,0,1,0,0,0,0,0,0,0,0,146,255,0,0,0,101,0,1,21,34,3,206,5,82,24,,,
1016,08:59:25,1,,,2,20,1,Te Limit,4,0,22,2,1,13,0,-1,0,1,0,0,0,0,0,0,0,0,148,255,0,0,0,100,0,1,21,39,3,193,5,83,24,,,
1017,08:59:27,1,,,2,20,1,Te Limit,4,0,22,2,5,13,0,-1,0,1,0,0,0,0,0,0,0,0,148,255,0,0,0,100,0,1,21,39,3,193,5,83,24,,,
1018,08:59:29,1,,,2,20,1,Te Limit,4,0,26,2,5,13,0,-1,0,1,0,0,0,0,0,0,0,0,151,255,0,0,0,100,0,1,21,38,3,192,5,81,24,,,
1019,08:59:31,1,,,2,20,1,Te Limit,4,0,29,2,8,13,0,-1,0,1,0,0,0,0,0,0,0,0,153,255,0,0,0,100,0,1,21,31,3,196,5,86,24,,,
1020,08:59:33,1,,,2,20,1,Te Limit,4,0,29,2,8,13,0,-1,0,1,0,0,0,0,0,0,0,0,153,255,0,0,0,100,0,1,21,31,3,196,5,86,24,,,
1021,08:59:35,1,,,2,20,1,Te Limit,4,0,32,2,11,13,0,-1,0,1,0,0,0,0,0,0,0,0,155,255,0,0,0,100,0,1,21,26,3,200,5,92,24,,,
1022,08:59:37,1,,,2,20,1,Te Limit,4,0,32,2,15,13,0,-1,0,1,0,0,0,0,0,0,0,0,155,255,0,0,0,100,0,1,21,26,3,200,5,92,24,,,
1023,08:59:39,1,,,2,20,1,Te Limit,4,0,36,2,15,13,0,-1,0,1,0,0,0,0,0,0,0,0,157,255,0,0,0,101,0,1,21,31,3,205,5,82,24,,,
1024,08:59:41,1,,,2,20,1,Te Limit,4,0,39,2,18,13,0,-1,0,1,0,0,0,0,0,0,0,0,160,255,0,0,0,100,0,1,21,31,3,200,5,92,24,,,
1025,08:59:43,1,,,2,20,1,Te Limit,4,0,39,2,18,13,0,-1,0,1,0,0,0,0,0,0,0,0,160,255,0,0,0,100,0,1,21,31,3,200,5,92,24,,,
1026,08:59:45,1,,,2,20,1,Te Limit,4,0,43,2,22,13,0,-1,0,1,0,0,0,0,0,0,0,0,162,255,0,0,0,99,0,1,21,53,3,192,5,101,24,,,
1027,08:59:47,1,,,2,20,1,Te Limit,4,0,43,2,25,13,0,-1,0,1,0,0,0,0,0,0,0,0,162,255,0,0,0,99,0,1,21,53,3,192,5,101,24,,,
1028,08:59:49,1,,,2,20,1,Te Limit,4,0,46,2,25,13,0,-1,0,1,0,0,0,0,0,0,0,0,164,255,0,0,0,99,0,1,21,52,3,191,5,97,24,,,
1029,08:59:51,1,,,2,20,1,Te Limit,4,0,46,2,28,13,0,-1,0,1,0,0,0,0,0,0,0,0,166,255,0,0,0,99,0,1,21,52,3,191,5,97,24,,,
1030,08:59:53,1,,,2,20,1,Te Limit,4,0,49,2,28,13,0,-1,0,1,0,0,0,0,0,0,0,0,166,255,0,0,0,100,0,1,21,43,3,197,5,87,24,,,
1031,08:59:55,1,,,2,20,1,Te Limit,4,0,53,2,32,13,0,-1,0,1,0,0,0,0,0,0,0,0,169,255,0,0,0,101,0,1,21,43,3,209,5,86,24,,,
1032,08:59:57,1,,,2,20,1,Te Limit,4,0,53,2,35,13,0,-1,0,1,0,0,0,0,0,0,0,0,169,255,0,0,0,101,0,1,21,43,3,209,5,86,24,,,
1033,08:59:59,1,,,2,20,1,Te Limit,4,0,56,2,35,13,0,-1,0,1,0,0,0,0,0,0,0,0,171,255,0,0,0,99,0,1,21,43,3,191,5,99,24,,,
1034,09:00:01,1,,,2,20,1,Te Limit,4,0,56,2,39,13,0,-1,0,1,0,0,0,0,0,0,0,0,173,255,0,0,0,100,0,1,21,43,3,191,5,79,24,,,
1035,09:00:03,1,,,2,19,1,Te Limit,4,0,0,2,39,13,0,-1,0,1,0,0,0,0,0,0,0,0,173,255,0,0,0,100,0,1,21,43,3,191,5,79,24,,,
1036,09:00:05,1,,,2,19,1,Te Limit,4,0,3,2,2,13,0,2,0,1,0,0,0,0,0,0,0,0,175,255,0,0,0,99,0,1,21,53,3,192,5,98,24,,,
1037,09:00:07,1,,,2,19,1,Te Limit,4,0,3,2,5,13,0,2,0,1,0,0,0,0,0,0,0,0,175,255,0,0,0,99,0,1,21,53,3,192,5,98,24,,,
1038,09:00:09,1,,,2,19,1,Te Limit,4,0,6,2,5,13,0,2,0,1,0,0,0,0,0,0,0,0,178,255,0,0,0,100,0,1,21,29,3,195,5,86,24,,,
1039,09:00:11,1,,,2,19,1,Te Limit,4,0,6,2,9,13,0,2,0,1,0,0,0,0,0,0,0,0,180,255,0,0,0,100,0,1,21,51,3,196,5,86,24,,,
1040,09:00:13,1,,,2,19,1,Te Limit,4,0,10,2,9,13,0,2,0,1,0,0,0,0,0,0,0,0,180,255,0,0,0,100,0,1,21,51,3,196,5,86,24,,,
1041,09:00:15,1,,,2,19,1,Te Limit,4,0,13,2,12,13,0,2,0,1,0,0,0,0,0,0,0,0,182,255,0,0,0,100,0,1,21,52,3,198,5,89,24,,,
1042,09:00:17,1,,,2,19,1,Te Limit,4,0,13,2,15,13,0,2,0,1,0,0,0,0,0,0,0,0,182,255,0,0,0,100,0,1,21,52,3,198,5,89,24,,,
1043,09:00:19,1,,,2,19,1,Te Limit,4,0,16,2,15,13,0,2,0,1,0,0,0,0,0,0,0,0,185,255,0,0,0,100,0,1,21,50,3,196,5,87,24,,,
1044,09:00:21,1,,,2,19,1,Te Limit,4,0,16,2,19,13,0,2,0,1,0,0,0,0,0,0,0,0,187,255,0,0,0,100,0,1,21,43,3,198,5,89,24,,,
1045,09:00:23,1,,,2,19,1,Te Limit,4,0,20,2,19,13,0,2,0,1,0,0,0,0,0,0,0,0,187,255,0,0,0,100,0,1,21,43,3,198,5,89,24,,,
1046,09:00:25,1,,,2,19,1,Te Limit,4,0,23,2,22,13,0,2,0,1,0,0,0,0,0,0,0,0,189,255,0,0,0,99,0,1,21,60,3,196,5,104,24,,,
1047,09:00:27,1,,,2,19,1,Te Limit,4,0,23,2,26,13,0,2,0,1,0,0,0,0,0,0,0,0,189,255,0,0,0,99,0,1,21,60,3,196,5,104,24,,,
1048,09:00:29,1,,,2,19,1,Te Limit,4,0,27,2,26,13,0,2,0,1,0,0,0,0,0,0,0,0,191,255,0,0,0,100,0,1,21,43,3,196,5,87,24,,,
1049,09:00:31,1,,,2,19,1,Te Limit,4,0,27,2,29,13,0,2,0,1,0,0,0,0,0,0,0,0,194,255,0,0,0,100,0,1,21,52,3,200,5,92,24,,,
1050,09:00:33,1,,,2,19,1,Te Limit,4,0,30,2,29,13,0,2,0,1,0,0,0,0,0,0,0,0,194,255,0,0,0,100,0,1,21,52,3,200,5,92,24,,,
1051,09:00:35,1,,,2,19,1,Te Limit,4,0,33,2,32,13,0,2,0,1,0,0,0,0,0,0,0,0,196,255,0,0,0,101,0,1,21,44,3,207,5,84,24,,,
1052,09:00:37,1,,,2,19,1,Te Limit,4,0,33,2,36,13,0,2,0,1,0,0,0,0,0,0,0,0,196,255,0,0,0,101,0,1,21,44,3,207,5,84,24,,,
1053,09:00:39,1,,,2,19,1,Te Limit,4,0,37,2,36,13,0,2,0,1,0,0,0,0,0,0,0,0,198,255,0,0,0,100,0,1,21,47,3,197,5,88,24,,,
1054,09:00:41,1,,,2,19,1,Te Limit,4,0,40,2,39,13,0,2,0,1,0,0,0,0,0,0,0,0,200,255,0,0,0,101,0,1,21,46,3,210,5,88,24,,,
1055,09:00:43,1,,,2,19,1,Te Limit,4,0,40,2,39,13,0,2,0,1,0,0,0,0,0,0,0,0,200,255,0,0,0,101,0,1,21,46,3,210,5,88,24,,,
1056,09:00:45,1,,,2,19,1,Te Limit,4,0,44,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,203,255,0,0,0,100,0,1,21,31,3,204,5,98,24,,,
1057,09:00:47,1,,,2,19,1,Te Limit,4,0,44,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,203,255,0,0,0,100,0,1,21,31,3,204,5,98,24,,,
1058,09:00:49,1,,,2,19,1,Te Limit,4,0,47,2,6,13,0,0,0,1,0,0,0,0,0,0,0,0,205,255,0,0,0,100,0,1,21,50,3,206,5,100,24,,,
1059,09:00:51,1,,,2,19,1,Te Limit,4,0,47,2,9,13,0,0,0,1,0,0,0,0,0,0,0,0,207,255,0,0,0,100,0,1,21,50,3,206,5,100,24,,,
1060,09:00:53,1,,,2,19,1,Te Limit,4,0,50,2,9,13,0,0,0,1,0,0,0,0,0,0,0,0,207,255,0,0,0,100,0,1,21,44,3,205,5,99,24,,,
1061,09:00:55,1,,,2,19,1,Te Limit,4,0,54,2,13,13,0,0,0,1,0,0,0,0,0,0,0,0,209,255,0,0,0,101,0,1,21,55,3,213,5,93,24,,,
1062,09:00:57,1,,,2,19,1,Te Limit,4,0,54,2,16,13,0,0,0,1,0,0,0,0,0,0,0,0,209,255,0,0,0,101,0,1,21,55,3,213,5,93,24,,,
1063,09:00:59,1,,,2,19,1,Te Limit,4,0,57,2,16,13,0,0,0,1,0,0,0,0,0,0,0,0,212,255,0,0,0,100,0,1,21,47,3,209,5,104,24,,,
1064,09:01:01,1,,,2,19,1,Te Limit,4,0,57,2,19,13,0,0,0,1,0,0,0,0,0,0,0,0,214,255,0,0,0,100,0,1,21,58,3,207,5,101,24,,,
1065,09:01:03,1,,,2,19,1,Te Limit,4,0,0,2,19,13,0,0,0,1,0,0,0,0,0,0,0,0,214,255,0,0,0,100,0,1,21,58,3,207,5,101,24,,,
1066,09:01:05,1,,,2,19,1,Te Limit,4,0,4,2,23,13,0,0,0,1,0,0,0,0,0,0,0,0,216,255,0,0,0,100,0,1,21,46,3,202,5,96,24,,,
1067,09:01:07,1,,,2,19,1,Te Limit,4,0,4,2,26,13,0,0,0,1,0,0,0,0,0,0,0,0,216,255,0,0,0,100,0,1,21,46,3,202,5,96,24,,,
1068,09:01:09,1,,,2,19,1,Te Limit,4,0,7,2,26,13,0,0,0,1,0,0,0,0,0,0,0,0,218,255,0,0,0,100,0,1,21,66,3,208,5,105,24,,,
1069,09:01:11,1,,,2,19,1,Te Limit,4,0,7,2,30,13,0,0,0,1,0,0,0,0,0,0,0,0,221,255,0,0,0,101,0,1,21,65,3,217,5,98,24,,,
1070,09:01:13,1,,,2,19,1,Te Limit,4,0,11,2,30,13,0,0,0,1,0,0,0,0,0,0,0,0,221,255,0,0,0,101,0,1,21,65,3,217,5,98,24,,,
1071,09:01:15,1,,,2,19,1,Te Limit,4,0,14,2,33,13,0,0,0,1,0,0,0,0,0,0,0,0,223,255,0,0,0,99,0,1,21,60,3,191,5,97,24,,,
1072,09:01:17,1,,,2,19,1,Te Limit,4,0,14,2,36,13,0,0,0,1,0,0,0,0,0,0,0,0,223,255,0,0,0,99,0,1,21,60,3,191,5,97,24,,,
1073,09:01:19,1,,,2,19,1,Te Limit,4,0,17,2,36,13,0,0,0,1,0,0,0,0,0,0,0,0,225,255,0,0,0,96,0,1,21,26,3,159,5,104,24,,,
1074,09:01:21,1,,,2,19,1,Te Limit,4,0,17,2,0,13,0,0,0,1,0,0,0,0,0,0,0,0,227,255,0,0,0,96,0,1,21,26,3,159,5,104,24,,,
1075,09:01:23,1,,,2,19,1,Te Limit,4,0,21,2,0,13,0,0,0,1,0,0,0,0,0,0,0,0,227,255,0,0,0,97,0,1,21,26,3,159,5,87,24,,,
1076,09:01:25,1,,,2,19,1,Te Limit,4,0,24,2,3,13,0,0,0,1,0,0,0,0,0,0,0,0,230,255,0,0,0,96,0,1,21,11,3,159,5,105,24,,,
1077,09:01:27,1,,,2,19,1,Te Limit,4,0,24,2,7,13,0,0,0,1,0,0,0,0,0,0,0,0,230,255,0,0,0,96,0,1,21,11,3,159,5,105,24,,,
1078,09:01:29,1,,,2,19,1,Te Limit,4,0,28,2,7,13,0,0,0,1,0,0,0,0,0,0,0,0,232,255,0,0,0,98,0,1,21,14,3,177,5,94,24,,,
1079,09:01:31,1,,,2,19,1,Te Limit,4,0,28,2,10,13,0,0,0,1,0,0,0,0,0,0,0,0,234,255,0,0,0,96,0,1,21,22,3,159,5,106,24,,,
1080,09:01:33,1,,,2,19,1,Te Limit,4,0,31,2,10,13,0,0,0,1,0,0,0,0,0,0,0,0,234,255,0,0,0,96,0,1,21,22,3,159,5,106,24,,,
1081,09:01:35,1,,,2,19,1,Te Limit,4,0,34,2,13,13,0,0,0,1,0,0,0,0,0,0,0,0,236,255,0,0,0,97,0,1,21,14,3,171,5,103,24,,,
1082,09:01:37,1,,,2,19,1,Te Limit,4,0,34,2,17,13,0,0,0,1,0,0,0,0,0,0,0,0,236,255,0,0,0,97,0,1,21,14,3,171,5,103,24,,,
1083,09:01:39,1,,,2,19,1,Te Limit,4,0,38,2,17,13,0,0,0,1,0,0,0,0,0,0,0,0,239,255,0,0,0,96,0,1,21,25,3,164,5,111,24,,,
1084,09:01:41,1,,,2,19,1,Te Limit,4,0,38,2,20,13,0,0,0,1,0,0,0,0,0,0,0,0,241,255,0,0,0,97,0,1,21,36,3,170,5,101,24,,,
1085,09:01:43,1,,,2,19,1,Te Limit,4,0,41,2,20,13,0,0,0,1,0,0,0,0,0,0,0,0,241,255,0,0,0,97,0,1,21,36,3,170,5,101,24,,,
1086,09:01:45,1,,,2,19,1,Te Limit,4,0,44,2,23,13,0,0,0,1,0,0,0,0,0,0,0,0,243,255,0,0,0,97,0,1,21,26,3,167,5,99,24,,,
