Micom IDU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,습도1,,,,,
1501,09:15:41,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1502,09:15:43,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1503,09:15:45,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1504,09:15:47,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1505,09:15:49,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1506,09:15:51,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1507,09:15:53,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1508,09:15:55,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1509,09:15:57,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1510,09:15:59,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1511,09:16:01,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1512,09:16:03,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1513,09:16:05,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1514,09:16:07,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1515,09:16:09,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1516,09:16:11,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1517,09:16:13,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1518,09:16:15,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1519,09:16:17,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1520,09:16:19,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1521,09:16:21,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1522,09:16:23,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1523,09:16:25,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1524,09:16:27,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,100,0,0,220,,,,,
1525,09:16:29,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1526,09:16:31,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1527,09:16:33,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1528,09:16:35,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
1529,09:16:37,1,,,24,5,3,123,27.93,5.54,4.84,-0.70,,98,0,0,220,,,,,
